,strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,current_time
156,38600,16-Mar-2023,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38600.00,146322.0,111683.0,322.4198158145443,4848541.0,17.78,57.15,0.1499999999999985,0.2631578947368396,4191800.0,520225.0,125.0,56.95,300.0,57.15,38836.0,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38600.00,11388.0,10222.0,876.672384219554,864134.0,15.09,235.75,-248.3,-51.296353682470816,1502000.0,44225.0,25.0,235.75,75.0,236.45,38836.0,2023-03-16 12:21:02
167,38700,16-Mar-2023,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38700.00,193073.0,152341.0,374.0081508396347,6158689.0,17.03,86.8,14.549999999999995,20.138408304498263,3701275.0,662325.0,400.0,86.8,100.0,87.15,38836.0,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38700.00,18622.0,16736.0,887.3806998939555,1846649.0,14.42,165.45,-255.2,-60.66801378818495,1831050.0,107900.0,125.0,165.0,150.0,165.5,38836.0,2023-03-16 12:21:02
168,38800,16-Mar-2023,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38800.00,164479.0,107181.0,187.0588851268805,6229437.0,16.57,130.9,36.55000000000001,38.73873873873875,2966775.0,560700.0,50.0,130.5,225.0,130.9,38836.0,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38800.00,46119.0,40458.0,714.6793852676205,2960256.0,14.61,108.95,-235.55,-68.3744557329463,2370975.0,158650.0,25.0,108.95,50.0,109.2,38836.0,2023-03-16 12:21:02
180,38900,16-Mar-2023,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38900.00,131282.0,91804.0,232.54470844521,5443057.0,16.14,188.4,64.95,52.61239368165249,2636350.0,356675.0,100.0,188.55,125.0,189.15,38836.0,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38900.00,87287.0,74362.0,575.3346228239845,3910563.0,14.22,66.6,-207.75000000000003,-75.72443958447239,2850425.0,281900.0,700.0,66.3,175.0,66.6,38836.0,2023-03-16 12:21:02
183,39000,16-Mar-2023,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39000.00,156711.0,49172.0,45.72480681427203,7080444.0,16.36,260.25,99.55,61.94772868699441,2982975.0,355200.0,125.0,260.4,25.0,261.0,38836.0,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39000.00,197695.0,145379.0,277.88630629253004,7780047.0,14.39,39.6,-174.1,-81.46934955545156,4332150.0,750550.0,125.0,39.55,100.0,39.65,38836.0,2023-03-16 12:21:02
197,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,52623.0,20495.0,63.79170816733068,3126266.0,16.5,344.9,148.64999999999998,75.74522292993629,1863000.0,98975.0,300.0,343.7,375.0,344.75,38836.0,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,130953.0,95469.0,269.04802164355766,5518174.0,14.26,22.5,-148.3,-86.82669789227167,3279600.0,455650.0,1200.0,22.5,3050.0,22.6,38836.0,2023-03-16 12:21:02
204,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,55116.0,16977.0,44.51349012821521,2314100.0,17.58,436.3,194.65,80.55038278501966,931725.0,83175.0,25.0,435.5,25.0,436.75,38836.0,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,176196.0,118343.0,204.5581041605448,6367329.0,14.63,14.05,-117.5,-89.31965032307107,3792900.0,663875.0,1000.0,14.0,400.0,14.05,38836.0,2023-03-16 12:21:02
212,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,31061.0,2840.0,10.063427943729849,1049403.0,18.48,530.5,228.1,75.42989417989419,1335200.0,51225.0,25.0,530.65,125.0,532.0,38836.0,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,152069.0,63764.0,72.20882169752562,5805478.0,15.2,9.35,-84.45,-90.03198294243072,4352000.0,519250.0,1950.0,9.35,500.0,9.4,38836.0,2023-03-16 12:21:02
219,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,21257.0,-2690.0,-11.233139850503196,476957.0,20.81,626.85,251.20000000000005,66.87075735391988,712350.0,24875.0,375.0,628.35,300.0,629.95,38836.0,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,121377.0,45023.0,58.96613144039605,4575994.0,16.0,6.55,-60.45,-90.22388059701493,5661775.0,514500.0,6125.0,6.55,50.0,6.6,38836.0,2023-03-16 12:21:02
225,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,40407.0,-11530.0,-22.199973044265167,578753.0,21.8,726.05,259.19999999999993,55.5210453036307,426875.0,46300.0,75.0,725.1,50.0,727.3,38836.0,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,228536.0,83595.0,57.67519197466555,6057969.0,17.16,4.9,-42.25,-89.60763520678685,7752075.0,1048800.0,8400.0,4.9,9225.0,4.95,38836.0,2023-03-16 12:21:02
232,39600,16-Mar-2023,39600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39600.00,13841.0,-6819.0,-33.005808325266216,126437.0,25.16,824.4,277.04999999999995,50.6166072896684,297325.0,14300.0,50.0,826.1,300.0,827.55,38836.0,39600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39600.00,115526.0,19204.0,19.93729366084592,3299831.0,18.22,3.75,-30.1,-88.92171344165436,3453750.0,487925.0,16300.0,3.75,5875.0,3.8,38836.0,2023-03-16 12:21:02
239,39700,16-Mar-2023,39700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39700.00,7973.0,-3786.0,-32.196615358448845,64062.0,24.22,923.85,276.35,42.67953667953668,190400.0,13000.0,300.0,923.25,50.0,926.1,38836.0,39700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39700.00,106966.0,10119.0,10.448439290840192,2685763.0,19.43,3.15,-22.05,-87.5,2659175.0,445475.0,2325.0,3.15,19475.0,3.2,38836.0,2023-03-16 12:21:02
247,39800,16-Mar-2023,39800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39800.00,9533.0,-3702.0,-27.97128825085002,29571.0,26.49,1021.6,272.70000000000005,36.41340632928296,109525.0,9975.0,150.0,1024.4,25.0,1027.9,38836.0,39800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39800.00,113856.0,17090.0,17.661161978380836,2185264.0,20.77,2.7,-16.650000000000002,-86.04651162790698,2809625.0,387225.0,14400.0,2.7,23350.0,2.75,38836.0,2023-03-16 12:21:02
