,strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,current_time
157,38600,16-Mar-2023,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38600.00,166246.0,131607.0,379.93879730939113,5593826.0,15.59,31.25,-25.75,-45.17543859649123,4183025.0,756750.0,125.0,31.05,25.0,31.15,38898.05,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38600.00,15936.0,14770.0,1266.7238421955403,970423.0,14.15,299.55,-184.5,-38.11589711806632,1522325.0,49325.0,25.0,298.95,25.0,299.75,38898.05,2023-03-16 12:44:07
168,38700,16-Mar-2023,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38700.00,204893.0,164161.0,403.02710399685753,7163330.0,15.06,49.75,-22.5,-31.14186851211073,3591650.0,971500.0,50.0,49.6,100.0,49.75,38898.05,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38700.00,29292.0,27406.0,1453.1283138918343,2103689.0,13.62,216.45,-204.2,-48.54392012361821,1978000.0,90300.0,25.0,216.5,100.0,217.05,38898.05,2023-03-16 12:44:07
169,38800,16-Mar-2023,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38800.00,172870.0,115572.0,201.70337533596287,7255597.0,14.6,80.25,-14.099999999999994,-14.944356120826704,2860575.0,747250.0,125.0,80.05,425.0,80.25,38898.05,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38800.00,86753.0,81092.0,1432.4677618795265,3607646.0,13.38,147.9,-196.6,-57.06821480406386,2447200.0,260450.0,50.0,147.5,175.0,148.05,38898.05,2023-03-16 12:44:07
181,38900,16-Mar-2023,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38900.00,104590.0,65112.0,164.9323673944982,6043380.0,14.72,125.0,1.5499999999999972,1.255569056298094,2611675.0,452225.0,25.0,125.0,50.0,125.3,38898.05,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38900.00,121156.0,108231.0,837.3771760154739,4636703.0,13.51,93.4,-180.95,-65.9558957535994,3198125.0,324800.0,75.0,93.2,225.0,93.4,38898.05,2023-03-16 12:44:07
184,39000,16-Mar-2023,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39000.00,124024.0,16485.0,15.329322385367169,7640615.0,14.89,177.0,16.30000000000001,10.143123833229629,2808000.0,491725.0,25.0,177.15,25.0,177.5,38898.05,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39000.00,240691.0,188375.0,360.07148864592097,8804489.0,13.63,63.0,-150.7,-70.51941974730931,5333200.0,772225.0,125.0,62.75,600.0,63.0,38898.05,2023-03-16 12:44:07
198,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,42488.0,10360.0,32.24601593625498,3305863.0,15.74,252.9,56.650000000000006,28.86624203821656,1799625.0,141650.0,75.0,251.95,250.0,252.55,38898.05,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,145251.0,109767.0,309.34223875549543,6099723.0,14.06,36.7,-134.10000000000002,-78.5128805620609,3810600.0,472200.0,150.0,36.7,50.0,36.8,38898.05,2023-03-16 12:44:07
205,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,48223.0,10084.0,26.44012690421878,2422179.0,16.56,350.55,108.9,45.06517690875233,1281850.0,117250.0,300.0,349.7,100.0,350.55,38898.05,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,164173.0,106320.0,183.7761222408518,7007330.0,14.51,18.4,-113.15,-86.01292284302546,3836275.0,681700.0,125.0,18.4,525.0,18.5,38898.05,2023-03-16 12:44:07
213,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,29034.0,813.0,2.880833421919847,1095639.0,18.34,443.55,141.15000000000003,46.67658730158732,1306700.0,61425.0,125.0,440.85,25.0,441.75,38898.05,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,138032.0,49727.0,56.31277957080573,6297723.0,15.28,11.0,-82.8,-88.27292110874201,4394250.0,504850.0,375.0,11.0,1350.0,11.05,38898.05,2023-03-16 12:44:07
220,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,20105.0,-3842.0,-16.04376331064434,493675.0,18.48,515.4,139.75,37.2021828830028,701675.0,32275.0,375.0,521.75,25.0,523.35,38898.05,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,125357.0,49003.0,64.17869397804961,4893430.0,16.15,7.1,-59.9,-89.40298507462686,5617100.0,470250.0,275.0,7.1,475.0,7.15,38898.05,2023-03-16 12:44:07
226,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,42384.0,-9553.0,-18.393438203977897,613039.0,21.56,638.1,171.25,36.68201777872978,368100.0,63675.0,25.0,634.15,75.0,636.25,38898.05,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,222953.0,78012.0,53.82327981730497,6430938.0,17.26,4.95,-42.2,-89.50159066808058,7662450.0,989775.0,3350.0,4.95,1300.0,5.0,38898.05,2023-03-16 12:44:07
