,strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,current_time
157,38600,16-Mar-2023,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38600.00,118576.0,83937.0,242.319351020526,1884590.0,18.79,121.0,64.0,112.28070175438596,4118625.0,605000.0,350.0,120.8,100.0,121.1,38662.6,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38600.00,43299.0,42133.0,3613.464837049743,414890.0,20.66,201.75,-282.3,-58.320421444065694,1968175.0,141200.0,25.0,202.1,200.0,202.55,38662.6,2023-03-16 10:16:03
160,38700,16-Mar-2023,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38700.00,142375.0,101643.0,249.54090150250417,2287283.0,18.17,159.4,87.15,120.62283737024222,3695625.0,666925.0,25.0,159.35,25.0,159.8,38662.6,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38700.00,92764.0,90878.0,4818.5577942735945,904021.0,20.1,152.55,-268.1,-63.73469630334007,2352400.0,271750.0,50.0,152.55,300.0,153.0,38662.6,2023-03-16 10:16:03
171,38800,16-Mar-2023,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38800.00,92057.0,34759.0,60.66354846591504,2161406.0,17.96,213.75,119.4,126.550079491256,2653475.0,418875.0,75.0,213.7,150.0,214.3,38662.6,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38800.00,111208.0,105547.0,1864.458576223282,1273719.0,19.94,109.25,-235.25,-68.28737300435414,2579800.0,382425.0,200.0,109.15,300.0,109.45,38662.6,2023-03-16 10:16:03
172,38900,16-Mar-2023,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38900.00,62399.0,22921.0,58.060185419727446,1703592.0,17.73,281.45,158.0,127.9870392871608,1922200.0,226200.0,75.0,281.6,100.0,282.25,38662.6,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38900.00,130058.0,117133.0,906.2514506769826,1453887.0,20.01,75.7,-198.65000000000003,-72.40750865682523,2651450.0,391625.0,400.0,75.4,225.0,75.7,38662.6,2023-03-16 10:16:03
184,39000,16-Mar-2023,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39000.00,92365.0,-15174.0,-14.11022977710412,2137151.0,17.45,359.1,198.40000000000003,123.45986309894217,2060650.0,263550.0,150.0,357.95,150.0,358.95,38662.6,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39000.00,247863.0,195547.0,373.780487804878,2583604.0,20.39,53.1,-160.6,-75.15208235844642,4116900.0,968525.0,325.0,52.85,650.0,53.05,38662.6,2023-03-16 10:16:03
194,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,29918.0,-2210.0,-6.878735059760956,737208.0,17.42,440.85,244.6,124.63694267515926,1427300.0,91825.0,50.0,440.5,75.0,441.55,38662.6,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,126879.0,91395.0,257.5667906662157,1536348.0,20.85,36.4,-134.4,-78.68852459016394,3226500.0,329675.0,2325.0,36.3,325.0,36.45,38662.6,2023-03-16 10:16:03
201,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,39956.0,1817.0,4.764152180183015,536337.0,16.85,528.9,287.25,118.87026691495966,623550.0,57725.0,50.0,531.25,100.0,532.45,38662.6,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,147040.0,89187.0,154.161409088552,1644897.0,21.63,24.5,-107.05,-81.37590269859369,3651200.0,541300.0,25.0,24.55,1000.0,24.6,38662.6,2023-03-16 10:16:03
208,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,22918.0,-5303.0,-18.790971262534992,262161.0,0.0,624.0,321.6,106.34920634920636,1022650.0,40300.0,50.0,622.7,25.0,624.25,38662.6,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,125716.0,37411.0,42.36566445841119,1499063.0,22.68,19.3,-74.5,-79.42430703624733,4093625.0,464075.0,875.0,19.2,1900.0,19.3,38662.6,2023-03-16 10:16:03
216,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,22970.0,-977.0,-4.079842986595399,124733.0,0.0,718.25,342.6,91.20191667775856,494650.0,28175.0,50.0,718.75,75.0,720.4,38662.6,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,117186.0,40832.0,53.47722450690206,1264282.0,23.71,14.6,-52.4,-78.2089552238806,5329700.0,352650.0,1800.0,14.6,1925.0,14.7,38662.6,2023-03-16 10:16:03
223,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,44679.0,-7258.0,-13.974623101064752,156698.0,0.0,818.4,351.54999999999995,75.30255970868586,182325.0,48600.0,25.0,814.9,100.0,817.15,38662.6,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,218725.0,73784.0,50.90623081115764,1802039.0,25.04,11.7,-35.45,-75.18557794273596,7783700.0,789900.0,8350.0,11.65,5700.0,11.75,38662.6,2023-03-16 10:16:03
229,39600,16-Mar-2023,39600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39600.00,16079.0,-4581.0,-22.17328170377541,37099.0,0.0,928.8,381.44999999999993,69.69032611674429,150025.0,18325.0,25.0,924.85,50.0,927.55,38662.6,39600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39600.00,112976.0,16654.0,17.289923381989578,952089.0,26.42,9.35,-24.5,-72.3781388478582,3184175.0,344975.0,425.0,9.3,5525.0,9.35,38662.6,2023-03-16 10:16:03
237,39700,16-Mar-2023,39700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39700.00,9431.0,-2328.0,-19.79760183689089,15427.0,0.0,1015.35,367.85,56.81081081081082,43950.0,10575.0,25.0,1011.05,100.0,1013.8,38662.6,39700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39700.00,122105.0,25258.0,26.08031224508761,944573.0,27.95,8.2,-17.0,-67.46031746031747,2320900.0,327925.0,9450.0,8.15,1000.0,8.2,38662.6,2023-03-16 10:16:03
241,39800,16-Mar-2023,39800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39800.00,10879.0,-2356.0,-17.80128447298829,10730.0,0.0,1111.1,362.19999999999993,48.36426759246895,107450.0,10250.0,25.0,1111.1,50.0,1114.05,38662.6,39800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39800.00,118155.0,21389.0,22.103838124961246,859844.0,29.41,7.15,-12.2,-63.04909560723514,2723775.0,337700.0,10325.0,7.1,750.0,7.15,38662.6,2023-03-16 10:16:03
250,39900,16-Mar-2023,39900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39900.00,11268.0,-734.0,-6.115647392101317,10210.0,0.0,1219.95,370.75,43.658737635421566,122475.0,11300.0,50.0,1208.35,75.0,1211.2,38662.6,39900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39900.00,78434.0,8889.0,12.781652167661226,650239.0,31.03,6.5,-9.1,-58.333333333333336,1872200.0,205950.0,6200.0,6.45,375.0,6.5,38662.6,2023-03-16 10:16:03
