,strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,current_time
159,38600,16-Mar-2023,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38600.00,150289.0,115650.0,333.8722249487572,7464962.0,15.28,10.75,-46.25,-81.14035087719299,4317025.0,660975.0,575.0,10.7,1775.0,10.8,39066.1,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38600.00,10279.0,9113.0,781.5608919382504,1178222.0,18.01,436.05,-48.0,-9.916330957545709,1269400.0,36725.0,25.0,436.15,25.0,437.65,39066.1,2023-03-16 13:45:01
170,38700,16-Mar-2023,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38700.00,214329.0,173597.0,426.1931650790533,9634710.0,14.12,17.35,-54.9,-75.98615916955018,3813475.0,1111825.0,100.0,17.3,150.0,17.4,39066.1,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38700.00,16231.0,14345.0,760.6044538706257,2485438.0,15.65,343.2,-77.44999999999999,-18.41198145726851,1920850.0,58000.0,75.0,343.2,25.0,344.0,39066.1,2023-03-16 13:45:01
171,38800,16-Mar-2023,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38800.00,190973.0,133675.0,233.29784634716745,9990505.0,13.39,28.95,-65.39999999999999,-69.31637519872812,3209875.0,914350.0,700.0,28.95,25.0,29.05,39066.1,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38800.00,39788.0,34127.0,602.8440204910793,4668546.0,14.57,254.7,-89.80000000000001,-26.066763425253995,2366650.0,155700.0,50.0,254.65,25.0,255.65,39066.1,2023-03-16 13:45:01
183,38900,16-Mar-2023,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38900.00,152491.0,113013.0,286.26830133238764,8500419.0,12.56,50.9,-72.55000000000001,-58.76873228027543,2989775.0,668300.0,150.0,50.85,50.0,51.0,39066.1,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38900.00,65281.0,52356.0,405.0754352030948,6557859.0,13.66,177.0,-97.35000000000002,-35.48387096774194,3082525.0,163350.0,50.0,176.6,25.0,177.3,39066.1,2023-03-16 13:45:01
186,39000,16-Mar-2023,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39000.00,186848.0,79309.0,73.74905848110917,10087439.0,12.26,85.8,-74.89999999999999,-46.608587429993776,3265350.0,837750.0,250.0,85.7,50.0,85.9,39066.1,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39000.00,166894.0,114578.0,219.01139230828045,12713427.0,12.98,112.55,-101.15,-47.33270940570893,5478175.0,618050.0,175.0,112.1,50.0,112.5,39066.1,2023-03-16 13:45:01
200,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,66258.0,34130.0,106.23132470119522,4209838.0,11.82,140.35,-55.900000000000006,-28.48407643312101,1382500.0,211600.0,25.0,140.2,150.0,140.45,39066.1,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,130658.0,95174.0,268.2166610303235,9087988.0,12.83,66.0,-104.8,-61.35831381733021,4116825.0,515200.0,75.0,65.85,25.0,66.1,39066.1,2023-03-16 13:45:01
207,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,58255.0,20116.0,52.74391043289022,2843833.0,12.04,207.75,-33.900000000000006,-14.028553693358164,995975.0,145950.0,25.0,208.2,50.0,208.75,39066.1,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,161496.0,103643.0,179.14887732701848,9805940.0,12.8,35.85,-95.70000000000002,-72.74800456100343,4195675.0,770150.0,225.0,35.85,25.0,36.0,39066.1,2023-03-16 13:45:01
215,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,28237.0,16.0,0.0566953686970695,1290095.0,11.98,294.0,-8.399999999999977,-2.77777777777777,953325.0,82125.0,25.0,293.25,50.0,294.55,39066.1,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,163325.0,75020.0,84.95555178075986,8273984.0,13.12,19.05,-74.75,-79.69083155650321,4445075.0,604025.0,425.0,18.95,1025.0,19.05,39066.1,2023-03-16 13:45:01
222,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,20562.0,-3385.0,-14.135382302584874,576997.0,11.8,383.05,7.400000000000034,1.969918807400515,712000.0,45975.0,25.0,382.55,275.0,383.45,39066.1,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,145930.0,69576.0,91.1229274170312,6283819.0,13.62,10.35,-56.65,-84.55223880597015,5636925.0,531525.0,1025.0,10.3,75.0,10.4,39066.1,2023-03-16 13:45:01
228,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,39346.0,-12591.0,-24.24283266264898,718293.0,11.0,482.35,15.5,3.320124236906929,386900.0,87225.0,75.0,480.4,25.0,482.0,39066.1,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,230435.0,85494.0,58.98538025817402,7976868.0,14.62,6.4,-40.75,-86.42629904559915,7784300.0,975800.0,2425.0,6.35,375.0,6.4,39066.1,2023-03-16 13:45:01
236,39600,16-Mar-2023,39600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39600.00,13229.0,-7431.0,-35.96805421103582,142867.0,0.0,578.35,31.0,5.663652142139399,298450.0,22750.0,150.0,575.75,100.0,577.05,39066.1,39600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39600.00,124002.0,27680.0,28.73694483087976,4147342.0,15.51,4.0,-29.85,-88.18316100443131,3381275.0,495950.0,4275.0,3.9,32700.0,4.0,39066.1,2023-03-16 13:45:01
240,39700,16-Mar-2023,39700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39700.00,7855.0,-3904.0,-33.20010204949401,75346.0,16.9,675.5,28.0,4.324324324324325,183300.0,22825.0,50.0,673.55,25.0,675.05,39066.1,39700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39700.00,100353.0,3506.0,3.620143112331822,3293970.0,16.49,2.7,-22.5,-89.28571428571429,2550000.0,375175.0,7225.0,2.65,1250.0,2.7,39066.1,2023-03-16 13:45:01
250,39800,16-Mar-2023,39800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39800.00,9304.0,-3931.0,-29.701548923309407,35576.0,0.0,777.95,29.050000000000068,3.879022566430775,100550.0,26025.0,25.0,773.6,25.0,775.55,39066.1,39800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39800.00,108764.0,11998.0,12.398983113903643,2648352.0,17.73,2.15,-17.200000000000003,-88.8888888888889,2859925.0,366925.0,2425.0,2.1,8125.0,2.15,39066.1,2023-03-16 13:45:01
253,39900,16-Mar-2023,39900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39900.00,10299.0,-1703.0,-14.18930178303616,20933.0,0.0,867.65,18.44999999999993,2.172633066415442,112200.0,12700.0,25.0,874.45,25.0,878.05,39066.1,39900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39900.00,67372.0,-2173.0,-3.124595585592062,1933826.0,18.77,1.75,-13.85,-88.78205128205127,1791675.0,199550.0,3625.0,1.7,12200.0,1.75,39066.1,2023-03-16 13:45:01
