,strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,current_time
157,38600,16-Mar-2023,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38600.00,125698.0,91059.0,262.87999076185804,2079155.0,18.79,90.0,33.0,57.89473684210527,4028225.0,595300.0,200.0,90.0,50.0,90.15,38715.25,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38600.00,43430.0,42264.0,3624.699828473413,510920.0,20.66,272.6,-211.45,-43.68350377027166,1939125.0,105325.0,100.0,271.8,150.0,272.55,38715.25,2023-03-16 10:22:05
160,38700,16-Mar-2023,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38700.00,146116.0,105384.0,258.72532652459984,2508064.0,18.17,124.25,52.0,71.97231833910035,3602575.0,677600.0,450.0,124.2,200.0,124.25,38715.25,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38700.00,95483.0,93597.0,4962.725344644751,1092492.0,20.1,207.35,-213.3,-50.70723879709973,2318175.0,198475.0,25.0,207.05,150.0,207.55,38715.25,2023-03-16 10:22:05
171,38800,16-Mar-2023,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38800.00,93004.0,35706.0,62.31631121505114,2312194.0,17.96,168.45,74.1,78.53736089030207,2571300.0,452250.0,25.0,168.2,50.0,168.55,38715.25,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38800.00,119754.0,114093.0,2015.4213036565973,1494631.0,19.94,149.8,-194.7,-56.51669085631349,2586725.0,319650.0,100.0,149.65,100.0,150.0,38715.25,2023-03-16 10:22:05
172,38900,16-Mar-2023,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38900.00,62444.0,22966.0,58.17417295709002,1787574.0,17.73,225.2,101.75,82.42203321182664,1895750.0,257175.0,100.0,224.9,25.0,225.25,38715.25,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38900.00,132739.0,119814.0,926.9941972920695,1642038.0,20.01,108.0,-166.35000000000002,-60.63422635319847,2716525.0,283475.0,100.0,107.85,200.0,108.15,38715.25,2023-03-16 10:22:05
184,39000,16-Mar-2023,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39000.00,94257.0,-13282.0,-12.350868057169956,2224887.0,17.45,292.1,131.40000000000003,81.76726820161795,1994450.0,300525.0,100.0,291.7,200.0,292.55,38715.25,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39000.00,252416.0,200100.0,382.4833702882484,2875167.0,20.39,74.45,-139.25,-65.16144127281235,4107100.0,894125.0,150.0,74.2,550.0,74.4,38715.25,2023-03-16 10:22:05
194,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,29876.0,-2252.0,-7.009462151394422,765818.0,17.42,369.35,173.10000000000002,88.20382165605096,1517700.0,85525.0,25.0,369.1,100.0,369.6,38715.25,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,126093.0,90609.0,255.3517078119716,1690290.0,20.85,51.5,-119.3,-69.84777517564403,3192825.0,298875.0,275.0,51.3,325.0,51.45,38715.25,2023-03-16 10:22:05
201,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,40132.0,1993.0,5.225622066650935,551037.0,16.85,454.85,213.2,88.22677426029382,621425.0,65525.0,25.0,453.95,100.0,455.1,38715.25,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,150450.0,92597.0,160.05565830639725,1775662.0,21.63,35.25,-96.3,-73.20410490307869,3688750.0,524600.0,800.0,35.25,350.0,35.4,38715.25,2023-03-16 10:22:05
208,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,22689.0,-5532.0,-19.6024237270118,268299.0,0.0,542.25,239.85,79.3154761904762,1022325.0,42475.0,25.0,541.85,50.0,542.95,38715.25,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,128806.0,40501.0,45.86490006228413,1605193.0,22.68,25.2,-68.6,-73.13432835820896,4118625.0,448700.0,25.0,25.15,350.0,25.2,38715.25,2023-03-16 10:22:05
216,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,22860.0,-1087.0,-4.539190712824153,127325.0,0.0,637.2,261.55000000000007,69.62598163183817,495525.0,25625.0,75.0,635.05,50.0,636.55,38715.25,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,119776.0,43422.0,56.86931922361632,1343311.0,23.71,18.25,-48.75,-72.76119402985076,5321250.0,355925.0,1200.0,18.15,500.0,18.25,38715.25,2023-03-16 10:22:05
223,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,44825.0,-7112.0,-13.6935132949535,161128.0,0.0,732.3,265.44999999999993,56.85980507657704,173400.0,59900.0,25.0,729.8,25.0,731.8,38715.25,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,219364.0,74423.0,51.347099854423526,1918382.0,25.04,13.85,-33.3,-70.62566277836692,7756225.0,778325.0,2275.0,13.8,1225.0,13.85,38715.25,2023-03-16 10:22:05
