,strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,current_time
154,38600,16-Mar-2023,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38600.00,83558.0,48919.0,141.22520857992436,1126355.0,21.32,111.4,54.400000000000006,95.43859649122808,3869675.0,283125.0,50.0,110.95,25.0,111.25,38685.75,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38600.00,15532.0,14366.0,1232.0754716981132,152011.0,20.19,249.2,-234.85,-48.5177151120752,1122900.0,77150.0,150.0,248.3,100.0,249.25,38685.75,2023-03-16 09:51:02
157,38700,16-Mar-2023,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38700.00,123458.0,82726.0,203.09830109005205,1377507.0,20.89,171.15,98.9,136.88581314878894,3681375.0,365825.0,25.0,170.85,275.0,171.15,38685.75,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38700.00,52308.0,50422.0,2673.488865323436,355014.0,20.09,188.95,-231.7,-55.08142160941401,1800700.0,135175.0,25.0,189.15,125.0,189.55,38685.75,2023-03-16 09:51:02
168,38800,16-Mar-2023,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38800.00,92625.0,35327.0,61.65485706307376,1536944.0,21.0,226.7,132.35,140.27556968733438,2665675.0,285725.0,125.0,227.0,200.0,227.5,38685.75,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38800.00,81022.0,75361.0,1331.2312312312313,670264.0,20.12,120.05,-224.45,-65.15239477503629,2095950.0,266225.0,100.0,120.35,25.0,120.65,38685.75,2023-03-16 09:51:02
169,38900,16-Mar-2023,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38900.00,69769.0,30291.0,76.7288109833325,1361117.0,21.02,262.9,139.45,112.96071283920614,1947900.0,170850.0,75.0,262.35,150.0,263.0,38685.75,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38900.00,108625.0,95700.0,740.4255319148937,959137.0,20.22,101.0,-173.35000000000002,-63.18571168215783,2381025.0,287975.0,100.0,100.95,50.0,101.25,38685.75,2023-03-16 09:51:02
181,39000,16-Mar-2023,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39000.00,116331.0,8792.0,8.175638605529157,1741349.0,21.56,367.35,206.65000000000003,128.59365276913505,1984300.0,223125.0,50.0,367.15,25.0,367.65,38685.75,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39000.00,209093.0,156777.0,299.67314014832937,1716233.0,20.63,61.4,-152.29999999999998,-71.26813289658399,3815300.0,871825.0,325.0,61.25,425.0,61.4,38685.75,2023-03-16 09:51:02
191,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,35383.0,3255.0,10.131349601593625,611415.0,21.86,449.15,252.9,128.86624203821654,1088100.0,80750.0,100.0,448.35,100.0,449.6,38685.75,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,112002.0,76518.0,215.64085221508284,1047845.0,21.08,43.4,-127.4,-74.59016393442623,3195500.0,281325.0,475.0,43.25,400.0,43.4,38685.75,2023-03-16 09:51:02
198,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,43178.0,5039.0,13.212197488135503,468701.0,23.04,497.5,255.85,105.87626732878128,617825.0,57700.0,25.0,496.4,50.0,497.55,38685.75,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,131190.0,73337.0,126.76438559798108,1171162.0,21.73,36.3,-95.25,-72.40592930444699,3351350.0,446050.0,150.0,36.25,725.0,36.4,38685.75,2023-03-16 09:51:02
205,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,25232.0,-2989.0,-10.591403564721308,228281.0,24.37,588.6,286.20000000000005,94.64285714285715,1027525.0,35925.0,25.0,587.2,50.0,588.85,38685.75,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,124954.0,36649.0,41.50274616386388,1079185.0,22.53,26.25,-67.55,-72.01492537313433,4042550.0,405125.0,75.0,26.3,1325.0,26.4,38685.75,2023-03-16 09:51:02
213,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,24747.0,800.0,3.3407107362091284,107860.0,24.77,722.05,346.4,92.21349660588314,500775.0,37825.0,50.0,721.3,25.0,723.6,38685.75,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,115184.0,38830.0,50.85522696911753,923595.0,23.5,17.25,-49.75,-74.25373134328358,5276950.0,345425.0,150.0,17.15,450.0,17.25,38685.75,2023-03-16 09:51:02
220,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,45123.0,-6814.0,-13.119741224945606,121667.0,26.85,820.6,353.75,75.77380314876298,187475.0,30750.0,25.0,817.9,50.0,820.05,38685.75,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,224075.0,79134.0,54.59738790266384,1338664.0,24.61,13.65,-33.5,-71.04984093319194,7609875.0,738675.0,1275.0,13.6,50.0,13.65,38685.75,2023-03-16 09:51:02
