,strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,current_time
161,38600,16-Mar-2023,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38600.00,96567.0,61928.0,178.78114264268598,8768602.0,17.12,1.7,-55.3,-97.01754385964912,4040325.0,533775.0,3125.0,1.65,12925.0,1.7,39312.3,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38600.00,6103.0,4937.0,423.41337907375646,1267500.0,0.0,734.0,249.95,51.63722755913645,924375.0,25675.0,25.0,730.65,25.0,733.3,39312.3,2023-03-16 14:34:04
172,38700,16-Mar-2023,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38700.00,149116.0,108384.0,266.090543061966,11840464.0,15.61,2.1,-70.15,-97.09342560553634,3605525.0,854650.0,6775.0,2.1,8150.0,2.15,39312.3,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38700.00,8163.0,6277.0,332.8207847295864,2672315.0,0.0,636.4,215.75,51.28967074765245,1082100.0,33375.0,75.0,628.25,25.0,630.25,39312.3,2023-03-16 14:34:04
173,38800,16-Mar-2023,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38800.00,162242.0,104944.0,183.1547348947608,12751404.0,14.18,2.85,-91.5,-96.97933227344993,2816950.0,817525.0,16100.0,2.8,1150.0,2.85,39312.3,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38800.00,22339.0,16678.0,294.6122593181417,5140327.0,0.0,533.0,188.5,54.71698113207547,1945675.0,39200.0,100.0,532.05,50.0,534.1,39312.3,2023-03-16 14:34:04
185,38900,16-Mar-2023,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38900.00,146496.0,107018.0,271.08262829930595,11459709.0,12.85,4.35,-119.1,-96.47630619684084,2915200.0,711750.0,800.0,4.3,725.0,4.35,39312.3,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38900.00,29627.0,16702.0,129.22243713733076,7536070.0,0.0,430.35,156.0,56.86167304537998,2469725.0,53825.0,150.0,430.25,125.0,431.85,39312.3,2023-03-16 14:34:04
188,39000,16-Mar-2023,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39000.00,259752.0,152213.0,141.54213820102476,13880767.0,12.0,7.75,-152.95,-95.17734909769756,3532950.0,1209875.0,2825.0,7.7,100.0,7.75,39312.3,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39000.00,101512.0,49196.0,94.0362413028519,15478874.0,0.0,338.45,124.75,58.37622835751053,3822050.0,178350.0,50.0,337.2,50.0,338.0,39312.3,2023-03-16 14:34:04
202,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,133219.0,101091.0,314.6507719123506,6267033.0,11.34,15.4,-180.85,-92.1528662420382,2109625.0,426950.0,150.0,15.45,875.0,15.55,39312.3,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,50166.0,14682.0,41.37639499492729,11910477.0,7.62,243.35,72.54999999999998,42.47658079625292,3760800.0,110950.0,75.0,242.4,100.0,243.1,39312.3,2023-03-16 14:34:04
209,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,155442.0,117303.0,307.5670573428774,4493924.0,11.01,32.85,-208.8,-86.40595903165735,1438775.0,593325.0,150.0,32.8,125.0,32.9,39312.3,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,88827.0,30974.0,53.539142308955455,13627736.0,8.78,162.25,30.69999999999999,23.33713416951728,4272225.0,324475.0,125.0,161.65,250.0,162.2,39312.3,2023-03-16 14:34:04
217,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,101216.0,72995.0,258.65490237766204,2204433.0,11.0,66.3,-236.1,-78.07539682539681,1629075.0,335850.0,325.0,66.3,50.0,66.5,39312.3,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,120765.0,32460.0,36.7589604212672,12038822.0,9.38,95.0,1.2000000000000028,1.279317697228148,5107225.0,417350.0,225.0,94.45,125.0,94.85,39312.3,2023-03-16 14:34:04
224,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,50055.0,26108.0,109.0240948761849,1013673.0,11.12,119.7,-255.95,-68.13523226407561,975025.0,135025.0,25.0,119.45,300.0,119.7,39312.3,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,147798.0,71444.0,93.56942661812086,9326362.0,9.53,49.75,-17.25,-25.74626865671642,6219925.0,470550.0,75.0,49.6,250.0,49.8,39312.3,2023-03-16 14:34:04
230,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,60183.0,8246.0,15.876927816392936,1044726.0,11.93,193.9,-272.95000000000005,-58.46631680411267,902375.0,122050.0,125.0,193.3,75.0,193.85,39312.3,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,253116.0,108175.0,74.63381651844544,11231900.0,9.8,22.75,-24.4,-51.74973488865323,7914200.0,794375.0,225.0,22.65,350.0,22.75,39312.3,2023-03-16 14:34:04
