,strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,current_time
156,38600,16-Mar-2023,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38600.00,148561.0,113922.0,328.88362828026214,4703474.0,17.78,45.7,-11.299999999999995,-19.824561403508767,4168850.0,626900.0,200.0,45.55,100.0,45.75,38863.35,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38600.00,10449.0,9283.0,796.1406518010292,848264.0,15.09,277.85,-206.2,-42.5989050717901,1497625.0,37200.0,25.0,277.75,75.0,278.75,38863.35,2023-03-16 12:16:09
167,38700,16-Mar-2023,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38700.00,192565.0,151833.0,372.7609741726407,5941095.0,17.03,69.75,-2.5,-3.460207612456748,3685675.0,791500.0,250.0,69.75,775.0,70.0,38863.35,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38700.00,16416.0,14530.0,770.4135737009544,1808092.0,14.42,201.85,-218.8,-52.014739094258886,1818650.0,86300.0,50.0,201.3,25.0,201.9,38863.35,2023-03-16 12:16:09
168,38800,16-Mar-2023,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38800.00,170721.0,113423.0,197.95280812593808,5941304.0,16.57,99.05,4.700000000000003,4.981452040275573,2950350.0,724425.0,25.0,98.8,350.0,99.0,38863.35,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38800.00,39556.0,33895.0,598.7458046281575,2848944.0,14.61,137.25,-207.25,-60.15965166908563,2359825.0,141025.0,100.0,136.55,100.0,137.05,38863.35,2023-03-16 12:16:09
180,38900,16-Mar-2023,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38900.00,146642.0,107164.0,271.4524545316379,5276895.0,16.14,156.3,32.85000000000001,26.609963547995147,2675425.0,416800.0,150.0,155.85,125.0,156.3,38863.35,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38900.00,75611.0,62686.0,484.9980657640232,3773446.0,14.22,86.95,-187.40000000000003,-68.3069072352834,2904375.0,238925.0,25.0,87.05,150.0,87.4,38863.35,2023-03-16 12:16:09
183,39000,16-Mar-2023,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39000.00,171733.0,64194.0,59.6936925208529,6906294.0,16.36,208.25,47.55000000000001,29.589296826384576,3039225.0,570075.0,125.0,208.25,250.0,208.75,38863.35,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39000.00,183541.0,131225.0,250.8314855875832,7551745.0,14.39,55.0,-158.7,-74.26298549368273,4396425.0,719900.0,25.0,54.8,50.0,54.95,38863.35,2023-03-16 12:16:09
197,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,57472.0,25344.0,78.88446215139442,3069175.0,16.5,286.7,90.45,46.08917197452229,1879500.0,151375.0,325.0,286.7,275.0,286.95,38863.35,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,127718.0,92234.0,259.93123661368503,5355409.0,14.26,31.4,-139.4,-81.61592505854802,3334925.0,418250.0,925.0,31.35,175.0,31.5,38863.35,2023-03-16 12:16:09
204,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,58370.0,20231.0,53.04543905188914,2280464.0,17.58,387.25,145.6,60.25243120215187,953150.0,115425.0,100.0,386.7,50.0,387.65,38863.35,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,180267.0,122414.0,211.59490432648263,6215891.0,14.63,17.65,-113.9,-86.58304827061953,3828700.0,655575.0,925.0,17.55,25.0,17.6,38863.35,2023-03-16 12:16:09
212,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,32601.0,4380.0,15.520357180822792,1037977.0,18.48,480.85,178.45000000000005,59.01124338624341,1336400.0,53925.0,75.0,480.3,150.0,481.2,38863.35,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,161815.0,73510.0,83.24556933355981,5677215.0,15.2,11.05,-82.75,-88.21961620469084,4381850.0,543150.0,2600.0,11.05,1350.0,11.15,38863.35,2023-03-16 12:16:09
219,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,21558.0,-2389.0,-9.97619743600451,471694.0,20.81,562.1,186.45000000000005,49.63396778916546,717775.0,26675.0,75.0,561.5,100.0,562.95,38863.35,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,122796.0,46442.0,60.82458024464992,4479889.0,16.0,7.8,-59.2,-88.35820895522389,5640300.0,491350.0,2900.0,7.75,175.0,7.8,38863.35,2023-03-16 12:16:09
225,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,40953.0,-10984.0,-21.148699385794327,567787.0,21.8,675.9,209.04999999999995,44.77883688550926,394050.0,89600.0,25.0,674.25,50.0,675.85,38863.35,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,238889.0,93948.0,64.81809839865876,5950044.0,17.16,5.5,-41.65,-88.33510074231177,7832975.0,1074325.0,8250.0,5.45,11225.0,5.5,38863.35,2023-03-16 12:16:09
