,strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,current_time
158,38600,16-Mar-2023,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38600.00,133608.0,98969.0,285.7155229654436,2531387.0,21.17,69.8,12.799999999999995,22.456140350877188,4111375.0,611475.0,75.0,69.55,275.0,69.8,38894.45,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38600.00,20397.0,19231.0,1649.3138936535163,660028.0,20.91,321.5,-162.55,-33.58124160727198,1854875.0,82425.0,25.0,321.45,25.0,322.1,38894.45,2023-03-16 10:37:02
161,38700,16-Mar-2023,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38700.00,163149.0,122417.0,300.542570951586,3050967.0,20.63,96.0,23.75,32.8719723183391,3740725.0,775525.0,175.0,96.05,50.0,96.35,38894.45,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38700.00,41084.0,39198.0,2078.366914103924,1416597.0,20.32,248.25,-172.39999999999998,-40.98419113277071,2189700.0,192650.0,50.0,248.25,25.0,248.7,38894.45,2023-03-16 10:37:02
172,38800,16-Mar-2023,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38800.00,124346.0,67048.0,117.01630074348144,2840863.0,20.07,132.7,38.35,40.646528881823,2681200.0,626825.0,300.0,132.65,75.0,133.05,38894.45,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38800.00,79962.0,74301.0,1312.50662427133,2011742.0,19.82,184.7,-159.8,-46.38606676342526,2465625.0,252825.0,50.0,184.4,450.0,184.8,38894.45,2023-03-16 10:37:02
173,38900,16-Mar-2023,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38900.00,95883.0,56405.0,142.87704544303156,2197103.0,19.7,179.0,55.55,44.99797488861887,2000625.0,351375.0,200.0,178.55,100.0,179.1,38854.75,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38900.00,116687.0,103762.0,802.8007736943907,2228775.0,19.4,131.45,-142.90000000000003,-52.08675050118463,2670950.0,308475.0,100.0,131.05,100.0,131.45,38854.75,2023-03-16 10:37:02
185,39000,16-Mar-2023,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39000.00,113297.0,5758.0,5.354336566268982,2587467.0,19.56,238.6,77.9,48.47542003733666,2119900.0,422550.0,125.0,238.35,75.0,238.95,38894.45,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39000.00,215451.0,163135.0,311.8262099548895,3899681.0,19.32,90.75,-122.95,-57.533926064576505,4178300.0,774000.0,100.0,90.7,25.0,90.75,38854.75,2023-03-16 10:37:02
195,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,35321.0,3193.0,9.938371513944222,899199.0,19.72,307.5,111.25,56.68789808917197,1522025.0,149625.0,25.0,307.2,50.0,307.9,38894.45,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,112710.0,77226.0,217.6361176868448,2202198.0,19.21,60.2,-110.6,-64.75409836065575,3205450.0,308475.0,100.0,60.2,100.0,60.35,38894.45,2023-03-16 10:37:02
202,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,44269.0,6130.0,16.07278638663835,627875.0,19.21,388.8,147.15,60.89385474860335,636725.0,89250.0,100.0,387.9,50.0,388.8,38894.45,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,139037.0,81184.0,140.32807287435398,2280097.0,19.4,44.65,-86.9,-66.05853287723299,3680075.0,495675.0,25.0,44.7,25.0,44.75,38894.45,2023-03-16 10:37:02
209,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,23712.0,-4509.0,-15.977463590942914,304060.0,19.31,475.75,173.35000000000002,57.32473544973546,1027000.0,48125.0,50.0,472.65,50.0,474.1,38894.45,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,122968.0,34663.0,39.25372289224845,2031476.0,19.82,26.25,-67.55,-72.01492537313433,4115200.0,444900.0,250.0,26.25,500.0,26.35,38854.75,2023-03-16 10:37:02
217,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,22647.0,-1300.0,-5.428654946339834,140744.0,19.94,564.6,188.95000000000005,50.29948089977374,500650.0,33925.0,50.0,564.05,25.0,565.65,38894.45,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,119170.0,42816.0,56.075647641249965,1656376.0,20.37,17.8,-49.2,-73.43283582089552,5283775.0,356925.0,1150.0,17.65,425.0,17.75,38854.75,2023-03-16 10:37:02
224,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,42445.0,-9492.0,-18.27598821649305,190766.0,21.64,658.65,191.79999999999995,41.08385991217735,177200.0,42225.0,25.0,657.9,50.0,659.85,38894.45,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,215021.0,70080.0,48.35070821920644,2352984.0,21.16,12.7,-34.45,-73.06468716861082,7858225.0,831875.0,375.0,12.7,1550.0,12.75,38854.75,2023-03-16 10:37:02
