,strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,current_time
0,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,45884.0,17657.0,62.55358344847132,1029807.0,24.86,59.5,-74.9,-55.72916666666667,417150.0,157150.0,50.0,59.5,350.0,59.65,39524.45,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,3230.0,-1743.0,-35.04926603659763,37452.0,30.49,515.0,-25.0,-4.62962962962963,48775.0,27375.0,50.0,514.9,125.0,516.4,39524.45,2023-03-15 12:26:34
1,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,75960.0,34925.0,85.11027171926405,1371802.0,24.09,77.2,-85.64999999999999,-52.59441203561559,603850.0,315000.0,375.0,77.15,50.0,77.35,39521.65,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,9072.0,-681.0,-6.982466933251307,116823.0,28.92,432.75,-36.44999999999999,-7.768542199488489,53850.0,50975.0,25.0,432.6,150.0,433.65,39524.45,2023-03-15 12:26:34
2,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,83237.0,39747.0,91.3934237755806,1593206.0,23.19,100.15,-97.35,-49.291139240506325,607850.0,400275.0,150.0,100.0,75.0,100.25,39524.45,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,18111.0,4514.0,33.198499669044644,261830.0,27.85,356.9,-44.60000000000002,-11.108343711083442,130450.0,99725.0,125.0,356.25,50.0,356.9,39524.45,2023-03-15 12:26:34
3,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,100721.0,58573.0,138.96982063205846,1963747.0,22.51,131.1,-106.1,-44.73018549747049,596075.0,313900.0,25.0,131.0,150.0,131.2,39524.45,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,32659.0,2988.0,10.070439149337735,575465.0,26.67,287.1,-50.69999999999999,-15.0088809946714,160150.0,184775.0,50.0,287.1,50.0,287.45,39524.45,2023-03-15 12:26:34
4,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,218314.0,111400.0,104.19589576669098,3755089.0,21.85,170.0,-111.35000000000002,-39.57703927492447,1291200.0,681900.0,150.0,169.9,75.0,170.3,39524.45,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,151611.0,49998.0,49.20433409111039,2023608.0,25.9,225.9,-59.29999999999998,-20.792426367461424,456150.0,611150.0,100.0,225.65,325.0,226.1,39524.45,2023-03-15 12:26:34
5,39600,16-Mar-2023,39600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39600.00,106671.0,81849.0,329.74377568286195,2929621.0,21.17,217.6,-111.6,-33.900364520048605,859825.0,362000.0,75.0,217.4,150.0,217.8,39524.45,39600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39600.00,133474.0,88788.0,198.69310298527503,2049479.0,25.2,173.1,-63.80000000000001,-26.931194596876324,460950.0,570825.0,50.0,172.85,25.0,173.15,39521.65,2023-03-15 12:26:34
6,39700,16-Mar-2023,39700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39700.00,72811.0,51291.0,238.3410780669145,3354834.0,20.58,274.5,-112.25,-29.02391725921138,1066150.0,254150.0,25.0,274.4,150.0,274.95,39524.45,39700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39700.00,130224.0,97481.0,297.71554225330607,2514345.0,24.9,130.05,-63.29999999999998,-32.738557020946466,388400.0,715575.0,350.0,130.25,25.0,130.5,39524.45,2023-03-15 12:26:34
7,39800,16-Mar-2023,39800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39800.00,49233.0,33800.0,219.01120974535087,2667633.0,20.09,340.9,-109.35000000000002,-24.28650749583565,671825.0,192750.0,50.0,340.9,125.0,341.4,39524.45,39800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39800.00,159206.0,102702.0,181.7605833215348,2635347.0,24.83,96.4,-59.44999999999999,-38.14565287135065,400225.0,772275.0,50.0,96.2,175.0,96.4,39524.45,2023-03-15 12:26:34
8,39900,16-Mar-2023,39900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39900.00,28680.0,20222.0,239.0872546701348,1486218.0,19.26,415.35,-103.0,-19.87074370599016,414775.0,104500.0,50.0,414.55,50.0,415.25,39524.45,39900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39900.00,111904.0,81166.0,264.05751838115685,1893597.0,24.72,70.7,-54.95,-43.73259052924791,340725.0,532250.0,100.0,70.6,525.0,70.8,39524.45,2023-03-15 12:26:34
