,strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,current_time
157,38600,16-Mar-2023,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38600.00,112947.0,78308.0,226.06888189612863,1830482.0,18.79,127.65,70.65,123.94736842105264,4114575.0,543025.0,25.0,127.35,25.0,127.45,38656.95,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38600.00,37933.0,36767.0,3153.259005145798,387417.0,20.66,191.75,-292.3,-60.38632372688772,1951250.0,160250.0,50.0,191.3,275.0,191.75,38656.95,2023-03-16 10:13:07
160,38700,16-Mar-2023,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38700.00,140501.0,99769.0,244.94009623882943,2245415.0,18.17,174.0,101.75,140.83044982698962,3725425.0,617875.0,75.0,173.6,200.0,174.0,38656.95,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38700.00,87983.0,86097.0,4565.058324496288,872234.0,20.1,137.9,-282.75,-67.21740164031857,2332825.0,297025.0,175.0,137.8,250.0,138.15,38656.95,2023-03-16 10:13:07
171,38800,16-Mar-2023,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38800.00,91850.0,34552.0,60.30227931166882,2133906.0,17.96,233.1,138.75,147.05882352941177,2681675.0,414100.0,25.0,232.6,125.0,233.0,38656.95,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38800.00,106207.0,100546.0,1776.1172937643526,1227710.0,19.94,96.85,-247.65,-71.88679245283019,2560175.0,388875.0,250.0,96.8,250.0,96.85,38656.95,2023-03-16 10:13:07
172,38900,16-Mar-2023,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38900.00,63855.0,24377.0,61.74831551750342,1687460.0,17.73,302.25,178.8,144.8359659781288,1945800.0,219525.0,25.0,302.15,125.0,302.65,38656.95,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38900.00,128026.0,115101.0,890.5299806576402,1424200.0,20.01,66.85,-207.50000000000003,-75.63331510843813,2635300.0,453800.0,275.0,66.7,350.0,66.9,38656.95,2023-03-16 10:13:07
184,39000,16-Mar-2023,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39000.00,93421.0,-14118.0,-13.128260445047845,2121893.0,17.45,381.95,221.25,137.67890479153704,2076225.0,236600.0,25.0,381.35,50.0,382.1,38656.95,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39000.00,239479.0,187163.0,357.75479776741344,2531072.0,20.39,46.2,-167.5,-78.3809078146935,4068525.0,1002725.0,225.0,46.2,125.0,46.3,38656.95,2023-03-16 10:13:07
194,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,30546.0,-1582.0,-4.924053784860558,732798.0,17.42,466.45,270.2,137.6815286624204,1436000.0,90100.0,25.0,466.65,25.0,467.4,38656.95,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,129348.0,93864.0,264.5248562732499,1507572.0,20.85,31.9,-138.9,-81.3231850117096,3198275.0,309500.0,100.0,31.9,650.0,31.95,38656.95,2023-03-16 10:13:07
201,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,40162.0,2023.0,5.3042817063897845,534159.0,16.85,559.8,318.15,131.65735567970202,628800.0,57125.0,25.0,558.85,100.0,559.95,38656.95,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,142454.0,84601.0,146.23442172402468,1610350.0,21.63,22.8,-108.75,-82.66818700114025,3632025.0,527950.0,150.0,22.7,2200.0,22.8,38656.95,2023-03-16 10:13:07
208,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,23264.0,-4957.0,-17.564933914460862,261005.0,0.0,653.05,350.65,115.95568783068784,1027550.0,39325.0,25.0,651.7,75.0,653.55,38656.95,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,124726.0,36421.0,41.24455013872374,1474890.0,22.68,17.0,-76.8,-81.87633262260128,4091625.0,473100.0,100.0,17.05,825.0,17.1,38656.95,2023-03-16 10:13:07
216,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,23082.0,-865.0,-3.61214348352612,124150.0,0.0,748.9,373.25,99.36110741381606,495650.0,28325.0,100.0,747.65,75.0,749.65,38656.95,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,115752.0,39398.0,51.59913036645101,1246904.0,23.71,13.25,-53.75,-80.22388059701493,5320450.0,356125.0,1200.0,13.2,1400.0,13.25,38656.95,2023-03-16 10:13:07
223,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,44156.0,-7781.0,-14.981612338024917,155748.0,0.0,847.9,381.05,81.6215058369926,184825.0,45775.0,50.0,846.05,25.0,848.05,38656.95,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,216846.0,71905.0,49.60984124574827,1773501.0,25.04,10.85,-36.3,-76.9883351007423,7677900.0,796275.0,4775.0,10.75,6500.0,10.85,38656.95,2023-03-16 10:13:07
229,39600,16-Mar-2023,39600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39600.00,16322.0,-4338.0,-20.99709583736689,36701.0,0.0,945.0,397.65,72.65004110715265,150350.0,16950.0,50.0,943.1,25.0,945.55,38656.95,39600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39600.00,114483.0,18161.0,18.85446730757252,927603.0,26.42,9.05,-24.8,-73.26440177252584,3199300.0,345175.0,4825.0,9.0,600.0,9.05,38656.95,2023-03-16 10:13:07
237,39700,16-Mar-2023,39700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39700.00,9456.0,-2303.0,-19.584998724381325,15361.0,0.0,1050.4,402.9000000000001,62.22393822393824,44450.0,10325.0,100.0,1039.85,25.0,1042.9,38656.95,39700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39700.00,122684.0,25837.0,26.67816246244076,930433.0,27.95,7.85,-17.35,-68.84920634920636,2336950.0,328125.0,4300.0,7.85,1075.0,7.9,38656.95,2023-03-16 10:13:07
241,39800,16-Mar-2023,39800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39800.00,10937.0,-2298.0,-17.36305251227805,10650.0,0.0,1143.1,394.19999999999993,52.63720122846841,108475.0,10100.0,50.0,1141.6,50.0,1143.95,38656.95,39800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39800.00,120175.0,23409.0,24.19134820081433,846182.0,29.41,6.95,-12.400000000000002,-64.0826873385013,2755000.0,332150.0,1475.0,6.9,3300.0,6.95,38656.95,2023-03-16 10:13:07
250,39900,16-Mar-2023,39900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39900.00,11284.0,-718.0,-5.982336277287119,10194.0,0.0,1243.25,394.05,46.4024964672633,123475.0,10525.0,200.0,1239.9,25.0,1242.65,38656.95,39900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39900.00,79379.0,9834.0,14.140484578330575,642800.0,31.03,6.3,-9.3,-59.61538461538463,1894150.0,211875.0,6525.0,6.25,5850.0,6.3,38656.95,2023-03-16 10:13:07
