,strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,current_time
158,38600,16-Mar-2023,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38600.00,171131.0,136492.0,394.041398423742,5729687.0,15.59,35.75,-21.25,-37.280701754385966,4202800.0,789875.0,175.0,35.65,325.0,35.75,38837.75,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38600.00,15071.0,13905.0,1192.5385934819897,988745.0,14.15,273.5,-210.55,-43.49757256481769,1536950.0,51275.0,25.0,273.0,125.0,273.7,38837.75,2023-03-16 12:50:02
169,38700,16-Mar-2023,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38700.00,203325.0,162593.0,399.1775508199941,7358373.0,15.06,57.5,-14.75,-20.415224913494807,3638250.0,1078225.0,300.0,57.6,250.0,57.75,38837.75,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38700.00,28515.0,26629.0,1411.930010604454,2144241.0,13.62,194.95,-225.7,-53.655057648876735,1989275.0,87850.0,50.0,194.6,25.0,195.15,38837.75,2023-03-16 12:50:02
170,38800,16-Mar-2023,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38800.00,185460.0,128162.0,223.6762190652379,7470861.0,14.6,92.9,-1.4499999999999886,-1.5368309485956424,2930475.0,856225.0,25.0,92.7,75.0,92.9,38837.75,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38800.00,82769.0,77108.0,1362.0915032679738,3732295.0,13.38,130.0,-214.5,-62.264150943396224,2489600.0,285050.0,150.0,130.05,25.0,130.35,38837.75,2023-03-16 12:50:02
182,38900,16-Mar-2023,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38900.00,114270.0,74792.0,189.45235320938244,6191534.0,14.72,143.45,19.999999999999982,16.200891049007684,2589400.0,463300.0,375.0,143.15,150.0,143.6,38837.75,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38900.00,123464.0,110539.0,855.2340425531914,4809869.0,13.51,81.15,-193.2,-70.4209950792783,3215475.0,354425.0,200.0,80.65,25.0,80.85,38837.75,2023-03-16 12:50:02
185,39000,16-Mar-2023,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39000.00,127390.0,19851.0,18.45934963129656,7776040.0,14.89,211.45,50.75,31.58058494088364,2846650.0,508350.0,275.0,210.95,175.0,211.55,38837.75,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39000.00,238026.0,185710.0,354.97744475877363,9075437.0,13.63,48.15,-165.54999999999998,-77.46841366401497,5493625.0,839650.0,125.0,48.1,400.0,48.25,38837.75,2023-03-16 12:50:02
199,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,41299.0,9171.0,28.54519422310757,3350408.0,15.74,290.8,94.55,48.1783439490446,1805225.0,149475.0,50.0,289.3,25.0,290.15,38837.75,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,142480.0,106996.0,301.5330853342351,6257687.0,14.06,27.15,-143.65,-84.10421545667447,3970625.0,533800.0,25.0,27.1,1350.0,27.2,38837.75,2023-03-16 12:50:02
206,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,49349.0,11210.0,29.39248538241695,2444208.0,16.56,379.0,137.35,56.838402648458505,1276775.0,117050.0,325.0,378.45,175.0,379.4,38837.75,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,165975.0,108122.0,186.89091317649903,7153802.0,14.51,15.2,-116.35,-88.44545800076017,3930850.0,696000.0,150.0,15.15,525.0,15.2,38837.75,2023-03-16 12:50:02
214,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,29161.0,940.0,3.3308529109528364,1103929.0,18.34,473.2,170.8,56.48148148148149,1303750.0,62500.0,25.0,472.05,25.0,473.1,38837.75,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,137435.0,49130.0,55.636713662873,6373863.0,15.28,9.6,-84.2,-89.76545842217485,4410475.0,522500.0,3400.0,9.5,1775.0,9.6,38837.75,2023-03-16 12:50:02
221,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,20138.0,-3809.0,-15.905958992775712,498366.0,18.48,566.85,191.20000000000005,50.89844269932119,703925.0,36950.0,375.0,568.5,25.0,570.0,38837.75,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,126886.0,50532.0,66.18120858108286,4944143.0,16.15,6.25,-60.75,-90.67164179104478,5625175.0,516125.0,2275.0,6.2,375.0,6.25,38837.75,2023-03-16 12:50:02
227,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,42032.0,-9905.0,-19.071182394054336,617494.0,21.56,667.8,200.95,43.043804219770784,373400.0,59125.0,75.0,665.7,50.0,667.25,38837.75,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,228163.0,83222.0,57.417845882117554,6508464.0,17.26,4.45,-42.7,-90.56203605514315,7715250.0,1013500.0,1525.0,4.45,6850.0,4.5,38837.75,2023-03-16 12:50:02
234,39600,16-Mar-2023,39600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39600.00,13107.0,-7553.0,-36.55856727976767,131286.0,22.89,773.15,225.79999999999995,41.25331140951858,301375.0,19475.0,50.0,772.3,50.0,774.3,38837.75,39600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39600.00,109808.0,13486.0,14.000955129669236,3539514.0,18.37,3.4,-30.450000000000003,-89.95568685376662,3406125.0,417150.0,2650.0,3.35,8800.0,3.4,38837.75,2023-03-16 12:50:02
241,39700,16-Mar-2023,39700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39700.00,7958.0,-3801.0,-32.324177225954585,67810.0,22.47,864.55,217.04999999999995,33.52123552123552,190100.0,13550.0,125.0,863.3,25.0,865.8,38837.75,39700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39700.00,104909.0,8062.0,8.324470556651212,2846903.0,19.81,2.7,-22.5,-89.28571428571429,2508950.0,399550.0,14200.0,2.65,475.0,2.7,38837.75,2023-03-16 12:50:02
249,39800,16-Mar-2023,39800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39800.00,9299.0,-3936.0,-29.739327540612013,30947.0,24.19,967.55,218.65,29.1961543597276,107675.0,11875.0,25.0,964.2,50.0,966.85,38837.75,39800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39800.00,106273.0,9507.0,9.82473182729471,2314532.0,21.26,2.3,-17.05,-88.11369509043926,2814825.0,397175.0,14050.0,2.3,6700.0,2.35,38837.75,2023-03-16 12:50:02
