,strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,current_time
157,38600,16-Mar-2023,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38600.00,161837.0,127198.0,367.2103698143711,5209055.0,16.24,53.2,-3.799999999999997,-6.666666666666661,4230000.0,672675.0,100.0,53.2,500.0,53.35,38804.65,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38600.00,14572.0,13406.0,1149.7427101200683,909645.0,12.55,234.7,-249.35,-51.51327342216714,1527000.0,50925.0,75.0,234.05,25.0,234.7,38804.65,2023-03-16 12:32:02
168,38700,16-Mar-2023,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38700.00,196054.0,155322.0,381.3267210055976,6646777.0,15.84,82.5,10.25,14.186851211072666,3662475.0,855175.0,50.0,82.5,350.0,82.7,38804.65,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38700.00,29492.0,27606.0,1463.7327677624603,1960250.0,12.63,162.75,-257.9,-61.30987757042672,1884825.0,102125.0,50.0,162.15,75.0,162.6,38804.65,2023-03-16 12:32:02
169,38800,16-Mar-2023,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38800.00,165559.0,108261.0,188.94376767077384,6713117.0,15.79,117.7,23.35000000000001,24.74827768945417,2915050.0,749300.0,25.0,117.75,25.0,118.05,38804.65,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38800.00,81947.0,76286.0,1347.5711005122769,3228843.0,12.94,115.25,-229.25,-66.54571843251088,2477500.0,231925.0,75.0,114.65,125.0,115.0,38804.65,2023-03-16 12:32:02
181,38900,16-Mar-2023,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38900.00,104080.0,64602.0,163.64050863772226,5719874.0,16.12,184.65,61.2,49.57472660996355,2526775.0,429050.0,25.0,184.55,50.0,185.0,38804.65,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38900.00,119950.0,107025.0,828.046421663443,4203014.0,13.1,65.2,-209.15000000000003,-76.23473665026427,2908250.0,305700.0,150.0,65.0,375.0,65.2,38804.65,2023-03-16 12:32:02
184,39000,16-Mar-2023,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39000.00,128829.0,21290.0,19.7974688252634,7332270.0,16.83,245.5,84.80000000000001,52.76913503422528,2865150.0,461475.0,50.0,245.0,50.0,245.55,38804.65,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39000.00,230086.0,177770.0,339.80044345898006,8202465.0,13.48,42.35,-171.35,-80.1824988301357,4477125.0,800650.0,150.0,42.35,175.0,42.5,38804.65,2023-03-16 12:32:02
198,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,45351.0,13223.0,41.15724601593625,3206848.0,18.0,326.95,130.7,66.59872611464968,1807225.0,151775.0,25.0,327.45,75.0,328.25,38804.65,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,141436.0,105952.0,298.5909142148574,5758464.0,13.95,24.55,-146.25,-85.62646370023418,3331000.0,444975.0,275.0,24.55,275.0,24.6,38804.65,2023-03-16 12:32:02
205,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,50477.0,12338.0,32.35008783659771,2364650.0,19.56,432.95,191.3,79.16408028139871,1001000.0,96900.0,300.0,433.3,25.0,434.0,38804.65,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,161077.0,103224.0,178.42462793632137,6674754.0,14.73,13.8,-117.75,-89.50969213226911,3794900.0,684000.0,600.0,13.8,325.0,13.85,38804.65,2023-03-16 12:32:02
213,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,29750.0,1529.0,5.417951171113709,1071870.0,22.05,528.0,225.6,74.60317460317462,1318475.0,54325.0,75.0,526.9,125.0,528.6,38804.65,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,134089.0,45784.0,51.84757375007078,6048932.0,15.65,8.75,-85.05,-90.67164179104478,4370100.0,515450.0,750.0,8.75,750.0,8.8,38804.65,2023-03-16 12:32:02
220,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,20391.0,-3556.0,-14.849459222449577,484824.0,23.84,611.1,235.45000000000005,62.67802475708773,706325.0,31200.0,325.0,608.35,300.0,610.0,38804.65,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,122535.0,46181.0,60.48275139481887,4714768.0,16.76,6.3,-60.7,-90.59701492537314,5664450.0,478450.0,8000.0,6.3,4500.0,6.4,38804.65,2023-03-16 12:32:02
226,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,41968.0,-9969.0,-19.194408610431868,596533.0,26.58,722.0,255.15,54.65352897076148,378300.0,35225.0,75.0,722.1,150.0,724.0,38804.65,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,219171.0,74230.0,51.21394222476732,6233012.0,17.94,4.5,-42.65,-90.45599151643692,7737675.0,997300.0,14725.0,4.5,7975.0,4.55,38804.65,2023-03-16 12:32:02
