,strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,current_time
153,38600,16-Mar-2023,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38600.00,88194.0,53555.0,154.60896677155807,851458.0,21.02,105.35,48.35,84.82456140350875,3718275.0,219125.0,75.0,105.05,50.0,105.35,38744.65,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38600.00,9495.0,8329.0,714.3224699828473,99668.0,21.15,244.8,-239.25,-49.42671211651689,719325.0,57100.0,25.0,244.75,75.0,245.45,38744.65,2023-03-16 09:44:04
156,38700,16-Mar-2023,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38700.00,122194.0,81462.0,199.99508985564177,1039022.0,20.76,143.05,70.80000000000001,97.9930795847751,3845300.0,339075.0,2275.0,143.0,50.0,143.4,38744.65,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38700.00,26685.0,24799.0,1314.899257688229,208783.0,20.98,186.2,-234.45,-55.735171757993584,1415700.0,117300.0,25.0,185.95,25.0,186.25,38744.65,2023-03-16 09:44:04
167,38800,16-Mar-2023,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38800.00,121376.0,64078.0,111.8328737477748,1269520.0,20.22,193.15,98.8,104.71648118706943,2700075.0,283000.0,50.0,193.3,25.0,193.55,38744.65,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38800.00,69179.0,63518.0,1122.0279102632044,519622.0,20.44,135.35,-209.15,-60.711175616836,1763950.0,243350.0,125.0,135.3,100.0,135.7,38744.65,2023-03-16 09:44:04
168,38900,16-Mar-2023,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38900.00,94501.0,55023.0,139.3763615178074,1198714.0,20.32,252.7,129.25,104.69825840421224,1920400.0,186175.0,25.0,252.45,25.0,252.9,38744.65,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38900.00,93744.0,80819.0,625.2920696324952,785879.0,20.6,96.25,-178.10000000000002,-64.91707672680882,2117375.0,279300.0,50.0,96.15,25.0,96.45,38744.65,2023-03-16 09:44:04
180,39000,16-Mar-2023,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39000.00,140853.0,33314.0,30.97852871981328,1569146.0,20.07,325.0,164.3,102.24019912881144,2079875.0,240700.0,100.0,324.7,25.0,325.05,38744.65,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39000.00,190044.0,137728.0,263.261717256671,1480535.0,20.53,67.8,-145.89999999999998,-68.27328029948525,3725475.0,741350.0,1050.0,67.5,25.0,67.75,38744.65,2023-03-16 09:44:04
190,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,41620.0,9492.0,29.544322709163342,560855.0,20.56,402.05,205.8,104.86624203821655,1104475.0,72825.0,125.0,402.05,25.0,402.85,38744.65,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,109781.0,74297.0,209.38169315747945,909922.0,20.87,46.85,-123.95000000000002,-72.57025761124122,3043950.0,287825.0,75.0,46.8,600.0,46.95,38744.65,2023-03-16 09:44:04
197,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,46085.0,7946.0,20.83431657883007,434072.0,20.52,489.35,247.7,102.50362093937512,601525.0,64025.0,50.0,489.1,50.0,490.35,38744.65,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,130186.0,72333.0,125.02895269043955,1009900.0,21.22,32.25,-99.3,-75.48460661345496,3286700.0,445025.0,925.0,32.3,400.0,32.4,38744.65,2023-03-16 09:44:04
204,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,27926.0,-295.0,-1.04532086035222,211670.0,21.16,579.3,276.9,91.56746031746032,1041325.0,34850.0,25.0,578.6,100.0,579.5,38744.65,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,123172.0,34867.0,39.48474038842648,922498.0,21.85,23.4,-70.4,-75.05330490405117,4021750.0,387000.0,350.0,23.4,1250.0,23.5,38744.65,2023-03-16 09:44:04
212,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,25482.0,1535.0,6.4099887251012655,100352.0,20.89,672.15,296.5,78.9298549181419,507075.0,36775.0,25.0,672.4,25.0,674.15,38744.65,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,112414.0,36060.0,47.22738821803704,792546.0,22.58,16.85,-50.15,-74.8507462686567,5210275.0,344025.0,1100.0,16.9,1700.0,16.95,38744.65,2023-03-16 09:44:04
219,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,45992.0,-5945.0,-11.4465602556944,112823.0,23.55,770.4,303.54999999999995,65.02088465245795,197475.0,36750.0,50.0,767.65,25.0,769.45,38744.65,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,220054.0,75113.0,51.82315562884208,1175706.0,23.65,13.1,-34.05,-72.21633085896076,7463675.0,713300.0,1725.0,13.1,2275.0,13.2,38744.65,2023-03-16 09:44:04
