,strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,current_time
0,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,39761.0,22384.0,128.8139494734419,2483939.0,24.13,129.0,-23.5,-15.40983606557377,226000.0,221700.0,100.0,128.7,300.0,129.05,39460.95,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,7103.0,6414.0,930.9143686502176,380026.0,28.94,564.45,-88.14999999999998,-13.50750842782715,60425.0,25250.0,50.0,564.1,75.0,565.85,39460.95,2023-03-14 14:52:02
1,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,62336.0,42825.0,219.4915688585926,3655222.0,0.0,154.5,-23.599999999999994,-13.250982594048285,377100.0,362450.0,175.0,154.35,300.0,154.7,39460.95,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,16066.0,14676.0,1055.8273381294964,1061286.0,28.02,489.6,-73.64999999999998,-13.075898801597866,78750.0,51625.0,25.0,488.6,75.0,490.05,39460.95,2023-03-14 14:52:02
2,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,66026.0,52084.0,373.5762444412566,4256610.0,0.0,185.45,-23.0,-11.033821060206286,406750.0,440100.0,175.0,184.85,50.0,185.45,39460.95,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,21616.0,19716.0,1037.6842105263158,1790767.0,27.29,419.75,-77.89999999999998,-15.65357178740078,143175.0,86625.0,50.0,420.45,225.0,421.6,39460.95,2023-03-14 14:52:02
3,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,58440.0,34113.0,140.22690837341227,3912481.0,0.0,221.05,-24.19999999999999,-9.867482161060138,362825.0,269000.0,75.0,220.65,200.0,221.05,39460.95,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,36171.0,32070.0,782.0043891733724,2315902.0,0.0,356.5,-76.64999999999998,-17.695948285813223,208750.0,134025.0,50.0,356.0,250.0,357.0,39460.95,2023-03-14 14:52:02
4,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,136918.0,55699.0,68.57878082714636,5654321.0,21.91,262.85,-21.899999999999977,-7.69095697980684,276100.0,327700.0,375.0,262.95,25.0,263.35,39460.95,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,125394.0,100396.0,401.6161292903432,4394052.0,0.0,298.0,-76.85000000000002,-20.501533946912105,382250.0,323425.0,50.0,297.85,75.0,298.3,39460.95,2023-03-14 14:52:02
5,39600,16-Mar-2023,39600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39600.00,47408.0,-12.0,-0.0253057781526781,2462268.0,0.0,310.9,-17.700000000000045,-5.386488131466843,154875.0,109550.0,25.0,310.5,50.0,311.4,39460.95,39600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39600.00,60745.0,32818.0,117.51351738460988,2827944.0,0.0,245.7,-78.90000000000003,-24.30683918669132,287400.0,224925.0,50.0,245.1,25.0,245.65,39460.95,2023-03-14 14:52:02
6,39700,16-Mar-2023,39700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39700.00,30957.0,7442.0,31.647884329151605,1657216.0,20.77,366.65,-9.650000000000034,-2.5644432633537164,111825.0,65525.0,25.0,366.1,125.0,367.15,39460.95,39700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39700.00,47919.0,19631.0,69.39691742081448,2625458.0,25.18,201.75,-77.10000000000002,-27.64927380311996,200050.0,234100.0,150.0,201.3,325.0,201.7,39460.95,2023-03-14 14:52:02
7,39800,16-Mar-2023,39800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39800.00,23697.0,813.0,3.5527005768222337,921220.0,0.0,426.85,-7.849999999999966,-1.8058431101909287,84925.0,60700.0,25.0,426.85,25.0,428.05,39460.95,39800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39800.00,65600.0,33713.0,105.72647160284755,2185665.0,0.0,161.45,-72.10000000000002,-30.87133376150718,139775.0,224875.0,50.0,161.7,75.0,162.0,39460.95,2023-03-14 14:52:02
8,39900,16-Mar-2023,39900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39900.00,10249.0,-1534.0,-13.018755834677076,352832.0,0.0,495.0,-3.8000000000000114,-0.7618283881315179,59800.0,24300.0,100.0,495.35,75.0,497.4,39460.95,39900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39900.00,35793.0,13274.0,58.94577911985434,1473130.0,24.81,131.25,-65.0,-33.12101910828025,112575.0,142900.0,25.0,130.95,225.0,131.25,39460.95,2023-03-14 14:52:02
