,strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,current_time
161,38600,16-Mar-2023,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38600.00,103953.0,69314.0,200.1039290972603,8757074.0,15.46,1.8,-55.2,-96.84210526315788,4049200.0,523975.0,17175.0,1.75,1150.0,1.8,39351.25,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38600.00,6246.0,5080.0,435.6775300171527,1266929.0,0.0,704.3,220.25,45.50149777915503,923875.0,26925.0,75.0,699.8,50.0,702.2,39351.25,2023-03-16 14:33:03
172,38700,16-Mar-2023,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38700.00,155590.0,114858.0,281.9846803496023,11820883.0,14.32,2.5,-69.75,-96.53979238754326,3609350.0,842025.0,3225.0,2.45,12375.0,2.5,39351.25,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38700.00,8332.0,6446.0,341.78154825026513,2671582.0,0.0,603.75,183.1,43.52787352906217,1170950.0,32400.0,25.0,601.1,175.0,602.7,39351.25,2023-03-16 14:33:03
173,38800,16-Mar-2023,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38800.00,168784.0,111486.0,194.5722363782331,12707163.0,13.34,2.85,-91.5,-96.97933227344993,2864075.0,833550.0,2050.0,2.85,15475.0,2.9,39351.25,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38800.00,23277.0,17616.0,311.1817700052994,5134817.0,0.0,549.65,205.15,59.55007256894048,1947850.0,47075.0,25.0,550.45,50.0,551.0,39351.25,2023-03-16 14:33:03
185,38900,16-Mar-2023,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38900.00,158866.0,119388.0,302.41653579208673,11417241.0,12.6,5.5,-117.95,-95.54475496152288,2959275.0,677950.0,1225.0,5.5,1125.0,5.55,39351.25,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38900.00,30768.0,17843.0,138.05029013539652,7531817.0,0.0,405.0,130.64999999999998,47.62165117550573,2464175.0,52050.0,25.0,404.7,125.0,405.9,39351.25,2023-03-16 14:33:03
188,39000,16-Mar-2023,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39000.00,267411.0,159872.0,148.66420554403518,13776565.0,12.25,7.45,-153.25,-95.36403235843188,3567225.0,1154675.0,4250.0,7.4,300.0,7.45,39308.65,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39000.00,104795.0,52479.0,100.31156816270357,15448300.0,0.0,355.15,141.45,66.19092185306505,3842175.0,174900.0,25.0,355.15,50.0,355.9,39351.25,2023-03-16 14:33:03
202,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,121440.0,89312.0,277.9880478087649,6173707.0,12.21,14.75,-181.5,-92.48407643312102,2067000.0,398525.0,25.0,14.8,675.0,14.85,39351.25,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,54860.0,19376.0,54.60489234584602,11883939.0,8.0,262.35,91.55,53.60070257611241,3838800.0,123725.0,225.0,261.7,150.0,262.5,39351.25,2023-03-16 14:33:03
209,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,145358.0,107219.0,281.1269304386586,4434026.0,12.59,41.6,-200.05,-82.78501965652804,1531675.0,411050.0,75.0,41.6,50.0,41.75,39351.25,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,98300.0,40447.0,69.91340120650615,13587361.0,8.88,141.15,9.599999999999994,7.2976054732041,4228875.0,330275.0,200.0,141.0,25.0,141.5,39351.25,2023-03-16 14:33:03
217,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,83121.0,54900.0,194.53598384182,2139000.0,13.45,81.2,-221.2,-73.14814814814815,1680675.0,288600.0,25.0,81.05,25.0,81.2,39351.25,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,123603.0,35298.0,39.97282147103788,11956370.0,9.52,80.45,-13.349999999999994,-14.232409381663109,4942025.0,466400.0,25.0,80.45,50.0,80.65,39351.25,2023-03-16 14:33:03
224,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,37988.0,14041.0,58.63364930889047,960956.0,14.8,112.9,-262.75,-69.94542792493013,971425.0,134300.0,500.0,112.8,100.0,113.1,39351.25,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,133517.0,57163.0,74.86575686931923,9172203.0,9.98,59.75,-7.25,-10.820895522388058,6267575.0,478075.0,25.0,59.6,375.0,59.75,39351.25,2023-03-16 14:33:03
230,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,54633.0,2696.0,5.190904364903633,1024705.0,16.97,217.95,-248.90000000000003,-53.314769197815146,917550.0,139250.0,75.0,217.5,25.0,218.1,39351.25,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,237934.0,92993.0,64.15920960942728,11100243.0,10.76,17.9,-29.25,-62.03605514316013,7750600.0,828000.0,300.0,17.8,175.0,17.9,39351.25,2023-03-16 14:33:03
