,strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,current_time
0,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,41302.0,13075.0,46.32089843058065,630383.0,27.26,68.4,-66.0,-49.10714285714285,477775.0,129575.0,375.0,68.4,25.0,68.65,39561.55,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,3203.0,-1770.0,-35.59219786848985,16060.0,29.56,530.0,-10.0,-1.851851851851852,47425.0,25350.0,100.0,529.6,125.0,530.6,39561.55,2023-03-15 10:56:02
1,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,66602.0,25567.0,62.30534909223833,822029.0,26.42,87.8,-75.05,-46.0853546208167,707200.0,257600.0,75.0,87.55,50.0,87.8,39561.55,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,8472.0,-1281.0,-13.134420178406645,56590.0,28.71,448.15,-21.05000000000001,-4.486359761295825,49600.0,40475.0,50.0,448.95,50.0,450.05,39561.55,2023-03-15 10:56:02
2,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,72837.0,29347.0,67.47988043228328,926403.0,25.91,112.1,-85.4,-43.24050632911393,649150.0,340800.0,100.0,112.0,100.0,112.25,39561.55,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,15025.0,1428.0,10.502316687504596,116130.0,27.91,373.3,-28.19999999999999,-7.02366127023661,116300.0,84900.0,75.0,372.95,150.0,373.8,39561.55,2023-03-15 10:56:02
3,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,83725.0,41577.0,98.64525007117776,1172586.0,25.09,144.0,-93.2,-39.29173693086003,612825.0,216900.0,450.0,143.75,3975.0,144.0,39561.55,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,28150.0,-1521.0,-5.126217518789391,284155.0,27.05,304.9,-32.900000000000034,-9.739490822972185,168350.0,146050.0,25.0,304.2,25.0,304.9,39561.55,2023-03-15 10:56:02
4,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,179083.0,72169.0,67.50191742896159,2146004.0,24.93,183.15,-98.20000000000002,-34.90314554824951,1286800.0,433100.0,75.0,183.0,50.0,183.3,39561.55,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,127390.0,25777.0,25.36781711001545,1029226.0,26.52,243.45,-41.75,-14.638849929873771,369500.0,466825.0,350.0,243.4,125.0,243.9,39561.55,2023-03-15 10:56:02
5,39600,16-Mar-2023,39600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39600.00,89689.0,64867.0,261.3286600596245,1620984.0,24.12,231.25,-97.95,-29.7539489671932,899875.0,268600.0,75.0,230.4,275.0,231.05,39561.55,39600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39600.00,95273.0,50587.0,113.20547822584254,999558.0,25.95,189.45,-47.45000000000002,-20.02954833262981,387475.0,491050.0,125.0,189.75,25.0,190.15,39561.55,2023-03-15 10:56:02
6,39700,16-Mar-2023,39700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39700.00,78396.0,56876.0,264.29368029739777,2258141.0,24.14,285.95,-100.8,-26.0633484162896,1172950.0,276650.0,100.0,285.45,25.0,286.0,39561.55,39700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39700.00,120763.0,88020.0,268.8208166631036,1530625.0,25.72,145.35,-48.0,-24.82544608223429,315725.0,652275.0,25.0,145.45,225.0,145.75,39561.55,2023-03-15 10:56:02
7,39800,16-Mar-2023,39800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39800.00,55817.0,40384.0,261.6730382945636,1999811.0,23.43,350.0,-100.25,-22.26540810660744,743325.0,191350.0,125.0,349.1,50.0,350.0,39561.55,39800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39800.00,159981.0,103477.0,183.1321676341498,1757015.0,25.37,108.2,-47.64999999999999,-30.57427013153673,388400.0,697875.0,500.0,108.0,200.0,108.1,39561.55,2023-03-15 10:56:02
8,39900,16-Mar-2023,39900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39900.00,34721.0,26263.0,310.51075904469144,1167658.0,23.58,420.3,-98.05,-18.9157904890518,459150.0,88625.0,75.0,419.65,50.0,420.7,39561.55,39900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39900.00,110329.0,79591.0,258.93356757108467,1293733.0,25.31,80.35,-45.30000000000001,-36.05252686032631,308750.0,488300.0,50.0,80.35,75.0,80.5,39561.55,2023-03-15 10:56:02
