,strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,current_time
0,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,69590.0,41363.0,146.5370035781344,2313025.0,23.88,114.85,-19.55000000000001,-14.54613095238096,476975.0,257275.0,375.0,114.6,25.0,114.9,39267.4,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,11869.0,6896.0,138.66881158254574,193679.0,25.95,307.6,-232.4,-43.03703703703704,84100.0,60950.0,225.0,308.0,250.0,308.5,39267.4,2023-03-15 14:30:37
1,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,97242.0,56207.0,136.97331546241014,3084034.0,23.37,151.55,-11.299999999999985,-6.938900828983717,695050.0,391100.0,150.0,151.35,25.0,151.7,39267.4,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,34539.0,24786.0,254.13718855736693,590032.0,25.53,243.8,-225.4,-48.0392156862745,165100.0,172575.0,75.0,243.5,100.0,244.0,39267.4,2023-03-15 14:30:37
2,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,101295.0,57805.0,132.91561278454816,3973655.0,23.04,196.05,-1.4499999999999886,-0.7341772151898677,745325.0,470725.0,25.0,195.7,100.0,196.1,39267.4,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,68178.0,54581.0,401.4194307567846,1369911.0,24.87,188.85,-212.65,-52.96388542963886,259025.0,310350.0,50.0,188.55,25.0,188.9,39267.4,2023-03-15 14:30:37
3,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,67716.0,25568.0,60.66242763594951,4167807.0,22.79,250.95,13.75,5.796795952782462,611625.0,265850.0,250.0,251.0,25.0,251.5,39267.4,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,94709.0,65038.0,219.1971959152034,1916298.0,24.64,143.5,-194.3,-57.519242155121376,223050.0,398925.0,50.0,143.2,375.0,143.55,39267.4,2023-03-15 14:30:37
4,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,137559.0,30645.0,28.6632246478478,6376895.0,22.64,313.4,32.049999999999955,11.3915052425804,1088325.0,300825.0,75.0,313.5,75.0,314.1,39267.4,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,219544.0,117931.0,116.0589688327281,4048979.0,24.57,106.9,-178.29999999999998,-62.51753155680224,476975.0,873625.0,200.0,106.85,1575.0,107.2,39267.4,2023-03-15 14:30:37
5,39600,16-Mar-2023,39600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39600.00,41300.0,16478.0,66.38465877044557,4265028.0,22.42,386.5,57.30000000000001,17.405832320777648,2114375.0,112725.0,125.0,386.15,100.0,387.0,39267.4,39600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39600.00,128065.0,83379.0,186.5886407375912,3372270.0,24.8,78.5,-158.4,-66.86365555086535,401575.0,626500.0,450.0,78.6,600.0,78.85,39267.4,2023-03-15 14:30:37
6,39700,16-Mar-2023,39700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39700.00,27040.0,5520.0,25.650557620817843,4119632.0,22.33,464.55,77.80000000000001,20.116354234001296,956275.0,75950.0,25.0,463.45,25.0,464.35,39267.4,39700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39700.00,139346.0,106603.0,325.5749320465443,3684464.0,24.86,57.7,-135.64999999999998,-70.15774502198086,299225.0,746675.0,350.0,57.5,25.0,57.65,39267.4,2023-03-15 14:30:37
7,39800,16-Mar-2023,39800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39800.00,23099.0,7666.0,49.6727791097,3149677.0,22.2,549.15,98.89999999999998,21.96557468073292,613025.0,67525.0,25.0,546.45,25.0,547.5,39267.4,39800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39800.00,147386.0,90882.0,160.84171032139318,3796256.0,25.17,42.05,-113.8,-73.01892845684954,342250.0,757475.0,600.0,41.9,625.0,42.05,39267.4,2023-03-15 14:30:37
8,39900,16-Mar-2023,39900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39900.00,16831.0,8373.0,98.9950342870655,1684569.0,21.91,637.0,118.64999999999998,22.889939230249823,365850.0,37800.0,75.0,635.85,75.0,637.4,39267.4,39900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39900.00,112758.0,82020.0,266.8358383759516,2789375.0,25.55,30.85,-94.8,-75.44767210505373,203375.0,512400.0,850.0,30.85,25.0,30.95,39267.4,2023-03-15 14:30:37
