,strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,current_time
156,38600,16-Mar-2023,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38600.00,146884.0,112245.0,324.0422644995525,4314297.0,19.11,35.95,-21.05,-36.9298245614035,4133925.0,666000.0,550.0,35.9,575.0,36.05,38904.0,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38600.00,9867.0,8701.0,746.2264150943396,812236.0,18.16,371.45,-112.60000000000002,-23.26205970457597,1494675.0,38650.0,25.0,370.75,50.0,371.45,38904.0,2023-03-16 11:59:06
167,38700,16-Mar-2023,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38700.00,196790.0,156058.0,383.1336541294314,5403614.0,18.04,53.25,-19.0,-26.29757785467128,3652475.0,909250.0,250.0,53.15,500.0,53.35,38904.0,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38700.00,14875.0,12989.0,688.7062566277837,1737224.0,16.94,285.8,-134.84999999999997,-32.057530013074995,1871550.0,50400.0,25.0,285.45,100.0,286.1,38904.0,2023-03-16 11:59:06
168,38800,16-Mar-2023,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38800.00,165627.0,108329.0,189.0624454605745,5330931.0,17.47,78.4,-15.949999999999989,-16.905140434552187,2750000.0,763650.0,175.0,78.3,25.0,78.55,38904.0,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38800.00,31005.0,25344.0,447.6947535771065,2679650.0,16.69,211.5,-133.0,-38.6066763425254,2301425.0,93100.0,25.0,210.7,25.0,211.05,38904.0,2023-03-16 11:59:06
180,38900,16-Mar-2023,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38900.00,141915.0,102437.0,259.47869699579513,4644543.0,16.64,116.0,-7.450000000000003,-6.034831915755369,2683200.0,580225.0,75.0,115.8,350.0,116.05,38904.0,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38900.00,49241.0,36316.0,280.9748549323017,3397004.0,15.79,148.35,-126.00000000000004,-45.92673592126846,2878900.0,148425.0,250.0,147.9,50.0,148.35,38904.0,2023-03-16 11:59:06
183,39000,16-Mar-2023,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39000.00,186635.0,79096.0,73.55099080333646,6307622.0,16.47,164.2,3.5,2.177971375233354,3053925.0,770175.0,150.0,164.0,100.0,164.45,38904.0,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39000.00,153107.0,100791.0,192.65807783469683,6910989.0,15.63,97.5,-116.2,-54.37529246607393,4362750.0,572525.0,150.0,97.3,125.0,97.55,38904.0,2023-03-16 11:59:06
197,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,72612.0,40484.0,126.00846613545816,2846145.0,15.96,228.95,32.69999999999999,16.6624203821656,1896700.0,243700.0,75.0,229.15,100.0,229.75,38904.0,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,110388.0,74904.0,211.09232330064253,4900088.0,15.14,60.65,-110.15,-64.49063231850117,3286975.0,360525.0,150.0,60.5,100.0,60.65,38904.0,2023-03-16 11:59:06
204,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,70390.0,32251.0,84.56173470725504,2134940.0,16.39,303.6,61.95000000000002,25.636250775915588,999075.0,167450.0,75.0,303.6,50.0,304.15,38904.0,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,178036.0,120183.0,207.73857881181613,5677844.0,15.24,36.1,-95.45000000000002,-72.5579627518054,3857250.0,631950.0,250.0,36.1,125.0,36.2,38904.0,2023-03-16 11:59:06
212,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,36943.0,8722.0,30.906062860990044,967304.0,16.34,391.55,89.15000000000003,29.48082010582012,1361250.0,77100.0,50.0,391.55,125.0,392.4,38904.0,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,173305.0,85000.0,96.25729007417472,5212014.0,15.41,22.3,-71.5,-76.22601279317698,4539650.0,522050.0,1325.0,22.25,375.0,22.35,38904.0,2023-03-16 11:59:06
219,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,22514.0,-1433.0,-5.984048106234601,446960.0,18.15,480.35,104.70000000000005,27.871689072274737,716725.0,40150.0,125.0,480.7,50.0,481.9,38904.0,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,125193.0,48839.0,63.96390496896037,4150616.0,16.21,14.0,-53.0,-79.1044776119403,5609175.0,492625.0,1050.0,14.0,25.0,14.05,38904.0,2023-03-16 11:59:06
225,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,40169.0,-11768.0,-22.65822053641912,533649.0,18.42,578.35,111.5,23.88347434936275,390075.0,62200.0,50.0,578.5,50.0,579.75,38904.0,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,238391.0,93450.0,64.47451031799146,5532659.0,17.22,9.75,-37.4,-79.32131495227995,7815175.0,916775.0,300.0,9.75,3475.0,9.8,38904.0,2023-03-16 11:59:06
