,strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,current_time
0,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,42593.0,25216.0,145.11135408873798,2092082.0,23.89,142.05,-10.449999999999989,-6.852459016393435,432650.0,209250.0,25.0,141.85,200.0,142.2,39444.4,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,7335.0,6646.0,964.5863570391872,323345.0,27.48,534.15,-118.45000000000005,-18.15047502298499,68450.0,24525.0,100.0,534.15,125.0,535.15,39444.4,2023-03-14 13:35:01
1,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,68468.0,48957.0,250.9199938496233,3124570.0,23.36,167.85,-10.25,-5.755193711398091,755800.0,364000.0,50.0,168.0,50.0,168.25,39444.4,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,17472.0,16082.0,1156.978417266187,899946.0,26.76,461.4,-101.85000000000002,-18.08255659121172,127975.0,40700.0,150.0,460.2,25.0,461.4,39444.4,2023-03-14 13:35:01
2,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,72712.0,58770.0,421.532061397217,3503935.0,22.88,199.95,-8.5,-4.0777164787718885,790825.0,360050.0,25.0,199.6,25.0,200.0,39444.4,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,31665.0,29765.0,1566.578947368421,1450027.0,26.18,392.25,-105.39999999999998,-21.17954385612378,153675.0,97025.0,25.0,391.15,50.0,392.25,39444.4,2023-03-14 13:35:01
3,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,52805.0,28478.0,117.06334525424424,3204033.0,22.48,237.0,-8.25,-3.3639143730886847,447375.0,218800.0,25.0,237.0,75.0,237.6,39444.4,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,35556.0,31455.0,767.0080468178493,1755770.0,25.71,329.6,-103.54999999999995,-23.906268036476963,378775.0,139150.0,150.0,329.6,100.0,330.3,39444.4,2023-03-14 13:35:01
4,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,133089.0,51870.0,63.86436671222251,4700064.0,22.05,281.0,-3.75,-1.3169446883230904,572725.0,263275.0,225.0,281.0,100.0,281.8,39444.4,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,117565.0,92567.0,370.2976238099048,3400358.0,25.36,273.9,-100.95000000000005,-26.93077230892358,297250.0,270350.0,25.0,273.2,100.0,273.75,39444.4,2023-03-14 13:35:01
5,39600,16-Mar-2023,39600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39600.00,44499.0,-2921.0,-6.159848165331084,2157167.0,21.83,331.1,2.5,0.7608034083992696,280900.0,116525.0,25.0,331.3,100.0,331.75,39444.4,39600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39600.00,64403.0,36476.0,130.61195259068285,2357962.0,25.1,224.95,-99.65000000000003,-30.69932224276033,271850.0,207850.0,50.0,224.5,425.0,224.95,39444.4,2023-03-14 13:35:01
6,39700,16-Mar-2023,39700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39700.00,29603.0,6088.0,25.889857537741868,1472054.0,21.46,389.25,12.949999999999989,3.441403135795904,76600.0,50350.0,25.0,388.9,50.0,389.8,39444.4,39700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39700.00,53783.0,25495.0,90.12655542986424,2144419.0,25.0,181.65,-97.20000000000002,-34.85745024206563,181975.0,206700.0,50.0,181.6,150.0,182.15,39444.4,2023-03-14 13:35:01
7,39800,16-Mar-2023,39800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39800.00,23768.0,884.0,3.86296102080056,833908.0,21.14,454.55,19.850000000000023,4.5663676098458765,72175.0,52225.0,75.0,452.9,200.0,454.35,39444.4,39800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39800.00,73845.0,41958.0,131.58340389500424,1823812.0,24.98,146.75,-86.80000000000001,-37.16548918861058,131675.0,215325.0,25.0,146.6,25.0,147.0,39444.4,2023-03-14 13:35:01
8,39900,16-Mar-2023,39900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39900.00,10597.0,-1186.0,-10.065348383264023,326869.0,20.91,525.45,26.65000000000004,5.342822774659188,60500.0,25225.0,25.0,525.05,100.0,526.75,39444.4,39900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39900.00,38175.0,15656.0,69.52351347750788,1237915.0,25.16,117.6,-78.65,-40.07643312101912,100850.0,134600.0,50.0,117.65,350.0,118.05,39444.4,2023-03-14 13:35:01
