,strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,current_time
157,38600,16-Mar-2023,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38600.00,149874.0,115235.0,332.67415341089526,4943122.0,16.1,44.3,-12.700000000000005,-22.28070175438597,4094700.0,628450.0,50.0,44.3,175.0,44.5,38801.0,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38600.00,12952.0,11786.0,1010.8061749571184,874859.0,14.74,274.75,-209.3,-43.23933477946493,1519800.0,38400.0,25.0,274.0,75.0,274.9,38801.0,2023-03-16 12:23:03
168,38700,16-Mar-2023,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38700.00,192308.0,151576.0,372.1300206226063,6290263.0,15.56,68.3,-3.950000000000003,-5.467128027681665,3565300.0,838300.0,250.0,68.3,500.0,68.5,38801.0,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38700.00,25627.0,23741.0,1258.801696712619,1876229.0,14.38,197.25,-223.4,-53.10828479733745,1862575.0,72350.0,50.0,197.0,25.0,197.15,38801.0,2023-03-16 12:23:03
169,38800,16-Mar-2023,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38800.00,160566.0,103268.0,180.22967642849665,6363580.0,15.4,104.7,10.350000000000009,10.969793322734509,2816675.0,680225.0,300.0,104.4,50.0,104.7,38801.0,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38800.00,68961.0,63300.0,1118.1770005299418,3026618.0,14.19,134.45,-210.05,-60.97242380261248,2442200.0,148175.0,50.0,133.75,225.0,134.35,38801.0,2023-03-16 12:23:03
181,38900,16-Mar-2023,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38900.00,110329.0,70851.0,179.4695779928061,5521628.0,15.33,153.45,29.999999999999982,24.30133657351153,2513425.0,449325.0,75.0,153.45,100.0,153.9,38801.0,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38900.00,114709.0,101784.0,787.4970986460348,3993256.0,14.06,83.95,-190.40000000000003,-69.40040094769456,2891800.0,233050.0,100.0,83.7,25.0,83.85,38801.0,2023-03-16 12:23:03
184,39000,16-Mar-2023,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39000.00,133268.0,25729.0,23.92527362166284,7152936.0,15.64,220.2,59.5,37.02551337896702,2836300.0,441700.0,125.0,220.25,100.0,220.9,38801.0,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39000.00,213056.0,160740.0,307.24826057038,7892476.0,14.3,50.65,-163.04999999999998,-76.29854936827327,4461300.0,651050.0,25.0,50.55,500.0,50.75,38801.0,2023-03-16 12:23:03
198,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,48096.0,15968.0,49.70119521912351,3148110.0,16.63,298.8,102.55,52.254777070063696,1820975.0,133900.0,200.0,298.4,75.0,299.3,38801.0,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,141364.0,105880.0,298.38800586179684,5584651.0,14.59,28.9,-141.9,-83.07962529274005,3316400.0,423475.0,100.0,28.85,575.0,29.0,38801.0,2023-03-16 12:23:03
205,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,51158.0,13019.0,34.135661658669605,2328713.0,18.02,386.95,145.29999999999998,60.12828470929029,895075.0,103975.0,100.0,387.0,100.0,388.1,38801.0,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,158294.0,100441.0,173.61416002627348,6446767.0,15.43,17.35,-114.20000000000002,-86.81109844165718,3823375.0,609975.0,250.0,17.3,25.0,17.35,38801.0,2023-03-16 12:23:03
213,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,29947.0,1726.0,6.116012898196378,1055332.0,19.42,482.25,179.85000000000002,59.47420634920636,1325775.0,56525.0,300.0,480.8,50.0,482.15,38801.0,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,140607.0,52302.0,59.228809240699846,5868833.0,16.46,10.95,-82.85,-88.32622601279317,4398200.0,492675.0,125.0,10.95,900.0,11.0,38801.0,2023-03-16 12:23:03
220,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,20612.0,-3335.0,-13.926587881571804,479327.0,20.96,579.1,203.45000000000005,54.15945694130176,709025.0,30550.0,300.0,576.7,25.0,578.3,38801.0,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,120526.0,44172.0,57.851586033475655,4612291.0,17.58,7.4,-59.6,-88.95522388059702,5699725.0,464400.0,300.0,7.35,3600.0,7.4,38801.0,2023-03-16 12:23:03
226,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,41144.0,-10793.0,-20.780946146292624,583819.0,23.22,674.2,207.35,44.41469422726786,387525.0,45400.0,25.0,674.2,75.0,676.05,38801.0,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,221696.0,76755.0,52.95603038477726,6104273.0,18.83,5.35,-41.8,-88.65323435843054,7812175.0,965600.0,3550.0,5.35,12025.0,5.4,38801.0,2023-03-16 12:23:03
