,strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,current_time
156,38600,16-Mar-2023,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38600.00,147067.0,112428.0,324.57057074395914,4485781.0,18.28,40.6,-16.4,-28.7719298245614,4115600.0,669550.0,50.0,40.5,625.0,40.65,38903.65,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38600.00,9711.0,8545.0,732.8473413379073,828115.0,17.14,336.25,-147.8,-30.53403574010949,1502325.0,32750.0,25.0,335.45,75.0,336.45,38903.65,2023-03-16 12:06:03
167,38700,16-Mar-2023,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38700.00,194020.0,153288.0,376.3331041932633,5655917.0,17.45,59.25,-13.0,-17.99307958477509,3627300.0,845050.0,350.0,59.3,25.0,59.45,38903.65,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38700.00,15252.0,13366.0,708.695652173913,1767034.0,16.07,254.9,-165.74999999999997,-39.40330440984191,1821775.0,57775.0,25.0,254.4,50.0,255.05,38903.65,2023-03-16 12:06:03
168,38800,16-Mar-2023,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38800.00,162041.0,104743.0,182.8039373102028,5611026.0,16.71,89.15,-5.199999999999989,-5.511393746687852,2806250.0,748250.0,125.0,89.1,125.0,89.4,38903.65,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38800.00,34498.0,28837.0,509.3976329270447,2753094.0,15.94,181.3,-163.2,-47.37300435413643,2302825.0,100500.0,25.0,181.3,175.0,181.95,38903.65,2023-03-16 12:06:03
180,38900,16-Mar-2023,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38900.00,142915.0,103437.0,262.0117533816303,4941117.0,16.44,129.0,5.549999999999997,4.495747266099634,2633250.0,534425.0,50.0,129.1,300.0,129.5,38903.65,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38900.00,55124.0,42199.0,326.49129593810443,3557494.0,15.1,121.15,-153.20000000000002,-55.84107891379625,2885200.0,173450.0,100.0,120.8,125.0,121.15,38903.65,2023-03-16 12:06:03
183,39000,16-Mar-2023,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39000.00,184623.0,77084.0,71.68004165930499,6625111.0,15.92,185.15,24.450000000000017,15.214685749844442,3062750.0,683050.0,150.0,185.05,50.0,185.55,38903.65,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39000.00,163229.0,110913.0,212.0058873002523,7230949.0,15.28,77.35,-136.35,-63.804398689751984,4335875.0,640200.0,175.0,77.3,225.0,77.5,38903.65,2023-03-16 12:06:03
197,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,63216.0,31088.0,96.76294820717132,2967193.0,16.32,253.2,56.94999999999999,29.019108280254773,1891975.0,182325.0,50.0,252.5,25.0,253.2,38903.65,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,117222.0,81738.0,230.3517078119716,5121635.0,14.9,46.5,-124.3,-72.7751756440281,3366375.0,436350.0,600.0,46.5,25.0,46.65,38903.65,2023-03-16 12:06:03
204,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,64162.0,26023.0,68.23199349746979,2210197.0,16.36,335.35,93.70000000000002,38.77508793709912,957775.0,143325.0,125.0,334.3,75.0,335.35,38903.65,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,175336.0,117483.0,203.071577964842,5935683.0,15.29,27.0,-104.55,-79.47548460661345,3878800.0,656375.0,475.0,26.9,1325.0,27.0,38903.65,2023-03-16 12:06:03
212,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,35437.0,7216.0,25.56961128237837,1006024.0,17.39,422.5,120.10000000000002,39.71560846560848,1351425.0,75775.0,25.0,421.75,50.0,422.6,38903.65,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,171145.0,82840.0,93.81122246758396,5417165.0,15.59,16.0,-77.8,-82.94243070362474,4430300.0,552225.0,900.0,15.95,200.0,16.05,38903.65,2023-03-16 12:06:03
219,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,21934.0,-2013.0,-8.406063389986219,460632.0,19.01,518.8,143.14999999999998,38.10728071343005,714825.0,36200.0,50.0,517.45,100.0,518.85,38903.65,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,125991.0,49637.0,65.0090368546507,4317692.0,16.42,10.15,-56.85,-84.85074626865672,5671875.0,467350.0,125.0,10.15,2100.0,10.2,38903.65,2023-03-16 12:06:03
225,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,39374.0,-12563.0,-24.18892119298381,549145.0,21.0,610.0,143.14999999999998,30.662953839563023,380725.0,59600.0,50.0,609.5,350.0,610.8,38903.65,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,245848.0,100907.0,69.61936236123664,5742026.0,17.36,7.05,-40.1,-85.04772004241782,7853250.0,970450.0,4225.0,7.0,5900.0,7.05,38903.65,2023-03-16 12:06:03
