,strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,current_time
161,38600,16-Mar-2023,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38600.00,81705.0,47066.0,135.87574699038657,9030897.0,12.82,1.65,-55.35,-97.10526315789474,3653300.0,377050.0,3650.0,1.65,10100.0,1.7,39055.85,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38600.00,5507.0,4341.0,372.2984562607204,1279963.0,11.79,482.3,-1.75,-0.3615328994938539,325375.0,27825.0,75.0,480.0,25.0,481.35,39055.85,2023-03-16 14:55:02
172,38700,16-Mar-2023,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38700.00,127809.0,87077.0,213.7803201414121,12261511.0,11.23,2.45,-69.8,-96.6089965397924,3472275.0,616475.0,2500.0,2.4,2825.0,2.45,39055.85,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38700.00,7794.0,5908.0,313.2555673382821,2700278.0,0.0,380.85,-39.79999999999996,-9.461547604897172,454050.0,36675.0,75.0,379.75,75.0,380.7,39055.85,2023-03-16 14:55:02
173,38800,16-Mar-2023,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38800.00,152314.0,95016.0,165.8277775838598,13410556.0,9.66,4.0,-90.35,-95.76046634870164,2604350.0,630600.0,1475.0,4.0,1300.0,4.05,39055.85,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38800.00,19683.0,14022.0,247.69475357710647,5215005.0,9.39,282.2,-62.30000000000001,-18.08417997097243,968975.0,44325.0,25.0,282.4,75.0,283.15,39055.85,2023-03-16 14:55:02
185,38900,16-Mar-2023,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38900.00,146428.0,106950.0,270.9103804650691,12523654.0,8.36,8.65,-114.8,-92.99311462130416,2805100.0,567075.0,250.0,8.6,400.0,8.65,39055.85,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38900.00,26824.0,13899.0,107.5357833655706,7660269.0,0.0,188.25,-86.10000000000002,-31.383269546200115,1914675.0,55325.0,100.0,187.45,100.0,188.15,39055.85,2023-03-16 14:55:02
188,39000,16-Mar-2023,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39000.00,284826.0,177287.0,164.85833046615647,16258332.0,7.47,26.6,-134.1,-83.44741754822651,4149200.0,889450.0,50.0,26.55,100.0,26.75,39055.85,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39000.00,93563.0,41247.0,78.84203685297041,16021980.0,7.36,105.15,-108.54999999999998,-50.79550772110435,3242875.0,228850.0,50.0,105.2,175.0,105.5,39055.85,2023-03-16 14:55:02
202,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,129215.0,97087.0,302.1881225099602,8399647.0,6.98,64.8,-131.45,-66.98089171974522,2632375.0,318700.0,50.0,64.7,125.0,64.9,39055.85,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,78624.0,43140.0,121.57592154210349,12738268.0,6.51,45.15,-125.65,-73.5655737704918,3604125.0,260150.0,25.0,44.9,525.0,45.15,39055.85,2023-03-16 14:55:02
209,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,121504.0,83365.0,218.58202889430763,6578460.0,6.89,136.05,-105.6,-43.69956548727498,1561000.0,186500.0,250.0,136.05,25.0,136.45,39055.85,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,160559.0,102706.0,177.5292551812352,15498847.0,6.63,14.55,-117.0,-88.93956670467503,4100250.0,692925.0,250.0,14.55,25.0,14.65,39055.85,2023-03-16 14:55:02
217,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,59438.0,31217.0,110.61620778852628,3519295.0,7.19,222.6,-79.79999999999998,-26.38888888888889,1476450.0,103400.0,25.0,222.4,75.0,223.0,39055.85,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,177161.0,88856.0,100.623973727422,14625969.0,6.66,3.8,-90.0,-95.94882729211088,4997600.0,650875.0,6325.0,3.75,1525.0,3.8,39055.85,2023-03-16 14:55:02
224,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,31831.0,7884.0,32.922704305340964,1493059.0,8.29,319.15,-56.5,-15.040596299747106,760675.0,54850.0,225.0,318.65,100.0,319.5,39055.85,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,153911.0,77557.0,101.57555596301438,11490099.0,7.57,1.7,-65.3,-97.46268656716416,5885325.0,636400.0,3350.0,1.65,18700.0,1.7,39055.85,2023-03-16 14:55:02
230,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,47390.0,-4547.0,-8.754837591697633,1319204.0,10.62,419.9,-46.950000000000045,-10.056763414372934,1000325.0,68800.0,25.0,419.4,25.0,420.65,39055.85,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,217765.0,72824.0,50.24389234240139,13312277.0,8.83,1.05,-46.1,-97.7730646871686,7673625.0,993325.0,58575.0,1.05,58650.0,1.1,39055.85,2023-03-16 14:55:02
