,strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,current_time
157,38600,16-Mar-2023,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38600.00,149874.0,115235.0,332.67415341089526,5041575.0,16.1,52.85,-4.149999999999999,-7.280701754385962,4224400.0,648525.0,50.0,52.7,1275.0,52.9,38781.9,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38600.00,12952.0,11786.0,1010.8061749571184,885844.0,14.74,244.25,-239.8,-49.5403367420721,1532200.0,48050.0,75.0,244.35,25.0,245.05,38781.9,2023-03-16 12:26:13
168,38700,16-Mar-2023,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38700.00,192308.0,151576.0,372.1300206226063,6427025.0,15.56,81.4,9.150000000000006,12.664359861591704,3688175.0,915900.0,75.0,81.4,50.0,81.6,38781.9,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38700.00,25627.0,23741.0,1258.801696712619,1904319.0,14.38,172.6,-248.05,-58.96826340187804,1899450.0,94475.0,75.0,172.6,50.0,172.85,38781.9,2023-03-16 12:26:13
169,38800,16-Mar-2023,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38800.00,160566.0,103268.0,180.22967642849665,6501397.0,15.4,122.95,28.60000000000001,30.312665606783263,2892600.0,729125.0,50.0,122.8,75.0,123.05,38781.9,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38800.00,68961.0,63300.0,1118.1770005299418,3103688.0,14.19,114.45,-230.05,-66.77793904208998,2505875.0,212400.0,50.0,114.3,150.0,114.6,38781.9,2023-03-16 12:26:13
181,38900,16-Mar-2023,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38900.00,110329.0,70851.0,179.4695779928061,5598874.0,15.33,179.6,56.14999999999999,45.484001620089096,2547700.0,461200.0,50.0,179.55,100.0,180.0,38781.9,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38900.00,114709.0,101784.0,787.4970986460348,4068453.0,14.06,70.95,-203.40000000000003,-74.13887370147623,2932125.0,289400.0,75.0,71.0,450.0,71.15,38781.9,2023-03-16 12:26:13
184,39000,16-Mar-2023,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39000.00,133268.0,25729.0,23.92527362166284,7224585.0,15.64,250.5,89.80000000000001,55.88052271313006,2907425.0,438675.0,300.0,250.0,50.0,250.65,38781.9,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39000.00,213056.0,160740.0,307.24826057038,8010370.0,14.3,42.45,-171.25,-80.13570425830603,4512925.0,788925.0,300.0,42.35,250.0,42.45,38781.9,2023-03-16 12:26:13
198,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,48096.0,15968.0,49.70119521912351,3170649.0,16.63,332.55,136.3,69.45222929936307,1817500.0,130150.0,375.0,332.6,175.0,333.4,38781.9,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,141364.0,105880.0,298.38800586179684,5657494.0,14.59,24.5,-146.3,-85.65573770491804,3342750.0,453175.0,700.0,24.4,650.0,24.5,38781.9,2023-03-16 12:26:13
205,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,51158.0,13019.0,34.135661658669605,2341473.0,18.02,423.8,182.15,75.37761224912063,915650.0,105000.0,50.0,422.45,25.0,423.7,38781.9,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,158294.0,100441.0,173.61416002627348,6542283.0,15.43,14.8,-116.75,-88.74952489547701,3843575.0,661525.0,600.0,14.75,550.0,14.8,38781.9,2023-03-16 12:26:13
213,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,29947.0,1726.0,6.116012898196378,1061304.0,19.42,519.3,216.9,71.72619047619048,1329400.0,52800.0,25.0,517.45,50.0,518.65,38781.9,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,140607.0,52302.0,59.228809240699846,5939769.0,16.46,9.45,-84.35,-89.92537313432835,4378650.0,516625.0,2000.0,9.4,4300.0,9.45,38781.9,2023-03-16 12:26:13
220,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,20612.0,-3335.0,-13.926587881571804,481584.0,20.96,616.15,240.5,64.02236124051645,704750.0,30825.0,50.0,613.7,75.0,615.3,38781.9,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,120526.0,44172.0,57.851586033475655,4653281.0,17.58,6.4,-60.6,-90.44776119402984,5666425.0,463200.0,4825.0,6.4,800.0,6.45,38781.9,2023-03-16 12:26:13
226,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,41144.0,-10793.0,-20.780946146292624,587466.0,23.22,711.75,244.9,52.45796294312947,394475.0,33225.0,325.0,712.5,50.0,713.8,38781.9,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,221696.0,76755.0,52.95603038477726,6160548.0,18.83,4.7,-42.45,-90.03181336161187,7777375.0,989300.0,6800.0,4.7,17600.0,4.75,38781.9,2023-03-16 12:26:13
