,strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,current_time
0,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,25233.0,7856.0,45.20918455429591,91795.0,29.43,154.5,2.0,1.3114754098360657,95950.0,59425.0,125.0,154.4,25.0,154.5,39556.75,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,1026.0,337.0,48.91146589259797,2618.0,27.27,580.55,-72.05000000000007,-11.040453570334058,61875.0,20075.0,50.0,579.95,25.0,580.9,39556.75,2023-03-14 09:22:13
1,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,25530.0,6019.0,30.849264517451694,108751.0,28.92,181.3,3.200000000000017,1.7967434025828282,96525.0,72050.0,50.0,181.3,25.0,181.9,39556.75,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,3649.0,2259.0,162.5179856115108,18821.0,26.69,504.45,-58.80000000000001,-10.439414114513983,54550.0,41350.0,100.0,504.45,50.0,505.0,39556.75,2023-03-14 09:22:13
2,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,22725.0,8783.0,62.9967006168412,113650.0,28.48,214.35,5.900000000000006,2.830414967618137,129975.0,88900.0,75.0,214.1,50.0,214.3,39556.75,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,4238.0,2338.0,123.05263157894736,25299.0,26.25,438.6,-59.04999999999996,-11.865769114839738,70550.0,36750.0,25.0,439.35,25.0,439.85,39556.75,2023-03-14 09:22:13
3,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,41177.0,16850.0,69.26460311587948,153924.0,28.08,250.5,5.25,2.140672782874617,113050.0,133700.0,25.0,250.5,50.0,251.6,39556.75,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,8914.0,4813.0,117.36161911728848,66726.0,26.02,375.1,-58.04999999999996,-13.4018238485513,118875.0,71275.0,75.0,375.0,325.0,375.1,39556.75,2023-03-14 09:22:13
4,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,103310.0,22091.0,27.199300656250387,350452.0,27.85,295.65,10.899999999999975,3.8279192273924414,240950.0,239475.0,25.0,295.3,50.0,295.65,39556.75,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,49092.0,24094.0,96.38371069685574,195739.0,25.86,320.0,-54.85000000000002,-14.632519674536487,189250.0,138600.0,125.0,319.7,25.0,319.95,39556.75,2023-03-14 09:22:13
5,39600,16-Mar-2023,39600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39600.00,53801.0,6381.0,13.45634753268663,170298.0,27.72,344.45,15.849999999999966,4.823493609251359,150150.0,140050.0,150.0,343.95,50.0,344.65,39556.75,39600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39600.00,40179.0,12252.0,43.87152218283381,165153.0,25.71,266.7,-57.900000000000034,-17.837338262476905,258700.0,128025.0,50.0,266.7,25.0,267.7,39556.75,2023-03-14 09:22:13
6,39700,16-Mar-2023,39700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39700.00,30242.0,6727.0,28.60727195407187,100719.0,27.72,401.45,25.149999999999977,6.683497209673127,81150.0,83650.0,175.0,400.9,25.0,401.4,39556.75,39700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39700.00,36647.0,8359.0,29.549632352941178,114116.0,25.63,225.0,-53.85000000000002,-19.31145777299624,154150.0,111325.0,25.0,224.85,25.0,225.0,39556.75,2023-03-14 09:22:13
7,39800,16-Mar-2023,39800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39800.00,24479.0,1595.0,6.969935325991959,70013.0,27.57,461.75,27.05000000000001,6.222682309638834,77050.0,63000.0,25.0,460.55,25.0,462.1,39556.75,39800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39800.00,47399.0,15512.0,48.64678395584407,110579.0,25.6,184.3,-49.25,-21.087561549989296,81075.0,106100.0,25.0,184.0,25.0,184.4,39556.75,2023-03-14 09:22:13
8,39900,16-Mar-2023,39900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39900.00,12170.0,387.0,3.284392769243826,22373.0,27.71,530.0,31.19999999999999,6.255012028869284,61050.0,24050.0,50.0,529.15,50.0,529.85,39556.75,39900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39900.00,27995.0,5476.0,24.31724321683912,62860.0,25.64,153.15,-43.1,-21.961783439490443,58800.0,73475.0,150.0,153.1,25.0,153.3,39556.75,2023-03-14 09:22:13
