,strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,current_time
157,38600,16-Mar-2023,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38600.00,126246.0,91607.0,264.46202257570945,2266630.0,19.85,57.25,0.25,0.4385964912280701,3979900.0,556325.0,175.0,56.95,75.0,57.25,38914.15,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38600.00,33980.0,32814.0,2814.2367066895367,589476.0,19.42,384.6,-99.45,-20.54539820266501,1890650.0,73050.0,50.0,384.6,125.0,385.55,38914.15,2023-03-16 10:27:04
160,38700,16-Mar-2023,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38700.00,148289.0,107557.0,264.06019836983205,2738820.0,19.59,77.4,5.150000000000006,7.128027681660908,3604525.0,709625.0,100.0,77.15,275.0,77.45,38808.1,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38700.00,66042.0,64156.0,3401.6967126193,1276736.0,19.13,305.35,-115.29999999999995,-27.40996077499108,2217900.0,110825.0,25.0,304.75,350.0,305.35,38914.15,2023-03-16 10:27:04
171,38800,16-Mar-2023,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38800.00,99360.0,42062.0,73.40919403818633,2515604.0,19.52,109.0,14.650000000000006,15.52729199788024,2532325.0,491800.0,25.0,109.05,125.0,109.25,38808.1,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38800.00,118053.0,112392.0,1985.3736089030208,1767141.0,19.15,236.45,-108.05,-31.36429608127721,2517675.0,156575.0,175.0,235.7,150.0,236.25,38914.15,2023-03-16 10:27:04
172,38900,16-Mar-2023,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38900.00,64623.0,25145.0,63.693702821824814,1924639.0,19.69,146.05,22.60000000000001,18.3070068853787,1872500.0,283950.0,100.0,146.05,75.0,146.5,38808.1,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38900.00,126967.0,114042.0,882.3365570599614,1893450.0,19.2,173.8,-100.55,-36.65026426098051,2686300.0,190750.0,50.0,173.45,50.0,173.85,38808.1,2023-03-16 10:27:04
184,39000,16-Mar-2023,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39000.00,98995.0,-8544.0,-7.945024595728062,2345169.0,20.06,200.25,39.55000000000001,24.61107654013691,1953950.0,337825.0,75.0,200.55,25.0,201.2,38914.15,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39000.00,238642.0,186326.0,356.1549048092362,3294167.0,19.64,126.25,-87.44999999999999,-40.92185306504445,4155400.0,553950.0,150.0,125.95,100.0,126.25,38914.15,2023-03-16 10:27:04
194,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,30842.0,-1286.0,-4.002739043824701,802951.0,20.74,258.75,62.5,31.84713375796178,1510675.0,100125.0,75.0,258.5,200.0,259.2,38808.1,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,123248.0,87764.0,247.3340096945102,1893442.0,20.09,87.15,-83.65,-48.97540983606557,3186850.0,224275.0,150.0,87.15,25.0,87.4,38808.1,2023-03-16 10:27:04
201,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,40800.0,2661.0,6.977110044835995,574610.0,21.4,335.55,93.9,38.8578522656735,612225.0,80500.0,75.0,335.55,50.0,336.75,38808.1,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,146433.0,88580.0,153.11219815739892,1959812.0,20.8,60.1,-71.45000000000002,-54.31394906879514,3666800.0,416125.0,100.0,60.05,150.0,60.25,38808.1,2023-03-16 10:27:04
208,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,22662.0,-5559.0,-19.698097161688104,280970.0,22.1,412.3,109.90000000000003,36.3425925925926,1019025.0,49450.0,25.0,411.3,50.0,412.25,38808.1,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,127571.0,39266.0,44.466338259441706,1761702.0,21.77,40.75,-53.05,-56.55650319829424,4122850.0,357925.0,75.0,40.75,225.0,40.9,38914.15,2023-03-16 10:27:04
216,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,22841.0,-1106.0,-4.61853259280912,131324.0,23.58,503.9,128.25,34.14082257420471,494550.0,27275.0,50.0,503.45,100.0,505.15,38808.1,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,116469.0,40115.0,52.53817743667653,1462949.0,22.79,28.15,-38.85,-57.98507462686568,5335900.0,291625.0,25.0,28.15,1325.0,28.3,38914.15,2023-03-16 10:27:04
223,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,44833.0,-7104.0,-13.67811001790631,171828.0,24.39,591.0,124.14999999999998,26.59312412980614,162925.0,42525.0,25.0,590.0,100.0,591.45,38808.1,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,219295.0,74354.0,51.29949427698167,2077892.0,24.0,19.9,-27.25,-57.79427359490986,7827100.0,681975.0,1750.0,19.8,400.0,19.9,38914.15,2023-03-16 10:27:04
