,strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,current_time
159,38600,16-Mar-2023,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38600.00,159565.0,124926.0,360.651289009498,8136432.0,13.33,6.05,-50.95,-89.3859649122807,4202350.0,759375.0,100.0,6.05,1525.0,6.1,39011.8,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38600.00,11316.0,10150.0,870.4974271012007,1223026.0,0.0,440.4,-43.650000000000034,-9.017663464518137,1034400.0,36550.0,25.0,439.1,25.0,440.4,39011.8,2023-03-16 14:06:01
170,38700,16-Mar-2023,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38700.00,227444.0,186712.0,458.3914367082392,10660418.0,12.52,10.5,-61.75,-85.46712802768167,3890875.0,1225250.0,1650.0,10.45,75.0,10.5,39011.8,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38700.00,16779.0,14893.0,789.6606574761399,2583912.0,7.76,343.45,-77.19999999999999,-18.35254962557946,1942850.0,57775.0,25.0,343.55,25.0,344.45,39011.8,2023-03-16 14:06:01
171,38800,16-Mar-2023,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38800.00,199047.0,141749.0,247.3890886243848,11192096.0,12.14,19.9,-74.44999999999999,-78.90832008479066,3159500.0,961000.0,275.0,19.9,75.0,20.0,39011.8,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38800.00,45202.0,39541.0,698.4808337749514,4931896.0,9.21,254.15,-90.35,-26.22641509433962,2421150.0,102800.0,75.0,253.65,50.0,254.3,39011.8,2023-03-16 14:06:01
183,38900,16-Mar-2023,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38900.00,160321.0,120843.0,306.1021328334769,9751438.0,12.06,37.95,-85.5,-69.25880923450791,3064025.0,799075.0,75.0,37.9,400.0,38.05,39011.8,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38900.00,82816.0,69891.0,540.7427466150871,7138911.0,9.64,172.05,-102.3,-37.28813559322034,3299825.0,150775.0,50.0,172.1,25.0,172.5,39011.8,2023-03-16 14:06:01
186,39000,16-Mar-2023,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39000.00,175848.0,68309.0,63.52021127218963,11301251.0,12.33,72.1,-88.6,-55.1337896701929,3198475.0,854175.0,75.0,71.85,175.0,72.1,39011.8,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39000.00,215625.0,163309.0,312.1588041899228,14148973.0,9.97,105.55,-108.15,-50.60832943378568,5821400.0,639275.0,50.0,105.55,350.0,105.9,39011.8,2023-03-16 14:06:01
200,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,54400.0,22272.0,69.32270916334662,4605606.0,13.22,124.0,-72.25,-36.81528662420382,1336350.0,200525.0,25.0,124.0,75.0,124.25,39011.8,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,154269.0,118785.0,334.7565099763274,10363466.0,10.32,58.95,-111.85,-65.48594847775175,4347800.0,511775.0,350.0,58.6,500.0,58.95,39011.8,2023-03-16 14:06:01
207,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,54913.0,16774.0,43.981226565982325,3042190.0,14.69,196.15,-45.5,-18.82888475067245,955400.0,128100.0,25.0,196.45,375.0,197.0,39011.8,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,186634.0,128781.0,222.6003837311808,11054378.0,10.96,30.4,-101.15,-76.89091600152034,4296825.0,766600.0,375.0,30.3,75.0,30.45,39011.8,2023-03-16 14:06:01
215,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,24697.0,-3524.0,-12.48715495552957,1379157.0,16.72,280.55,-21.84999999999997,-7.225529100529089,932650.0,73825.0,25.0,279.85,25.0,280.75,39011.8,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,167333.0,79028.0,89.4943661174339,9195285.0,11.75,14.95,-78.85,-84.06183368869937,4532550.0,628625.0,500.0,14.95,1025.0,15.05,39011.8,2023-03-16 14:06:01
222,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,21286.0,-2661.0,-11.112039086315614,609716.0,18.66,374.3,-1.349999999999966,-0.3593770797284616,626300.0,40500.0,475.0,373.6,325.0,374.6,39011.8,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,146016.0,69662.0,91.23556067789508,6892537.0,12.71,7.8,-59.2,-88.35820895522389,5676250.0,503825.0,750.0,7.8,100.0,7.85,39011.8,2023-03-16 14:06:01
228,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,37798.0,-14139.0,-27.22336677128059,751725.0,21.12,472.3,5.449999999999989,1.1673985220092082,362850.0,98675.0,150.0,469.3,25.0,470.3,39011.8,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,223293.0,78352.0,54.05785802498948,8556484.0,13.95,4.75,-42.4,-89.92576882290561,7806750.0,922000.0,825.0,4.75,1675.0,4.8,39011.8,2023-03-16 14:06:01
