,strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,current_time
159,38600,16-Mar-2023,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38600.00,140055.0,105416.0,304.32749213314474,3152703.0,20.9,23.85,-33.15,-58.157894736842096,3986025.0,628875.0,675.0,23.7,1150.0,23.85,39129.9,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38600.00,10368.0,9202.0,789.1938250428816,746840.0,20.8,562.15,78.09999999999997,16.13469682883999,1555325.0,36725.0,125.0,560.8,25.0,562.4,39129.9,2023-03-16 11:01:03
162,38700,16-Mar-2023,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38700.00,168829.0,128097.0,314.4873809289993,3881080.0,19.85,31.9,-40.35,-55.84775086505191,3549150.0,837425.0,125.0,31.8,275.0,31.9,39129.9,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38700.00,21601.0,19715.0,1045.3340402969247,1606832.0,19.01,469.4,48.75,11.589207179365268,1952700.0,43750.0,50.0,469.4,25.0,470.75,39129.9,2023-03-16 11:01:03
173,38800,16-Mar-2023,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38800.00,154772.0,97474.0,170.11763063283186,3679487.0,19.44,45.1,-49.24999999999999,-52.19925808161102,2633775.0,756050.0,100.0,45.2,325.0,45.35,39129.9,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38800.00,37965.0,32304.0,570.6412294647589,2388890.0,19.22,383.0,38.5,11.175616835994196,2349725.0,94525.0,25.0,382.2,50.0,383.1,39129.9,2023-03-16 11:01:03
174,38900,16-Mar-2023,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38900.00,124349.0,84871.0,214.9830285222149,2938907.0,18.67,62.85,-60.6,-49.08869987849332,2403575.0,512425.0,225.0,62.65,475.0,62.85,39129.9,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38900.00,61932.0,49007.0,379.1644100580271,2858521.0,18.05,301.35,27.0,9.841443411700382,2830025.0,121450.0,50.0,300.8,25.0,301.75,39129.9,2023-03-16 11:01:03
186,39000,16-Mar-2023,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39000.00,172546.0,65007.0,60.44969731911213,3589977.0,18.6,91.55,-69.14999999999999,-43.03049159925326,2448250.0,702650.0,50.0,91.3,150.0,91.5,39129.9,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39000.00,144929.0,92613.0,177.02614878813364,5320396.0,18.2,228.0,14.300000000000011,6.691623771642495,4371700.0,383400.0,75.0,227.9,25.0,228.65,39129.9,2023-03-16 11:01:03
196,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,63149.0,31021.0,96.55440737051792,1312696.0,18.08,127.55,-68.7,-35.00636942675159,1859350.0,263600.0,25.0,127.1,400.0,127.4,39129.9,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,91249.0,55765.0,157.1553376169541,3235493.0,17.68,165.7,-5.100000000000023,-2.9859484777517693,3296750.0,366850.0,75.0,165.75,25.0,166.25,39129.9,2023-03-16 11:01:03
203,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,58084.0,19945.0,52.29555048637877,866884.0,18.8,179.05,-62.6,-25.905234843782328,749525.0,160800.0,50.0,179.45,50.0,179.95,39129.9,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,124390.0,66537.0,115.01045753893489,3406948.0,18.01,115.6,-15.950000000000015,-12.124667426833916,3741375.0,453825.0,150.0,115.3,25.0,115.6,39129.9,2023-03-16 11:01:03
210,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,28535.0,314.0,1.1126466106799902,423156.0,18.35,239.0,-63.39999999999998,-20.96560846560845,1204500.0,95725.0,25.0,238.35,25.0,238.85,39129.9,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,138122.0,49817.0,56.41469905441368,2954227.0,17.95,77.0,-16.799999999999997,-17.910447761194025,4276650.0,392150.0,25.0,76.9,350.0,77.15,39129.9,2023-03-16 11:01:03
218,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,23608.0,-339.0,-1.4156261744686185,194049.0,19.07,315.3,-60.349999999999966,-16.065486490083845,518300.0,49400.0,25.0,314.05,75.0,314.9,39129.9,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,115511.0,39157.0,51.2834952982162,2404674.0,18.51,50.2,-16.799999999999997,-25.07462686567164,5497050.0,319250.0,475.0,50.1,125.0,50.3,39129.9,2023-03-16 11:01:03
225,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,38296.0,-13641.0,-26.2645127750929,262174.0,19.03,393.7,-73.15000000000003,-15.668844382563998,184775.0,69425.0,50.0,392.8,25.0,393.75,39129.9,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,214724.0,69783.0,48.14579725543497,3342062.0,19.0,32.5,-14.65,-31.071049840933192,7950475.0,695625.0,1375.0,32.5,1550.0,32.7,39129.9,2023-03-16 11:01:03
