,strikePrice,expiryDate,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,current_time
0,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,689.0,0.0,0.0,136.0,31.28,639.95,-12.649999999999975,-1.93840024517315,40150.0,5900.0,175.0,640.3,75.0,659.25,39564.7,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,17377.0,0.0,0.0,1435.0,23.93,146.15,-6.349999999999994,-4.163934426229504,26650.0,15650.0,150.0,146.15,250.0,148.75,39564.7,2023-03-14 09:17:05
1,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,1390.0,0.0,0.0,175.0,29.05,569.4,6.149999999999977,1.0918774966711011,23825.0,6350.0,25.0,571.9,125.0,582.4,39564.7,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,19511.0,0.0,0.0,2063.0,23.86,175.8,-2.299999999999983,-1.2914093206063917,32075.0,19800.0,200.0,175.8,50.0,177.85,39564.7,2023-03-14 09:17:05
2,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,1900.0,0.0,0.0,481.0,28.72,509.4,11.75,2.3610971566361902,67475.0,5150.0,100.0,502.55,25.0,509.4,39564.7,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,13942.0,0.0,0.0,2534.0,22.66,198.15,-10.299999999999985,-4.941232909570632,28025.0,22200.0,25.0,198.6,325.0,202.05,39564.7,2023-03-14 09:17:05
3,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,4101.0,0.0,0.0,654.0,28.58,438.05,4.900000000000034,1.1312478356227715,105750.0,12525.0,75.0,438.05,100.0,445.55,39564.7,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,24327.0,0.0,0.0,3135.0,22.67,234.45,-10.800000000000011,-4.403669724770647,39850.0,40300.0,50.0,237.0,50.0,242.3,39564.7,2023-03-14 09:17:05
4,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,24998.0,0.0,0.0,3954.0,27.56,383.7,8.849999999999966,2.3609443777510912,144850.0,36075.0,375.0,381.1,100.0,384.1,39564.7,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,81219.0,0.0,0.0,7313.0,21.79,278.3,-6.449999999999989,-2.2651448639157112,95825.0,154225.0,25.0,275.75,150.0,278.3,39564.7,2023-03-14 09:17:05
5,39600,16-Mar-2023,39600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39600.00,27927.0,0.0,0.0,2872.0,26.36,325.1,0.5,0.1540357362908194,226175.0,38350.0,25.0,324.7,25.0,325.05,39564.7,39600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39600.00,47420.0,0.0,0.0,3757.0,21.92,317.55,-11.050000000000011,-3.362751065124775,86650.0,55800.0,25.0,315.9,100.0,317.55,39564.7,2023-03-14 09:17:05
6,39700,16-Mar-2023,39700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39700.00,28288.0,0.0,0.0,2377.0,26.6,275.9,-2.950000000000045,-1.0579164425318432,95600.0,55500.0,50.0,275.3,125.0,275.9,39564.7,39700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39700.00,23515.0,0.0,0.0,1838.0,21.77,374.7,-1.6000000000000227,-0.4251926654265274,28925.0,29950.0,25.0,372.3,125.0,377.2,39564.7,2023-03-14 09:17:05
7,39800,16-Mar-2023,39800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39800.00,31887.0,0.0,0.0,1747.0,25.76,230.35,-3.200000000000017,-1.3701562834510883,40050.0,39725.0,125.0,230.35,225.0,233.2,39564.7,39800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39800.00,22884.0,0.0,0.0,967.0,21.12,425.0,-9.699999999999989,-2.231423970554403,42775.0,21450.0,25.0,417.15,175.0,425.0,39564.7,2023-03-14 09:17:05
8,39900,16-Mar-2023,39900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39900.00,22519.0,0.0,0.0,1716.0,25.15,193.05,-3.1999999999999886,-1.6305732484076376,30300.0,30600.0,25.0,193.05,200.0,194.1,39564.7,39900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39900.00,11783.0,0.0,0.0,487.0,19.09,498.1,-0.6999999999999886,-0.1403368083400137,40775.0,8575.0,150.0,489.9,75.0,498.1,39564.7,2023-03-14 09:17:05
