,strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,current_time
156,38600,16-Mar-2023,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38600.00,146322.0,111683.0,322.4198158145443,4790071.0,17.78,46.45,-10.549999999999995,-18.508771929824555,4166450.0,630375.0,450.0,46.3,25.0,46.4,38836.0,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38600.00,11388.0,10222.0,876.672384219554,856817.0,15.09,269.15,-214.90000000000003,-44.39624005784527,1506975.0,51000.0,50.0,268.5,25.0,269.4,38836.0,2023-03-16 12:19:03
167,38700,16-Mar-2023,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38700.00,193073.0,152341.0,374.0081508396347,6065238.0,17.03,71.3,-0.9500000000000028,-1.314878892733568,3676325.0,866875.0,400.0,71.25,175.0,71.4,38836.0,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38700.00,18622.0,16736.0,887.3806998939555,1830488.0,14.42,194.45,-226.2,-53.77392131225485,1840600.0,87050.0,75.0,194.25,175.0,194.9,38836.0,2023-03-16 12:19:03
168,38800,16-Mar-2023,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38800.00,164479.0,107181.0,187.0588851268805,6124762.0,16.57,109.3,14.950000000000005,15.845257021727614,2905000.0,739350.0,200.0,109.25,275.0,109.5,38836.0,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38800.00,46119.0,40458.0,714.6793852676205,2917825.0,14.61,131.35,-213.15,-61.872278664731496,2382175.0,160700.0,25.0,131.4,25.0,131.7,38836.0,2023-03-16 12:19:03
180,38900,16-Mar-2023,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38900.00,131282.0,91804.0,232.54470844521,5378029.0,16.14,160.75,37.3,30.214661806399352,2639550.0,455825.0,550.0,160.5,175.0,160.8,38836.0,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38900.00,87287.0,74362.0,575.3346228239845,3853135.0,14.22,83.55,-190.8,-69.54620010934937,2897475.0,250300.0,300.0,83.2,450.0,83.55,38836.0,2023-03-16 12:19:03
183,39000,16-Mar-2023,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39000.00,156711.0,49172.0,45.72480681427203,7022702.0,16.36,228.05,67.35000000000002,41.91039203484756,2963000.0,516850.0,25.0,228.1,150.0,228.6,38836.0,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39000.00,197695.0,145379.0,277.88630629253004,7698248.0,14.39,50.2,-163.5,-76.50912494150678,4395625.0,688700.0,275.0,50.15,250.0,50.3,38836.0,2023-03-16 12:19:03
197,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,52623.0,20495.0,63.79170816733068,3105964.0,16.5,306.45,110.2,56.152866242038215,1839175.0,137175.0,100.0,305.5,100.0,306.45,38836.0,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,130953.0,95469.0,269.04802164355766,5462603.0,14.26,29.15,-141.65,-82.93325526932084,3300600.0,424850.0,925.0,29.05,50.0,29.2,38836.0,2023-03-16 12:19:03
204,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,55116.0,16977.0,44.51349012821521,2302139.0,17.58,395.5,153.85,63.66645975584523,919500.0,108075.0,50.0,395.5,50.0,396.0,38836.0,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,176196.0,118343.0,204.5581041605448,6310150.0,14.63,17.65,-113.9,-86.58304827061953,3836900.0,650125.0,50.0,17.65,500.0,17.7,38836.0,2023-03-16 12:19:03
212,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,31061.0,2840.0,10.063427943729849,1044701.0,18.48,488.55,186.15000000000003,61.5575396825397,1333925.0,59550.0,100.0,487.25,425.0,488.6,38836.0,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,152069.0,63764.0,72.20882169752562,5760621.0,15.2,11.5,-82.3,-87.73987206823027,4388625.0,513200.0,3400.0,11.45,3125.0,11.55,38836.0,2023-03-16 12:19:03
219,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,21257.0,-2690.0,-11.233139850503196,475208.0,20.81,585.85,210.20000000000005,55.95634233994411,714275.0,31175.0,400.0,584.25,325.0,585.85,38836.0,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,121377.0,45023.0,58.96613144039605,4543217.0,16.0,7.8,-59.2,-88.35820895522389,5613775.0,496425.0,1475.0,7.75,3575.0,7.8,38836.0,2023-03-16 12:19:03
225,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,40407.0,-11530.0,-22.199973044265167,576691.0,21.8,683.3,216.45,46.36392845667772,390825.0,41750.0,75.0,681.25,100.0,683.2,38836.0,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,228536.0,83595.0,57.67519197466555,6020831.0,17.16,5.7,-41.45,-87.91092258748674,7862675.0,1012225.0,2800.0,5.65,11975.0,5.7,38836.0,2023-03-16 12:19:03
232,39600,16-Mar-2023,39600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39600.00,13841.0,-6819.0,-33.005808325266216,126013.0,25.16,780.0,232.65,42.5047958344752,300375.0,20375.0,300.0,781.0,25.0,783.2,38836.0,39600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39600.00,115526.0,19204.0,19.93729366084592,3278295.0,18.22,4.3,-29.55,-87.29689807976366,3520900.0,468275.0,15100.0,4.3,2950.0,4.35,38836.0,2023-03-16 12:19:03
239,39700,16-Mar-2023,39700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39700.00,7973.0,-3786.0,-32.196615358448845,63862.0,24.22,881.0,233.5,36.06177606177607,190450.0,11650.0,300.0,879.0,25.0,881.45,38836.0,39700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39700.00,106966.0,10119.0,10.448439290840192,2675486.0,19.43,3.5,-21.7,-86.11111111111111,2684500.0,431750.0,16700.0,3.5,13350.0,3.55,38836.0,2023-03-16 12:19:03
247,39800,16-Mar-2023,39800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39800.00,9533.0,-3702.0,-27.97128825085002,29434.0,26.49,979.35,230.45000000000005,30.77179863800241,110300.0,13000.0,50.0,979.25,75.0,982.45,38836.0,39800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39800.00,113856.0,17090.0,17.661161978380836,2173997.0,20.77,3.0,-16.35,-84.49612403100775,2823050.0,378600.0,4050.0,3.0,17850.0,3.05,38836.0,2023-03-16 12:19:03
250,39900,16-Mar-2023,39900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39900.00,11050.0,-952.0,-7.932011331444759,18101.0,28.62,1079.95,230.75,27.172633066415447,124950.0,10825.0,25.0,1076.35,25.0,1080.0,38836.0,39900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39900.00,83628.0,14083.0,20.25019771371055,1551526.0,22.18,2.6,-13.0,-83.33333333333334,1800375.0,240375.0,25550.0,2.6,6675.0,2.65,38836.0,2023-03-16 12:19:03
