,strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,current_time
158,38600,16-Mar-2023,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38600.00,155418.0,120779.0,348.6792343889835,6699235.0,15.2,21.65,-35.35,-62.01754385964912,4323750.0,776275.0,300.0,21.75,675.0,21.85,38907.8,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38600.00,14533.0,13367.0,1146.3979416809605,1110855.0,10.27,346.1,-137.95,-28.4991219915298,1492275.0,47900.0,75.0,345.5,100.0,346.4,38907.8,2023-03-16 13:20:02
169,38700,16-Mar-2023,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38700.00,214736.0,174004.0,427.192379455956,8590373.0,14.55,35.25,-37.0,-51.21107266435986,3762925.0,1135300.0,75.0,35.15,350.0,35.25,38907.8,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38700.00,19895.0,18009.0,954.8780487804878,2370881.0,11.32,260.0,-160.64999999999998,-38.19089504338523,2072825.0,84900.0,25.0,259.0,75.0,259.75,38907.8,2023-03-16 13:20:02
170,38800,16-Mar-2023,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38800.00,180085.0,122787.0,214.29543788613915,8813346.0,14.4,58.9,-35.45,-37.57286698463169,3047700.0,960800.0,275.0,59.05,250.0,59.2,38907.8,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38800.00,50057.0,44396.0,784.2430665960078,4354661.0,11.56,183.1,-161.4,-46.85050798258346,2481400.0,198175.0,150.0,182.6,25.0,183.1,38907.8,2023-03-16 13:20:02
182,38900,16-Mar-2023,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38900.00,139307.0,99829.0,252.87248594153704,7318789.0,14.52,95.6,-27.85000000000001,-22.559740785743223,2663525.0,576900.0,75.0,95.4,100.0,95.55,38907.8,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38900.00,97001.0,84076.0,650.4912959381045,5927332.0,11.82,119.25,-155.10000000000002,-56.53362493165665,3257300.0,354200.0,75.0,119.2,25.0,119.5,38907.8,2023-03-16 13:20:02
185,39000,16-Mar-2023,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39000.00,140232.0,32693.0,30.40106380010973,8728169.0,15.14,150.15,-10.549999999999985,-6.5650280024891,2933000.0,658350.0,325.0,149.9,25.0,150.25,38907.8,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39000.00,230005.0,177689.0,339.6456151081887,10963974.0,12.21,73.4,-140.29999999999998,-65.65278427702385,5632675.0,857275.0,225.0,73.25,50.0,73.35,38907.8,2023-03-16 13:20:02
199,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,46455.0,14327.0,44.59350099601593,3657133.0,16.22,217.95,21.69999999999999,11.057324840764323,1319975.0,182975.0,175.0,217.8,300.0,218.35,38907.8,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,151620.0,116136.0,327.29117348664187,7495682.0,12.64,42.05,-128.75,-75.38056206088993,4013575.0,502700.0,100.0,42.1,200.0,42.2,38907.8,2023-03-16 13:20:02
206,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,49296.0,11157.0,29.253520018878312,2605881.0,17.43,299.3,57.650000000000006,23.85681771156632,934000.0,104875.0,150.0,300.2,125.0,300.85,38907.8,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,179771.0,121918.0,210.7375589857052,8229445.0,13.29,23.8,-107.75,-81.90801976434815,4065750.0,784000.0,50.0,23.75,1125.0,23.85,38907.8,2023-03-16 13:20:02
214,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,29426.0,1205.0,4.269869954998051,1174592.0,19.54,389.95,87.55000000000001,28.951719576719583,934600.0,71950.0,25.0,388.8,1025.0,389.55,38907.8,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,145394.0,57089.0,64.64979332993602,7086414.0,14.24,13.85,-79.95,-85.23454157782517,4485000.0,554400.0,1075.0,13.75,1300.0,13.85,38907.8,2023-03-16 13:20:02
221,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,20297.0,-3650.0,-15.241992733954149,527367.0,21.95,483.0,107.35000000000002,28.577132969519507,698500.0,37000.0,50.0,483.85,300.0,485.35,38907.8,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,133600.0,57246.0,74.97446106294366,5459419.0,15.32,8.4,-58.6,-87.46268656716418,5629050.0,483500.0,1025.0,8.35,1025.0,8.4,38907.8,2023-03-16 13:20:02
227,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,40161.0,-11776.0,-22.67362381346632,660806.0,24.44,578.2,111.35000000000002,23.851344114812044,363725.0,75050.0,25.0,580.65,25.0,582.0,38907.8,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,226297.0,81356.0,56.130425483472585,7139374.0,16.41,5.55,-41.6,-88.22905620360551,7760675.0,923600.0,1675.0,5.5,2525.0,5.55,38907.8,2023-03-16 13:20:02
