,strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,current_time
158,38600,16-Mar-2023,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38600.00,156557.0,121918.0,351.9674355495251,6375819.0,13.91,26.8,-30.2,-52.98245614035088,4220575.0,681600.0,200.0,26.7,50.0,26.8,38898.15,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38600.00,13181.0,12015.0,1030.4459691252143,1066850.0,15.51,308.85,-175.2,-36.19460799504184,1516775.0,44425.0,75.0,309.4,50.0,310.5,38898.15,2023-03-16 13:10:02
169,38700,16-Mar-2023,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38700.00,216471.0,175739.0,431.4519296867328,8134067.0,13.22,42.8,-29.450000000000003,-40.761245674740486,3754300.0,999850.0,125.0,42.75,175.0,42.9,38898.15,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38700.00,20284.0,18398.0,975.5037115588548,2290011.0,15.38,226.1,-194.55,-46.249851420420775,1969150.0,69875.0,25.0,226.0,50.0,226.6,38898.15,2023-03-16 13:10:02
170,38800,16-Mar-2023,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38800.00,198822.0,141524.0,246.99640476107368,8308039.0,12.66,71.55,-22.8,-24.16534181240064,3015700.0,811425.0,375.0,71.15,100.0,71.4,38898.15,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38800.00,51424.0,45763.0,808.3907436848614,4161680.0,13.79,153.8,-190.7,-55.355587808418,2405150.0,157000.0,50.0,153.7,150.0,154.35,38898.15,2023-03-16 13:10:02
182,38900,16-Mar-2023,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38900.00,150711.0,111233.0,281.7594609656011,6878551.0,12.32,113.95,-9.5,-7.695423248278656,2632800.0,503575.0,25.0,113.65,50.0,113.95,38898.15,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38900.00,96576.0,83651.0,647.2030947775629,5523497.0,13.79,97.2,-177.15000000000003,-64.57080371787863,3135950.0,306250.0,150.0,96.8,25.0,97.15,38898.15,2023-03-16 13:10:02
185,39000,16-Mar-2023,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39000.00,148866.0,41327.0,38.42977896391077,8350185.0,12.37,154.65,-6.049999999999983,-3.764779091474788,2858275.0,530425.0,50.0,154.6,125.0,154.95,38898.15,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39000.00,223860.0,171544.0,327.8996865203762,10243690.0,13.46,66.35,-147.35,-68.95180159101544,5446025.0,730125.0,150.0,66.35,750.0,66.6,38898.15,2023-03-16 13:10:02
199,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,50708.0,18580.0,57.83117529880478,3547595.0,12.21,227.5,31.25,15.92356687898089,1308550.0,146225.0,150.0,226.65,50.0,227.2,38898.15,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,149007.0,113523.0,319.92729117348665,7027102.0,13.85,38.2,-132.60000000000002,-77.63466042154568,3972600.0,449000.0,250.0,38.15,1150.0,38.3,38898.15,2023-03-16 13:10:02
206,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,50983.0,12844.0,33.67681376019298,2546352.0,12.48,336.6,94.95000000000002,39.29236499068902,939050.0,85975.0,50.0,336.1,175.0,336.75,38898.15,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,171297.0,113444.0,196.09009040153487,7835734.0,14.08,18.2,-113.35,-86.16495629038388,4036975.0,715175.0,25.0,18.1,1850.0,18.2,38898.15,2023-03-16 13:10:02
214,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,30020.0,1799.0,6.374685517876759,1149792.0,11.79,429.4,127.0,41.9973544973545,934475.0,60125.0,25.0,426.85,300.0,427.95,38898.15,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,141651.0,53346.0,60.41107525055207,6805053.0,14.94,10.85,-82.95,-88.43283582089553,4445200.0,515075.0,550.0,10.8,1925.0,10.9,38898.15,2023-03-16 13:10:02
221,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,20374.0,-3573.0,-14.92044932559402,516886.0,12.27,496.15,120.5,32.07773193131905,693450.0,37075.0,75.0,494.1,50.0,495.55,38898.15,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,131915.0,55561.0,72.76763496345967,5255296.0,15.85,7.0,-60.0,-89.55223880597015,5621025.0,480275.0,1525.0,6.95,575.0,7.0,38898.15,2023-03-16 13:10:02
227,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,42974.0,-8963.0,-17.2574465217475,643586.0,0.0,622.45,155.60000000000002,33.329763307272145,358200.0,57850.0,50.0,620.5,50.0,622.0,38898.15,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,234119.0,89178.0,61.52710413202613,6929008.0,16.86,4.75,-42.4,-89.92576882290561,7709300.0,909450.0,1875.0,4.7,450.0,4.75,38898.15,2023-03-16 13:10:02
