,strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,current_time
159,38600,16-Mar-2023,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38600.00,148440.0,113801.0,328.5343110366928,7511552.0,15.28,13.0,-44.0,-77.19298245614034,4313225.0,645375.0,2075.0,12.9,325.0,13.0,39032.5,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38600.00,10208.0,9042.0,775.4716981132076,1180769.0,18.01,401.25,-82.80000000000001,-17.10567090176635,1269050.0,38000.0,75.0,401.3,75.0,402.55,39032.5,2023-03-16 13:47:02
170,38700,16-Mar-2023,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38700.00,217453.0,176721.0,433.8628105666307,9706680.0,14.12,21.2,-51.05,-70.65743944636678,3912275.0,1076850.0,1000.0,21.1,25.0,21.2,39032.5,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38700.00,15693.0,13807.0,732.0784729586426,2491469.0,15.65,308.8,-111.84999999999997,-26.58980149768216,1921900.0,63200.0,50.0,309.05,250.0,310.2,39032.5,2023-03-16 13:47:02
171,38800,16-Mar-2023,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38800.00,194961.0,137663.0,240.25794966665504,10082215.0,13.39,36.15,-58.2,-61.68521462639109,3228500.0,876625.0,75.0,36.15,500.0,36.35,39032.5,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38800.00,38415.0,32754.0,578.5903550609434,4684358.0,14.57,225.6,-118.9,-34.51378809869376,2376300.0,159325.0,75.0,224.75,75.0,225.65,39032.5,2023-03-16 13:47:02
183,38900,16-Mar-2023,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38900.00,157902.0,118424.0,299.97466943614165,8628248.0,12.56,62.25,-61.2,-49.57472660996355,3024850.0,627950.0,25.0,62.15,275.0,62.35,39032.5,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38900.00,64820.0,51895.0,401.5087040618956,6588098.0,13.66,149.75,-124.60000000000002,-45.416438855476585,3066150.0,165025.0,75.0,149.55,25.0,150.25,39032.5,2023-03-16 13:47:02
186,39000,16-Mar-2023,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39000.00,192825.0,85286.0,79.30704209635574,10226223.0,12.26,103.85,-56.85,-35.37647790914748,3256350.0,750675.0,25.0,103.7,125.0,104.0,39032.5,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39000.00,168189.0,115873.0,221.4867344598211,12829823.0,12.98,92.55,-121.15,-56.69162377164248,5534225.0,673625.0,75.0,92.45,125.0,92.75,39032.5,2023-03-16 13:47:02
200,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,68513.0,36385.0,113.25012450199203,4260151.0,11.82,163.2,-33.05000000000001,-16.8407643312102,1385375.0,194750.0,125.0,163.4,25.0,163.75,39032.5,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,136389.0,100905.0,284.367602299628,9210003.0,12.83,51.85,-118.95000000000002,-69.64285714285715,4158925.0,523400.0,175.0,51.85,75.0,52.1,39032.5,2023-03-16 13:47:02
207,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,59950.0,21811.0,57.18818007813524,2869263.0,12.04,239.0,-2.6500000000000057,-1.0966273536105962,997925.0,136575.0,25.0,238.85,25.0,239.4,39032.5,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,171166.0,113313.0,195.86365443451507,9933385.0,12.8,27.6,-103.95000000000002,-79.0193842645382,4197600.0,772775.0,350.0,27.6,950.0,27.75,39032.5,2023-03-16 13:47:02
215,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,28100.0,-121.0,-0.4287587257715885,1300877.0,11.98,325.55,23.15000000000004,7.655423280423292,962800.0,75050.0,50.0,325.55,25.0,326.3,39032.5,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,165477.0,77172.0,87.39255987769661,8395744.0,13.12,14.35,-79.45,-84.70149253731344,4493350.0,598950.0,50.0,14.35,825.0,14.4,39032.5,2023-03-16 13:47:02
222,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,21522.0,-2425.0,-10.12652941913392,581959.0,11.8,418.55,42.900000000000034,11.420204978038075,710675.0,38750.0,325.0,419.1,25.0,420.05,39032.5,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,150038.0,73684.0,96.50313015690077,6367228.0,13.62,8.15,-58.85,-87.83582089552239,5635350.0,542075.0,2000.0,8.15,2575.0,8.25,39032.5,2023-03-16 13:47:02
228,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,39618.0,-12319.0,-23.71912124304446,723091.0,11.0,516.6,49.75,10.656527792652886,402250.0,81450.0,25.0,515.7,50.0,517.15,39032.5,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,237125.0,92184.0,63.60105146231915,8041813.0,14.62,5.15,-42.0,-89.07741251325557,7798150.0,1003750.0,3075.0,5.15,225.0,5.2,39032.5,2023-03-16 13:47:02
