,strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,current_time
0,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,41654.0,13427.0,47.56793141318596,615444.0,27.04,63.3,-71.10000000000001,-52.90178571428572,468125.0,131825.0,300.0,63.2,50.0,63.4,39545.2,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,3205.0,-1768.0,-35.55198069575709,15712.0,29.67,539.6,-0.3999999999999772,-0.0740740740740698,49625.0,25875.0,125.0,544.5,25.0,545.7,39545.2,2023-03-15 10:52:02
1,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,67194.0,26159.0,63.74801998294139,803704.0,26.3,81.3,-81.55,-50.076757752533005,643625.0,263250.0,225.0,81.2,75.0,81.35,39545.2,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,8305.0,-1448.0,-14.846713831641546,54395.0,28.52,461.8,-7.399999999999977,-1.577152600170498,50775.0,42325.0,25.0,461.8,50.0,462.65,39545.2,2023-03-15 10:52:02
2,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,72678.0,29188.0,67.11427914463096,904666.0,25.55,104.5,-93.0,-47.08860759493671,600800.0,340975.0,100.0,104.5,75.0,104.7,39545.2,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,14715.0,1118.0,8.222402000441274,112090.0,27.13,386.9,-14.600000000000025,-3.6363636363636416,122450.0,77175.0,100.0,386.45,125.0,387.4,39545.2,2023-03-15 10:52:02
3,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,86260.0,44112.0,104.6597703331119,1148836.0,25.0,134.5,-102.7,-43.29679595278246,552375.0,226825.0,175.0,134.25,125.0,134.55,39545.2,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,27299.0,-2372.0,-7.994337905699168,275378.0,27.11,316.55,-21.25,-6.290704558910598,168225.0,141975.0,25.0,316.5,25.0,317.15,39545.2,2023-03-15 10:52:02
4,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,177827.0,70913.0,66.32714144078417,2085292.0,24.1,172.95,-108.40000000000003,-38.52852319175405,1174250.0,472750.0,25.0,172.7,50.0,172.95,39545.2,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,123137.0,21524.0,21.18232903270251,991589.0,26.23,253.95,-31.25,-10.957223001402523,386350.0,454975.0,125.0,253.65,25.0,253.95,39545.2,2023-03-15 10:52:02
5,39600,16-Mar-2023,39600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39600.00,93506.0,68684.0,276.7061477721376,1574643.0,24.16,217.35,-111.85,-33.97630619684083,846450.0,284775.0,25.0,217.0,50.0,217.35,39545.2,39600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39600.00,89974.0,45288.0,101.34717808709662,967223.0,25.53,199.0,-37.900000000000006,-15.998311523849727,409475.0,436050.0,25.0,198.55,50.0,198.8,39545.2,2023-03-15 10:52:02
6,39700,16-Mar-2023,39700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39700.00,83685.0,62165.0,288.8708178438662,2226008.0,23.52,271.35,-115.39999999999998,-29.83839689722042,1138325.0,295575.0,725.0,271.35,125.0,271.75,39545.2,39700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39700.00,122120.0,89377.0,272.9652139388572,1500703.0,25.14,152.65,-40.69999999999999,-21.049909490561152,352575.0,610225.0,125.0,152.65,25.0,152.9,39545.2,2023-03-15 10:52:02
7,39800,16-Mar-2023,39800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39800.00,57785.0,42352.0,274.4249335838787,1978047.0,23.37,333.1,-117.14999999999998,-26.01887840088839,720825.0,179075.0,25.0,333.0,25.0,333.25,39545.2,39800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39800.00,155942.0,99438.0,175.98400113266317,1729768.0,24.92,114.4,-41.44999999999999,-26.59608598010908,410800.0,668925.0,25.0,114.2,100.0,114.35,39545.2,2023-03-15 10:52:02
8,39900,16-Mar-2023,39900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39900.00,36531.0,28073.0,331.910617167179,1157511.0,22.2,402.5,-115.85000000000002,-22.34976367319379,460675.0,97400.0,50.0,402.5,100.0,403.0,39545.2,39900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39900.00,112954.0,82216.0,267.47348558787166,1276537.0,24.61,83.95,-41.7,-33.18742538798249,302625.0,480225.0,550.0,84.0,100.0,84.25,39545.2,2023-03-15 10:52:02
