,strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,current_time
156,38600,16-Mar-2023,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38600.00,144891.0,110252.0,318.28863419844686,4007663.0,20.14,24.1,-32.9,-57.719298245614034,4084300.0,677050.0,325.0,24.1,25.0,24.15,39018.3,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38600.00,8946.0,7780.0,667.238421955403,791964.0,17.0,491.15,7.099999999999966,1.466790620803629,1489900.0,33250.0,25.0,488.4,200.0,490.45,39018.3,2023-03-16 11:44:09
167,38700,16-Mar-2023,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38700.00,191659.0,150927.0,370.5366787783561,4971297.0,19.15,34.3,-37.95,-52.52595155709343,3581025.0,983800.0,125.0,34.15,25.0,34.3,39018.3,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38700.00,14262.0,12376.0,656.203605514316,1700506.0,16.69,398.95,-21.69999999999999,-5.158682990609768,1849375.0,43975.0,100.0,398.55,25.0,399.7,39018.3,2023-03-16 11:44:09
168,38800,16-Mar-2023,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38800.00,169333.0,112035.0,195.5303850047122,4852099.0,18.24,48.65,-45.7,-48.43667196608373,2701800.0,812100.0,350.0,48.7,375.0,48.8,39018.3,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38800.00,24491.0,18830.0,332.6267443914503,2593929.0,16.3,313.4,-31.100000000000023,-9.027576197387525,2288900.0,72300.0,75.0,313.2,75.0,314.25,39018.3,2023-03-16 11:44:09
180,38900,16-Mar-2023,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38900.00,143294.0,103816.0,262.9717817518618,4134349.0,17.67,71.4,-52.05,-42.162818955042525,2675850.0,544675.0,250.0,71.1,50.0,71.35,39018.3,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38900.00,33484.0,20559.0,159.06382978723406,3215120.0,15.86,235.75,-38.60000000000002,-14.069619099690184,2793900.0,93475.0,25.0,235.8,200.0,236.45,39018.3,2023-03-16 11:44:09
183,39000,16-Mar-2023,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39000.00,216745.0,109206.0,101.55013529975172,5649141.0,17.06,102.5,-58.19999999999999,-36.21655258245177,3006150.0,902250.0,150.0,102.25,25.0,102.5,39018.3,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39000.00,120269.0,67953.0,129.8895175472131,6436437.0,15.55,168.0,-45.69999999999999,-21.38511932615816,4246825.0,370575.0,75.0,167.9,50.0,168.25,39018.3,2023-03-16 11:44:09
197,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,100777.0,68649.0,213.6734312749004,2544324.0,16.93,147.75,-48.5,-24.713375796178344,1883350.0,299950.0,175.0,147.3,75.0,147.75,39018.3,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,96354.0,60870.0,171.54210348326006,4482615.0,15.15,112.35,-58.45000000000002,-34.22131147540984,3318800.0,307575.0,325.0,111.9,50.0,112.25,39018.3,2023-03-16 11:44:09
204,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,81249.0,43110.0,113.03390230472743,1935713.0,16.66,204.45,-37.20000000000002,-15.394165114835513,978250.0,245725.0,50.0,204.0,25.0,204.5,39018.3,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,143793.0,85940.0,148.54890844035745,5201375.0,15.1,70.65,-60.900000000000006,-46.29418472063854,3838825.0,540825.0,25.0,70.4,25.0,70.6,39018.3,2023-03-16 11:44:09
212,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,43227.0,15006.0,53.17316891676411,881624.0,17.49,278.1,-24.299999999999955,-8.03571428571427,1347000.0,106775.0,50.0,277.35,50.0,278.1,39018.3,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,175736.0,87431.0,99.01024857029611,4755336.0,15.13,42.5,-51.3,-54.69083155650319,4518100.0,479075.0,100.0,42.4,75.0,42.5,39018.3,2023-03-16 11:44:09
219,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,24113.0,166.0,0.6931974777633941,417246.0,17.88,358.1,-17.549999999999955,-4.671902036470107,721450.0,45575.0,75.0,357.85,25.0,358.85,39018.3,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,130742.0,54388.0,71.23136967283966,3806067.0,15.62,25.8,-41.2,-61.49253731343284,5652225.0,460675.0,775.0,25.75,150.0,25.85,39018.3,2023-03-16 11:44:09
225,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,39898.0,-12039.0,-23.180006546392747,493181.0,20.07,450.65,-16.200000000000045,-3.4700653314769294,389750.0,74050.0,300.0,450.0,25.0,450.85,39018.3,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,220607.0,75666.0,52.20469018428188,5129053.0,16.42,16.35,-30.8,-65.32343584305409,8049375.0,909850.0,1075.0,16.3,450.0,16.35,39018.3,2023-03-16 11:44:09
