,strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,current_time
159,38600,16-Mar-2023,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38600.00,163710.0,129071.0,372.6175697912757,7995978.0,14.47,12.2,-44.8,-78.59649122807018,4255425.0,668200.0,275.0,12.15,350.0,12.2,38987.75,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38600.00,11446.0,10280.0,881.6466552315609,1212123.0,7.7,346.55,-137.5,-28.40615638880281,1273275.0,39675.0,125.0,345.55,50.0,346.55,38987.75,2023-03-16 14:01:02
170,38700,16-Mar-2023,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38700.00,229784.0,189052.0,464.1363056073849,10427500.0,13.59,21.25,-51.0,-70.58823529411765,3992950.0,1147350.0,550.0,21.2,2275.0,21.3,38987.75,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38700.00,17446.0,15560.0,825.0265111346765,2560492.0,10.4,256.0,-164.64999999999998,-39.14180435041008,1941875.0,62900.0,25.0,255.5,100.0,256.0,38987.75,2023-03-16 14:01:02
171,38800,16-Mar-2023,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38800.00,196710.0,139412.0,243.3104122307934,10912210.0,13.1,40.1,-54.24999999999999,-57.49867514573397,3229975.0,903675.0,100.0,40.1,225.0,40.2,38987.75,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38800.00,46232.0,40571.0,716.6754990284402,4871752.0,10.86,174.6,-169.9,-49.3178519593614,2387025.0,157375.0,25.0,174.15,100.0,174.65,38987.75,2023-03-16 14:01:02
183,38900,16-Mar-2023,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38900.00,159345.0,119867.0,303.62986980090176,9491566.0,12.77,72.95,-50.5,-40.90724989874443,2992675.0,684125.0,350.0,72.75,50.0,72.85,38987.75,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38900.00,82974.0,70049.0,541.9651837524178,6994551.0,10.8,107.4,-166.95000000000002,-60.852925095680696,3260300.0,207550.0,75.0,107.2,25.0,107.5,38987.75,2023-03-16 14:01:02
186,39000,16-Mar-2023,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39000.00,177964.0,70425.0,65.48786951710542,11046430.0,12.66,124.95,-35.749999999999986,-22.246421904169253,3250525.0,719675.0,50.0,124.65,75.0,124.95,38987.75,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39000.00,208601.0,156285.0,298.732701276856,13770026.0,10.89,59.2,-154.5,-72.29761347683669,5737625.0,807750.0,75.0,59.05,200.0,59.2,38987.75,2023-03-16 14:01:02
200,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,54923.0,22795.0,70.95057270916335,4521704.0,13.2,194.5,-1.75,-0.89171974522293,1345325.0,173050.0,50.0,194.15,25.0,194.55,38987.75,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,150190.0,114706.0,323.261188141134,10052401.0,11.01,29.65,-141.15,-82.64051522248243,4289400.0,561675.0,1075.0,29.5,1625.0,29.7,38987.75,2023-03-16 14:01:02
207,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,55042.0,16903.0,44.31946301685938,2997794.0,14.2,279.6,37.95000000000002,15.704531346989452,945600.0,106250.0,75.0,279.95,25.0,280.6,38987.75,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,176365.0,118512.0,204.8502238431888,10773492.0,11.47,14.75,-116.8,-88.78753325731661,4184000.0,821975.0,975.0,14.7,950.0,14.8,38987.75,2023-03-16 14:01:02
215,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,25203.0,-3018.0,-10.694163920484746,1362393.0,15.9,372.1,69.70000000000005,23.04894179894181,931650.0,60600.0,25.0,371.6,50.0,372.65,38987.75,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,158183.0,69878.0,79.13255195062567,8990293.0,12.11,7.7,-86.1,-91.7910447761194,4482925.0,691275.0,225.0,7.7,75.0,7.75,38987.75,2023-03-16 14:01:02
222,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,21092.0,-2855.0,-11.922161439846327,603928.0,18.09,467.45,91.8,24.437641421536007,625100.0,37225.0,25.0,469.15,100.0,470.35,38987.75,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,142244.0,65890.0,86.2954134688425,6783791.0,13.0,4.25,-62.75,-93.65671641791045,5656675.0,540450.0,4875.0,4.25,2175.0,4.3,38987.75,2023-03-16 14:01:02
228,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,37653.0,-14284.0,-27.50255116776094,745334.0,20.43,569.25,102.39999999999998,21.934240119952868,367550.0,91250.0,25.0,566.45,100.0,568.0,38987.75,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,226160.0,81219.0,56.03590426449383,8434927.0,14.15,2.75,-44.4,-94.16755037115588,7742100.0,996600.0,225.0,2.8,15625.0,2.85,38987.75,2023-03-16 14:01:02
