,strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,current_time
158,38600,16-Mar-2023,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38600.00,158787.0,124148.0,358.40526574092786,6274047.0,13.91,15.9,-41.1,-72.10526315789474,4251725.0,734575.0,1400.0,15.9,75.0,16.0,38964.6,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38600.00,13621.0,12455.0,1068.1818181818182,1054125.0,15.51,394.75,-89.30000000000001,-18.448507385600664,1518625.0,44650.0,50.0,392.45,50.0,393.8,38964.6,2023-03-16 13:07:04
169,38700,16-Mar-2023,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38700.00,219325.0,178593.0,438.4587056859472,8000991.0,13.22,24.95,-47.3,-65.46712802768165,3651325.0,1036900.0,550.0,24.9,75.0,24.95,38954.35,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38700.00,20941.0,19055.0,1010.33934252386,2267573.0,15.38,301.05,-119.59999999999997,-28.432188280042787,1950800.0,65650.0,300.0,300.0,50.0,300.85,38964.6,2023-03-16 13:07:04
170,38800,16-Mar-2023,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38800.00,192943.0,135645.0,236.73601172815805,8158637.0,12.66,41.6,-52.74999999999999,-55.90885002649708,2953600.0,863875.0,200.0,41.6,375.0,41.7,38954.35,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38800.00,54480.0,48819.0,862.3741388447271,4108772.0,13.79,218.8,-125.7,-36.48766328011611,2431575.0,152525.0,25.0,218.7,100.0,219.45,38964.6,2023-03-16 13:07:04
182,38900,16-Mar-2023,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38900.00,139242.0,99764.0,252.70783727645772,6731036.0,12.32,70.45,-53.0,-42.93236127987039,2599675.0,512275.0,25.0,70.25,150.0,70.45,38954.35,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38900.00,96386.0,83461.0,645.7330754352031,5421404.0,13.79,146.25,-128.10000000000002,-46.69218151995626,3186300.0,272975.0,150.0,145.7,75.0,146.25,38954.35,2023-03-16 13:07:04
185,39000,16-Mar-2023,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39000.00,140915.0,33376.0,31.03618222226355,8243744.0,12.37,116.8,-43.89999999999999,-27.317983820784065,2894950.0,577475.0,50.0,116.55,150.0,116.8,38964.6,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39000.00,218401.0,166085.0,317.4650202614879,10047753.0,13.46,93.25,-120.45,-56.364061768834816,5468175.0,751950.0,25.0,93.15,200.0,93.5,38964.6,2023-03-16 13:07:04
199,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,49390.0,17262.0,53.72883466135458,3513639.0,12.21,178.55,-17.69999999999999,-9.019108280254772,1325000.0,159400.0,275.0,178.1,25.0,178.6,38954.35,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,141736.0,106252.0,299.436365685943,6900767.0,13.85,54.2,-116.6,-68.26697892271663,4014675.0,429925.0,75.0,54.2,150.0,54.3,38954.35,2023-03-16 13:07:04
206,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,50721.0,12582.0,32.989852906473686,2527247.0,12.48,255.05,13.400000000000006,5.54521001448376,934725.0,105550.0,75.0,254.55,225.0,255.3,38954.35,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,166720.0,108867.0,188.1786597064975,7708382.0,14.08,31.25,-100.3,-76.24477385024706,4108775.0,709450.0,325.0,31.25,400.0,31.5,38954.35,2023-03-16 13:07:04
214,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,29973.0,1752.0,6.208142872329117,1141268.0,11.79,342.1,39.700000000000045,13.128306878306894,946550.0,68675.0,25.0,341.4,275.0,342.1,38964.6,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,140848.0,52543.0,59.5017269690278,6720001.0,14.94,17.9,-75.9,-80.91684434968019,4468625.0,496025.0,50.0,17.9,850.0,17.95,38964.6,2023-03-16 13:07:04
221,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,20158.0,-3789.0,-15.822441224370484,514208.0,12.27,432.15,56.5,15.040596299747106,700675.0,34875.0,25.0,434.25,25.0,435.5,38964.6,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,130292.0,53938.0,70.64200958692406,5189297.0,15.85,11.15,-55.85,-83.35820895522387,5649825.0,463375.0,50.0,11.15,2000.0,11.2,38964.6,2023-03-16 13:07:04
227,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,42577.0,-9360.0,-18.021834145214395,638172.0,0.0,532.2,65.35000000000002,13.99807218592696,360825.0,73625.0,50.0,530.95,25.0,531.9,38964.6,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,228663.0,83722.0,57.762813834594766,6849213.0,16.86,7.25,-39.9,-84.6235418875928,7785300.0,908125.0,1725.0,7.25,2075.0,7.3,38964.6,2023-03-16 13:07:04
235,39600,16-Mar-2023,39600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39600.00,13063.0,-7597.0,-36.77153920619555,133614.0,0.0,627.65,80.29999999999995,14.670686032703015,291225.0,20300.0,50.0,628.2,50.0,630.0,38964.6,39600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39600.00,114809.0,18487.0,19.192915429496896,3679276.0,18.12,5.0,-28.85,-85.22895125553914,3372175.0,435425.0,950.0,4.95,3600.0,5.0,38964.6,2023-03-16 13:07:04
239,39700,16-Mar-2023,39700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39700.00,7873.0,-3886.0,-33.047027808487115,69487.0,0.0,727.1,79.60000000000002,12.293436293436296,184575.0,19350.0,25.0,726.35,50.0,728.65,38964.6,39700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39700.00,106015.0,9168.0,9.466478053011452,2965669.0,19.42,3.8,-21.4,-84.92063492063492,2506500.0,369050.0,1550.0,3.8,8100.0,3.85,38964.6,2023-03-16 13:07:04
249,39800,16-Mar-2023,39800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39800.00,9276.0,-3959.0,-29.913109180204003,31764.0,13.59,825.8,76.89999999999998,10.268393644011214,98575.0,14075.0,25.0,825.95,75.0,828.35,38964.6,39800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39800.00,104040.0,7274.0,7.51710311473038,2396979.0,20.89,3.1,-16.25,-83.97932816537467,2833950.0,359750.0,2300.0,3.05,9925.0,3.1,38964.6,2023-03-16 13:07:04
252,39900,16-Mar-2023,39900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39900.00,10432.0,-1570.0,-13.081153141143142,19551.0,30.24,923.65,74.44999999999993,8.767074894017892,114300.0,13025.0,25.0,924.2,50.0,927.4,38964.6,39900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39900.00,81009.0,11464.0,16.484290746998347,1709109.0,22.3,2.7,-12.9,-82.6923076923077,1794425.0,200850.0,13200.0,2.6,1100.0,2.65,38964.6,2023-03-16 13:07:04
