,strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,current_time
156,38600,16-Mar-2023,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38600.00,145212.0,110573.0,319.2153353156846,4118014.0,20.14,33.15,-23.85,-41.8421052631579,4121625.0,593525.0,425.0,33.1,625.0,33.25,39015.0,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38600.00,8717.0,7551.0,647.598627787307,797421.0,17.0,411.3,-72.75,-15.029439107530212,1492250.0,29375.0,25.0,411.35,25.0,412.4,39015.0,2023-03-16 11:50:02
167,38700,16-Mar-2023,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38700.00,195074.0,154342.0,378.920750270058,5112726.0,19.15,46.35,-25.9,-35.8477508650519,3627625.0,928000.0,325.0,46.45,550.0,46.65,39015.0,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38700.00,13850.0,11964.0,634.3584305408272,1711476.0,16.69,322.65,-98.0,-23.29727802210864,1885175.0,41150.0,75.0,321.05,25.0,322.1,39015.0,2023-03-16 11:50:02
168,38800,16-Mar-2023,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38800.00,172761.0,115463.0,201.5131418199588,5016169.0,18.24,68.75,-25.599999999999994,-27.133015368309483,2755675.0,753325.0,125.0,68.7,100.0,68.8,39015.0,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38800.00,24020.0,18359.0,324.30665960077727,2619425.0,16.3,246.1,-98.4,-28.56313497822932,2277325.0,86750.0,50.0,245.6,75.0,246.45,39015.0,2023-03-16 11:50:02
180,38900,16-Mar-2023,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38900.00,141710.0,102232.0,258.9594204366989,4306512.0,17.67,97.85,-25.60000000000001,-20.737140542729858,2690000.0,472725.0,100.0,97.8,25.0,98.0,39015.0,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38900.00,34883.0,21958.0,169.88781431334624,3266424.0,15.86,174.0,-100.35000000000002,-36.577364680153096,2759600.0,105500.0,100.0,173.65,50.0,174.25,39015.0,2023-03-16 11:50:02
183,39000,16-Mar-2023,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39000.00,217512.0,109973.0,102.26336491877366,5942437.0,17.06,142.8,-17.899999999999977,-11.13876789047914,3180725.0,790200.0,100.0,142.75,200.0,143.05,39015.0,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39000.00,124528.0,72212.0,138.03043046104443,6613260.0,15.55,118.85,-94.85,-44.38465138043987,4321750.0,430450.0,50.0,119.15,200.0,119.25,39015.0,2023-03-16 11:50:02
197,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,97213.0,65085.0,202.5803037848605,2682490.0,16.93,196.95,0.6999999999999886,0.3566878980891662,1944875.0,262775.0,75.0,196.4,200.0,196.95,39015.0,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,97990.0,62506.0,176.15263217224663,4665283.0,15.15,73.55,-97.25,-56.93793911007026,3245825.0,362675.0,50.0,73.45,25.0,73.65,39015.0,2023-03-16 11:50:02
204,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,80417.0,42278.0,110.85240829597,2034247.0,16.66,269.4,27.74999999999997,11.48355058969583,1035650.0,215300.0,50.0,269.1,50.0,269.8,39015.0,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,152404.0,94551.0,163.43318410454083,5422261.0,15.1,44.85,-86.70000000000002,-65.90649942987457,3792875.0,647825.0,25.0,44.75,400.0,44.85,39015.0,2023-03-16 11:50:02
212,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,43430.0,15209.0,53.89249140710818,922641.0,17.49,347.85,45.450000000000045,15.02976190476192,1375000.0,72325.0,25.0,347.25,25.0,348.15,39015.0,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,178212.0,89907.0,101.8141668082215,4934288.0,15.13,26.05,-67.75,-72.22814498933901,4447450.0,512875.0,125.0,26.05,450.0,26.15,39015.0,2023-03-16 11:50:02
219,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,23367.0,-580.0,-2.4220152837516182,432656.0,17.88,441.55,65.90000000000003,17.542925595634244,731900.0,34225.0,50.0,440.25,50.0,441.6,39015.0,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,128201.0,51847.0,67.90344972103622,3946813.0,15.62,16.65,-50.35,-75.1492537313433,5629500.0,501050.0,25.0,16.65,975.0,16.75,39015.0,2023-03-16 11:50:02
225,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,39621.0,-12316.0,-23.71334501415176,514202.0,20.07,531.9,65.04999999999995,13.933811716825522,418750.0,60250.0,25.0,531.45,300.0,532.6,39015.0,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,232428.0,87487.0,60.360422516748194,5298550.0,16.42,11.3,-35.849999999999994,-76.03393425238599,7951775.0,911700.0,250.0,11.3,1050.0,11.35,39015.0,2023-03-16 11:50:02
