,strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,current_time
161,38600,16-Mar-2023,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38600.00,61272.0,26633.0,76.8873235370536,9301854.0,10.43,0.05,-56.95,-99.91228070175438,445850.0,383275.0,445850.0,0.05,103200.0,0.1,39195.15,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38600.00,4482.0,3316.0,284.39108061749573,1314361.0,0.0,537.2,53.150000000000034,10.980270633199057,117300.0,19325.0,50.0,536.45,50.0,537.2,39195.15,2023-03-16 15:24:03
172,38700,16-Mar-2023,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38700.00,95598.0,54866.0,134.69999017971128,12717630.0,8.5,0.05,-72.2,-99.93079584775086,305775.0,589025.0,305775.0,0.05,192725.0,0.1,39195.15,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38700.00,5830.0,3944.0,209.1198303287381,2774137.0,0.0,436.7,16.05000000000001,3.8155235944371833,87575.0,17550.0,25.0,436.5,25.0,437.1,39195.15,2023-03-16 15:24:03
173,38800,16-Mar-2023,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38800.00,120762.0,63464.0,110.76128311633914,14287244.0,6.93,0.1,-94.25,-99.89401165871756,504625.0,672950.0,504625.0,0.05,261775.0,0.1,39195.15,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38800.00,14882.0,9221.0,162.8864158275923,5383781.0,0.0,337.95,-6.550000000000011,-1.9013062409288857,192900.0,23725.0,25.0,336.55,100.0,337.5,39195.15,2023-03-16 15:24:03
185,38900,16-Mar-2023,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38900.00,135253.0,95775.0,242.60347535336132,14337993.0,5.56,0.1,-123.35,-99.91899554475496,1038000.0,646375.0,1038000.0,0.05,75175.0,0.1,39195.15,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38900.00,26277.0,13352.0,103.3036750483559,8000996.0,0.0,236.4,-37.95000000000002,-13.832695462001098,665000.0,44625.0,25.0,236.35,100.0,236.7,39195.15,2023-03-16 15:24:03
188,39000,16-Mar-2023,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39000.00,303544.0,196005.0,182.2641088349343,21240307.0,4.11,0.1,-160.6,-99.9377722464219,841650.0,1290875.0,841650.0,0.05,221775.0,0.1,39195.15,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39000.00,118058.0,65742.0,125.66327700894564,17906146.0,0.0,137.65,-76.04999999999998,-35.587271876462324,1852750.0,160800.0,25.0,137.55,450.0,137.8,39195.15,2023-03-16 15:24:03
202,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,204252.0,172124.0,535.7445219123506,13070062.0,2.57,0.15,-196.1,-99.92356687898088,1887350.0,993150.0,935725.0,0.1,67825.0,0.15,39195.15,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,166253.0,130769.0,368.5294780746252,18594205.0,0.0,37.1,-133.70000000000002,-78.27868852459017,3388950.0,413050.0,200.0,36.9,50.0,37.05,39195.15,2023-03-16 15:24:03
209,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,78798.0,40659.0,106.6074097380634,8045409.0,7.33,63.85,-177.8,-73.57748810262777,771075.0,196775.0,75.0,63.55,125.0,63.8,39195.15,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,214405.0,156552.0,270.603080220559,19426786.0,0.25,0.5,-131.05,-99.61991638160396,4352825.0,1415300.0,74325.0,0.5,45950.0,0.55,39195.15,2023-03-16 15:24:03
217,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,29034.0,813.0,2.880833421919847,4004459.0,12.24,163.7,-138.7,-45.866402116402114,524625.0,64850.0,50.0,163.45,100.0,163.75,39195.15,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,125025.0,36720.0,41.58314931204349,16170889.0,2.55,0.3,-93.5,-99.68017057569296,5329750.0,548875.0,6900.0,0.3,120650.0,0.35,39195.15,2023-03-16 15:24:03
224,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,22432.0,-1515.0,-6.326470956696037,1687442.0,16.46,263.55,-112.09999999999997,-29.841607879675223,301800.0,29850.0,50.0,263.35,25.0,263.5,39195.15,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,105648.0,29294.0,38.36603190402598,12256075.0,4.29,0.25,-66.75,-99.6268656716418,4306250.0,506925.0,104750.0,0.2,200650.0,0.25,39195.15,2023-03-16 15:24:03
230,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,46986.0,-4951.0,-9.532703082580818,1497548.0,20.1,363.65,-103.20000000000005,-22.10560137089001,85425.0,44575.0,50.0,363.1,25.0,363.65,39195.15,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,157544.0,12603.0,8.695262210140678,13968178.0,5.99,0.2,-46.95,-99.57582184517496,4528725.0,640925.0,130600.0,0.2,237300.0,0.25,39195.15,2023-03-16 15:24:03
238,39600,16-Mar-2023,39600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39600.00,13198.0,-7462.0,-36.11810261374637,311374.0,24.02,463.3,-84.05000000000001,-15.355805243445694,82750.0,12125.0,25.0,462.85,25.0,463.55,39195.15,39600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39600.00,70110.0,-26212.0,-27.21289009779697,6836867.0,7.38,0.15,-33.7,-99.55686853766618,2333400.0,245400.0,294050.0,0.15,42150.0,0.2,39195.15,2023-03-16 15:24:03
242,39700,16-Mar-2023,39700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39700.00,7925.0,-3834.0,-32.60481333446722,146350.0,27.53,562.45,-85.04999999999995,-13.135135135135128,20675.0,7100.0,50.0,562.8,25.0,563.7,39195.15,39700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39700.00,79326.0,-17521.0,-18.091422553099218,4939380.0,9.21,0.15,-25.05,-99.40476190476193,1858925.0,227775.0,62875.0,0.15,28425.0,0.2,39195.15,2023-03-16 15:24:03
252,39800,16-Mar-2023,39800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39800.00,8324.0,-4911.0,-37.106157914620326,72973.0,30.9,662.7,-86.19999999999993,-11.510214981973553,80550.0,10825.0,50.0,662.7,50.0,664.1,39195.15,39800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39800.00,78706.0,-18060.0,-18.66358018312217,3784082.0,10.58,0.15,-19.200000000000003,-99.2248062015504,1628125.0,202400.0,28675.0,0.15,23350.0,0.2,39195.15,2023-03-16 15:24:03
255,39900,16-Mar-2023,39900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39900.00,9484.0,-2518.0,-20.97983669388435,30548.0,34.3,763.65,-85.55000000000007,-10.074187470560537,55600.0,6350.0,75.0,762.5,25.0,763.8,39195.15,39900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39900.00,43930.0,-25615.0,-36.83226687756129,2662309.0,11.82,0.2,-15.4,-98.71794871794872,638800.0,77775.0,16775.0,0.15,2600.0,0.2,39195.15,2023-03-16 15:24:03
