,strikePrice,expiryDate,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,current_time
0,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,4973.0,0.0,0.0,256.0,33.31,791.1,251.1,46.5,61150.0,10025.0,50.0,792.0,25.0,795.25,39411.4,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,28227.0,0.0,0.0,5022.0,21.57,41.9,-92.5,-68.82440476190476,51750.0,52225.0,50.0,42.1,25.0,42.3,39411.4,2023-03-15 09:17:03
1,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,9753.0,0.0,0.0,844.0,31.86,705.1,235.90000000000003,50.27706734867861,68450.0,16600.0,25.0,704.7,25.0,707.75,39411.4,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,41035.0,0.0,0.0,5954.0,20.1,53.1,-109.75,-67.39330672397912,49975.0,85675.0,25.0,53.0,50.0,53.3,39411.4,2023-03-15 09:17:03
2,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,13597.0,0.0,0.0,1472.0,30.82,616.85,215.35,53.63636363636364,79050.0,21200.0,25.0,616.85,200.0,619.8,39411.4,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,43490.0,0.0,0.0,7022.0,19.39,67.0,-130.5,-66.07594936708861,61750.0,94900.0,25.0,67.05,50.0,67.7,39411.4,2023-03-15 09:17:03
3,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,29671.0,0.0,0.0,5231.0,29.33,539.05,201.25,59.57667258732976,129625.0,35450.0,25.0,538.9,100.0,540.95,39411.4,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,42148.0,0.0,0.0,7279.0,18.57,85.1,-152.1,-64.12310286677909,72825.0,75525.0,150.0,85.1,125.0,85.7,39411.4,2023-03-15 09:17:03
4,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,101613.0,0.0,0.0,12761.0,28.54,458.15,172.95,60.64165497896214,240675.0,108975.0,325.0,458.15,25.0,459.25,39411.4,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,106914.0,0.0,0.0,15232.0,18.4,109.0,-172.35000000000002,-61.25821929980452,131125.0,172450.0,175.0,109.0,350.0,109.05,39411.4,2023-03-15 09:17:03
5,39600,16-Mar-2023,39600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39600.00,44686.0,0.0,0.0,11575.0,27.67,391.55,154.65,65.28070915998312,300725.0,84300.0,75.0,391.4,400.0,392.35,39411.4,39600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39600.00,24822.0,0.0,0.0,6553.0,16.39,138.9,-190.3,-57.806804374240585,74575.0,63175.0,25.0,138.75,300.0,138.95,39411.4,2023-03-15 09:17:03
6,39700,16-Mar-2023,39700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39700.00,32743.0,0.0,0.0,11502.0,27.32,326.25,132.9,68.7354538401862,214325.0,89725.0,75.0,326.2,75.0,327.15,39411.4,39700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39700.00,21520.0,0.0,0.0,10424.0,16.02,174.75,-212.0,-54.81577246283129,66975.0,69675.0,125.0,175.15,25.0,175.75,39411.4,2023-03-15 09:17:03
7,39800,16-Mar-2023,39800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39800.00,56504.0,0.0,0.0,17947.0,26.74,272.1,116.25000000000004,74.59095283926855,201575.0,114425.0,525.0,271.4,100.0,272.45,39411.4,39800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39800.00,15433.0,0.0,0.0,8657.0,14.44,218.4,-231.85,-51.49361465852304,75450.0,56950.0,150.0,217.25,275.0,218.25,39411.4,2023-03-15 09:17:03
8,39900,16-Mar-2023,39900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39900.00,30738.0,0.0,0.0,9070.0,27.0,221.4,95.75,76.20374054914446,121425.0,78000.0,200.0,220.75,25.0,221.4,39411.4,39900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39900.00,8458.0,0.0,0.0,3721.0,12.6,267.75,-250.6,-48.34571235651587,57925.0,32300.0,225.0,267.25,25.0,268.2,39411.4,2023-03-15 09:17:03
