,strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,current_time
157,38600,16-Mar-2023,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38600.00,166246.0,131607.0,379.93879730939113,5505274.0,16.24,32.3,-24.700000000000003,-43.33333333333334,4163000.0,741700.0,50.0,32.25,250.0,32.35,38862.8,38600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38600.00,15936.0,14770.0,1266.7238421955403,957841.0,12.55,302.4,-181.65000000000003,-37.52711496746205,1535600.0,46925.0,50.0,301.9,50.0,302.65,38862.8,2023-03-16 12:41:03
168,38700,16-Mar-2023,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38700.00,204893.0,164161.0,403.02710399685753,7043096.0,15.84,52.85,-19.4,-26.85121107266436,3596850.0,988400.0,100.0,52.6,50.0,52.7,38862.8,38700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38700.00,29292.0,27406.0,1453.1283138918343,2074667.0,12.63,224.1,-196.55,-46.7253060739332,1989475.0,90500.0,25.0,223.85,25.0,224.3,38862.8,2023-03-16 12:41:03
169,38800,16-Mar-2023,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38800.00,172870.0,115572.0,201.70337533596287,7135921.0,15.79,81.65,-12.699999999999989,-13.460519342872274,2864925.0,780775.0,125.0,81.3,50.0,81.5,38862.8,38800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38800.00,86753.0,81092.0,1432.4677618795265,3527358.0,12.94,153.15,-191.35,-55.54426705370101,2460075.0,247675.0,75.0,152.8,175.0,153.2,38862.8,2023-03-16 12:41:03
181,38900,16-Mar-2023,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE38900.00,104590.0,65112.0,164.9323673944982,5949115.0,16.12,129.95,6.499999999999986,5.265289590927489,2568000.0,458000.0,100.0,129.55,75.0,129.9,38862.8,38900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE38900.00,121156.0,108231.0,837.3771760154739,4519099.0,13.1,100.55,-173.8,-63.34973573901949,3007775.0,288625.0,25.0,100.25,75.0,100.45,38862.8,2023-03-16 12:41:03
184,39000,16-Mar-2023,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39000.00,124024.0,16485.0,15.329322385367169,7573394.0,16.83,188.95,28.25,17.579340385812074,2792750.0,477325.0,100.0,188.3,50.0,188.8,38862.8,39000.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39000.00,240691.0,188375.0,360.07148864592097,8665999.0,13.48,60.6,-153.1,-71.64248947122134,5234425.0,788650.0,75.0,60.6,50.0,60.7,38862.8,2023-03-16 12:41:03
198,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,42488.0,10360.0,32.24601593625498,3283181.0,18.0,266.55,70.30000000000001,35.82165605095542,1795500.0,140550.0,475.0,266.45,50.0,266.9,38862.8,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,145251.0,109767.0,309.34223875549543,6027527.0,13.95,36.05,-134.75,-78.89344262295081,3371175.0,438000.0,325.0,36.05,400.0,36.15,38862.8,2023-03-16 12:41:03
205,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,48223.0,10084.0,26.44012690421878,2407484.0,19.56,348.5,106.85,44.21684254086488,1263050.0,116300.0,75.0,346.4,25.0,347.05,38862.8,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,164173.0,106320.0,183.7761222408518,6913080.0,14.73,20.95,-110.6,-84.07449638920562,3875550.0,703850.0,50.0,20.9,100.0,20.95,38862.8,2023-03-16 12:41:03
213,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,29034.0,813.0,2.880833421919847,1089504.0,22.05,443.6,141.20000000000005,46.69312169312171,1307700.0,58000.0,300.0,443.05,75.0,444.15,38862.8,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,138032.0,49727.0,56.31277957080573,6235431.0,15.65,12.8,-81.0,-86.35394456289978,4410200.0,517000.0,1425.0,12.75,1100.0,12.85,38862.8,2023-03-16 12:41:03
220,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,20105.0,-3842.0,-16.04376331064434,491653.0,23.84,534.7,159.05000000000007,42.339944096898726,698100.0,39225.0,25.0,531.75,125.0,533.6,38862.8,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,125357.0,49003.0,64.17869397804961,4850266.0,16.76,8.0,-59.0,-88.05970149253731,5625925.0,475875.0,850.0,7.95,900.0,8.0,38862.8,2023-03-16 12:41:03
226,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,42384.0,-9553.0,-18.393438203977897,609850.0,26.58,636.8,169.94999999999993,36.40355574595693,371075.0,62375.0,50.0,635.45,25.0,636.75,38862.8,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,222953.0,78012.0,53.82327981730497,6372952.0,17.94,5.55,-41.6,-88.22905620360551,7684975.0,952125.0,8575.0,5.55,575.0,5.6,38862.8,2023-03-16 12:41:03
