,strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,current_time
0,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,38345.0,20968.0,120.66524716579389,440451.0,28.44,141.35,-11.150000000000006,-7.31147540983607,97950.0,105550.0,50.0,141.1,25.0,141.45,39526.75,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,1930.0,1241.0,180.11611030478954,25550.0,28.7,643.5,-9.100000000000025,-1.3944223107569755,103650.0,19250.0,25.0,642.75,25.0,644.75,39526.75,2023-03-14 09:49:08
1,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,42574.0,23063.0,118.20511506329764,489672.0,27.64,165.5,-12.599999999999994,-7.074677147669846,127375.0,134025.0,125.0,165.45,100.0,165.75,39526.75,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,6464.0,5074.0,365.0359712230216,84314.0,28.13,567.3,4.0499999999999545,0.7190412782955978,105500.0,29150.0,25.0,565.85,50.0,567.3,39526.75,2023-03-14 09:49:08
2,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,55852.0,41910.0,300.60249605508534,600952.0,27.09,193.5,-14.949999999999989,-7.1719836891340805,123500.0,205325.0,75.0,193.4,100.0,193.9,39526.75,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,9030.0,7130.0,375.2631578947368,150638.0,27.57,496.45,-1.1999999999999886,-0.2411333266351831,119950.0,34675.0,25.0,495.45,100.0,496.0,39526.75,2023-03-14 09:49:08
3,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,74602.0,50275.0,206.66337813951577,756341.0,26.55,226.65,-18.599999999999994,-7.584097859327215,118175.0,246150.0,475.0,227.0,25.0,227.3,39526.75,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,22099.0,17998.0,438.8685686417947,327262.0,26.96,427.65,-5.5,-1.269767978760245,123250.0,59875.0,25.0,427.35,25.0,427.6,39526.75,2023-03-14 09:49:08
4,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,141649.0,60430.0,74.40377251628314,1407738.0,26.19,265.0,-19.75,-6.935908691834943,297675.0,474075.0,25.0,264.5,100.0,265.2,39526.75,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,83530.0,58532.0,234.14673173853907,853543.0,26.48,365.0,-9.850000000000025,-2.6277177537681795,430600.0,205325.0,25.0,364.45,50.0,365.25,39526.75,2023-03-14 09:49:08
5,39600,16-Mar-2023,39600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39600.00,64068.0,16648.0,35.107549557148886,726087.0,25.67,307.05,-21.55000000000001,-6.558125380401707,174125.0,237450.0,75.0,306.95,50.0,307.3,39526.75,39600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39600.00,60402.0,32475.0,116.2853152862821,679002.0,26.1,309.45,-15.150000000000034,-4.667282809611841,488875.0,197400.0,25.0,309.4,150.0,309.95,39526.75,2023-03-14 09:49:08
6,39700,16-Mar-2023,39700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39700.00,32894.0,9379.0,39.88517967254944,545677.0,25.43,355.8,-20.5,-5.447781025777306,108900.0,128700.0,50.0,356.25,50.0,357.1,39526.75,39700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39700.00,47651.0,19363.0,68.44951923076923,606251.0,25.8,257.95,-20.90000000000004,-7.495069033530584,535950.0,215025.0,25.0,257.15,425.0,257.25,39526.75,2023-03-14 09:49:08
7,39800,16-Mar-2023,39800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39800.00,29176.0,6292.0,27.49519314805104,358237.0,25.08,412.7,-22.0,-5.060961582700713,84300.0,104250.0,75.0,412.9,100.0,413.45,39526.75,39800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39800.00,58857.0,26970.0,84.57992285257315,540573.0,25.45,213.35,-20.200000000000017,-8.649111539284956,497500.0,211875.0,50.0,213.2,50.0,213.75,39526.75,2023-03-14 09:49:08
8,39900,16-Mar-2023,39900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39900.00,16079.0,4296.0,36.45930577951286,136344.0,25.14,475.05,-23.75,-4.761427425821973,67650.0,38225.0,100.0,474.0,25.0,474.95,39526.75,39900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39900.00,34126.0,11607.0,51.54314134730672,383164.0,25.39,175.55,-20.69999999999999,-10.547770700636937,410900.0,134925.0,150.0,174.95,50.0,175.55,39526.75,2023-03-14 09:49:08
