,strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue,current_time
0,39100,16-Mar-2023,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39100.00,56123.0,38746.0,222.9728952063072,1353882.0,24.82,209.65,57.150000000000006,37.47540983606557,356850.0,247500.0,25.0,209.05,75.0,209.55,39225.3,39100.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39100.00,12206.0,11517.0,1671.5529753265605,182408.0,26.02,377.3,-275.3,-42.18510573092246,93600.0,37150.0,175.0,377.3,50.0,378.7,39225.3,2023-03-14 12:02:03
1,39200,16-Mar-2023,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39200.00,96722.0,77211.0,395.73061350007686,1976884.0,24.31,248.8,70.70000000000002,39.69679955081416,713925.0,443925.0,50.0,248.8,175.0,249.3,39225.3,39200.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39200.00,37240.0,35850.0,2579.136690647482,497246.0,25.42,316.4,-246.85,-43.826009764758105,162275.0,105625.0,75.0,316.25,50.0,317.35,39225.3,2023-03-14 12:02:03
2,39300,16-Mar-2023,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39300.00,78612.0,64670.0,463.8502366948788,2309754.0,23.89,294.2,85.75,41.13696330055169,615325.0,349350.0,25.0,294.2,25.0,294.35,39225.3,39300.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39300.00,59865.0,57965.0,3050.7894736842104,790115.0,25.03,263.9,-233.75,-46.97076258414549,160650.0,163100.0,75.0,263.65,50.0,263.9,39225.3,2023-03-14 12:02:03
3,39400,16-Mar-2023,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39400.00,48047.0,23720.0,97.50483002425288,2157106.0,23.62,346.35,101.10000000000002,41.22324159021408,443750.0,206775.0,325.0,346.35,50.0,347.0,39225.3,39400.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39400.00,42913.0,38812.0,946.4033162643258,1025366.0,24.85,216.6,-216.55,-49.99422832736927,171700.0,175925.0,200.0,216.05,400.0,216.4,39225.3,2023-03-14 12:02:03
4,39500,16-Mar-2023,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39500.00,116494.0,35275.0,43.43195557689703,3231401.0,23.33,406.2,121.45,42.65144863915715,526450.0,249500.0,325.0,405.7,25.0,406.15,39225.3,39500.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39500.00,141560.0,116562.0,466.28530282422594,2046269.0,24.62,175.95,-198.90000000000003,-53.06122448979592,261525.0,353800.0,150.0,175.95,50.0,176.25,39225.3,2023-03-14 12:02:03
5,39600,16-Mar-2023,39600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39600.00,39388.0,-8032.0,-16.938000843525938,1553084.0,23.14,472.05,143.45,43.65489957395008,189450.0,99075.0,325.0,471.0,25.0,472.05,39225.3,39600.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39600.00,71492.0,43565.0,155.99598954416874,1486494.0,24.63,142.3,-182.3,-56.16142945163279,280250.0,228225.0,100.0,141.95,425.0,142.25,39225.3,2023-03-14 12:02:03
6,39700,16-Mar-2023,39700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39700.00,25019.0,1504.0,6.395917499468425,1106169.0,23.24,543.6,167.3,44.459208078660645,171125.0,48400.0,50.0,543.7,25.0,544.8,39225.3,39700.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39700.00,62149.0,33861.0,119.70093325791856,1377057.0,24.69,114.75,-164.10000000000002,-58.84884346422808,213150.0,238875.0,350.0,114.4,125.0,114.65,39225.3,2023-03-14 12:02:03
7,39800,16-Mar-2023,39800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39800.00,23346.0,462.0,2.018877818563188,645813.0,22.93,622.55,187.85,43.21371060501495,165875.0,55100.0,300.0,620.75,75.0,621.95,39225.3,39800.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39800.00,82121.0,50234.0,157.5375544892903,1165281.0,24.82,91.8,-141.75,-60.69364161849711,123900.0,255525.0,250.0,91.6,75.0,91.7,39225.3,2023-03-14 12:02:03
8,39900,16-Mar-2023,39900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023PE39900.00,10758.0,-1025.0,-8.698973096834422,255849.0,23.29,704.95,206.15000000000003,41.32919005613473,161050.0,24175.0,300.0,703.45,325.0,705.3,39225.3,39900.0,16-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY16-03-2023CE39900.00,44072.0,21553.0,95.71028908921356,821403.0,25.14,74.7,-121.55,-61.93630573248407,111825.0,136750.0,150.0,74.6,100.0,74.75,39225.3,2023-03-14 12:02:03
